nm_item,nm_product,metric_value,metric_type,optimization_goal
CEREAL MAT NEST SNOW FLAK 230G TRAD,cereal matinal,0.5600463323547621,accuracy_on_full,maximize
SUCO NECTAR YUMMY MAN MACA TP 200ML,suco pronto,0.5600463323547621,accuracy_on_full,maximize
SABAO KEAN PLUS 200G,sabao em pedra,0.5600463323547621,accuracy_on_full,maximize
ESC DENT INF COLGATE SMILES 2 ANOS 1UN,escova de dentes,0.5600463323547621,accuracy_on_full,maximize
CEBOLINHA QJO MARIAN 160G,cebolinha,0.5600463323547621,accuracy_on_full,maximize
PEDRA SANIT PATO PINHO 25G,pedra sanitaria,0.5600463323547621,accuracy_on_full,maximize
LAV ROUPAS LIQ BRILUX 3L,lava roupas,0.5600463323547621,accuracy_on_full,maximize
PETIT GATEAU MR BEY 240G,outro congelado,0.5600463323547621,accuracy_on_full,maximize
CEREAL MAT NESCAU DUO 210G,cereal matinal,0.5600463323547621,accuracy_on_full,maximize
GRAO BICO GRANO 300G CONG,grao de bico,0.5600463323547621,accuracy_on_full,maximize
SAB PROTEX 85G L6P5  MACADAMIA,sabonete,0.5600463323547621,accuracy_on_full,maximize
SALG SKYNY 78GR QUEIJO,aperitivo,0.5600463323547621,accuracy_on_full,maximize
SALG PIPPO S PC 30G CHURRASCO,aperitivo,0.5600463323547621,accuracy_on_full,maximize
LIMP L-PESD VEJA 500ML-FR 20  DESC ORIG,multiuso,0.5600463323547621,accuracy_on_full,maximize
ARROZ DELLARROZ PARB PCT 5KG,arroz,0.5600463323547621,accuracy_on_full,maximize
AMACIANTE CONC DOWNY MISTICO 900ML,amaciante,0.5600463323547621,accuracy_on_full,maximize
CRUNCH CHOCOLATE 495GR,cereal matinal,0.5600463323547621,accuracy_on_full,maximize
VH CHI CHILANO CAB SAUV TT 750ML,vinho importado,0.5600463323547621,accuracy_on_full,maximize
FGO PASSAR SADIA KG 1KG,carne de ave,0.5600463323547621,accuracy_on_full,maximize
RACAO PURINA FRISKIES SACHE 85G PERU,alimento pet,0.5600463323547621,accuracy_on_full,maximize
"SABAO PO BRILHANTE 800G, CUID TOT, .",lava roupas,0.5600463323547621,accuracy_on_full,maximize
APAR BARB PRESTOB 3 SENSE CARE PB C/2 UN,aparelho de barbear e depilatorio,0.5600463323547621,accuracy_on_full,maximize
CAFE CAPPUCCINO 3 CORACOES DIET PT 150G,cafe,0.5600463323547621,accuracy_on_full,maximize
QA LIMP PERF QUALITA LAVANDA 2L,multiuso,0.5600463323547621,accuracy_on_full,maximize
CREME DENTAL COLGATE NAT EXT.DETOX 90G,creme dental,0.5600463323547621,accuracy_on_full,maximize
"ABS ALWAYS INTERNO TAMPAX COMPAX, MED",absorvente,0.5600463323547621,accuracy_on_full,maximize
FIO DENTAL JOHNSONS  REGULAR 50M,fio dental,0.5600463323547621,accuracy_on_full,maximize
TOALHA UMED GERIAT CARREFOUR 40UN,lenco umedecido,0.5600463323547621,accuracy_on_full,maximize
SORV LAKA LACTA  1.5L,sorvete,0.5600463323547621,accuracy_on_full,maximize
FEIJAO CALDO BOM VERMELHO TP1 PCT 500G,feijao,0.5600463323547621,accuracy_on_full,maximize
FAROFA YOKI MANDIOCA PC 400G TRADICIONAL,farofa pronta,0.5600463323547621,accuracy_on_full,maximize
LYSOFORM ORIGINAL AERO360ML,desinfetante,0.5600463323547621,accuracy_on_full,maximize
MELANCIA COM FRACIONADA KG,melancia,0.5600463323547621,accuracy_on_full,maximize
AZEITE OLIVA ANDORINHA 500ML EV,azeite de oliva,0.5600463323547621,accuracy_on_full,maximize
TOALHA ROSTO SANTISTA ROYAL AZUL ROYAL,toalha,0.5600463323547621,accuracy_on_full,maximize
BIFE PATINHO PARA MILANESA SWIFT 900G,carne bovina,0.5600463323547621,accuracy_on_full,maximize
CAST CAJU DUNORTE RES 400G TORR C/SAL,"nozes, castanhas e outras oleaginosas",0.5600463323547621,accuracy_on_full,maximize
"BISC VITAR SEQUILHO 89G, COCO",biscoito,0.5600463323547621,accuracy_on_full,maximize
G CL DE DULOXETINA 60MG C30CP PSICO EMS,outro farma,0.5600463323547621,accuracy_on_full,maximize
ACHOCOLATADO PO NESCAU 3.0 380G,achocolatado,0.5600463323547621,accuracy_on_full,maximize
COX ASA FGO TEMP FAC PERD 1KG,carne de ave,0.5600463323547621,accuracy_on_full,maximize
MARSH FINI PARA ASSAR 250G,outro doce,0.5600463323547621,accuracy_on_full,maximize
LING TIPO BACAL KG  KG,linguica,0.5600463323547621,accuracy_on_full,maximize
ALFACE CRESPA EMB UN,alface,0.5600463323547621,accuracy_on_full,maximize
SABONETE BAR EVEN SUAVE EXTR FLORES,sabonete,0.5600463323547621,accuracy_on_full,maximize
MOCOTO BOVINO KG - ATEND. BALCAO,carne bovina,0.5600463323547621,accuracy_on_full,maximize
MAMINHA BOVINA RESF,carne bovina,0.5600463323547621,accuracy_on_full,maximize
CARNE SECA DIANTEI COOP 500G,charque e carne seca,0.5600463323547621,accuracy_on_full,maximize
POLPA BRASFRUT UVA 100ML,polpa de fruta congelada,0.5600463323547621,accuracy_on_full,maximize
SALSICHA HOT DOG PERDIGAO 500G,salsicha,0.5600463323547621,accuracy_on_full,maximize
BOLINHO BAUDUCCO 27G CHOCOLATE,padaria e confeitaria industrializado,0.5600463323547621,accuracy_on_full,maximize
MANT PRESIDENT MOTTE SAL PT 250G,manteiga,0.5600463323547621,accuracy_on_full,maximize
NHOQUE PAVIOLI BATATA           PE 500GR,macarrao,0.5600463323547621,accuracy_on_full,maximize
SAPOLIO CREMOSO RADIUM 250ML LIMAO,saponaceo,0.5600463323547621,accuracy_on_full,maximize
KIT ELSEVE HIALU SH375 COND170ML GTS AMO,kit para cabelos,0.5600463323547621,accuracy_on_full,maximize
G FOSFATO SODICO PREDNISOLONA 60ML VITAM,outro farma,0.5600463323547621,accuracy_on_full,maximize
TOUCA P/BANHO RICCA UN ESTAMPADO,touca para banho,0.5600463323547621,accuracy_on_full,maximize
ITAMBE 1LT INTEGR 1L,leite,0.5600463323547621,accuracy_on_full,maximize
SOBR FLAN BATAVO BJ 200G CARAMELO,sobremesa pronta resfriada,0.5600463323547621,accuracy_on_full,maximize
BISC RECH PASSATEMPO 130G-PC MOR,biscoito,0.5600463323547621,accuracy_on_full,maximize
VINHO ARG CORDERO PIEL LOBO 750ML MALBEC,vinho importado,0.5600463323547621,accuracy_on_full,maximize
ROLO DE ALUMINIO WYDA 30X4,folha de aluminio,0.5600463323547621,accuracy_on_full,maximize
"BISC SALG VITARELLA DELIC 138g C/6, QJO",biscoito,0.5600463323547621,accuracy_on_full,maximize
RACAO WHISKAS CARNE 3kg,alimento pet,0.5600463323547621,accuracy_on_full,maximize
CHOC NEUGEBAUER 90G-TA COOKIES BCO,chocolate,0.5600463323547621,accuracy_on_full,maximize
FARINHA MAND GROSSA 1KG,farinha de mandioca,0.5600463323547621,accuracy_on_full,maximize
LANCHINHO ELMA CHIPS SORTID PCT 101G,aperitivo,0.5600463323547621,accuracy_on_full,maximize
SUCO ORG PODER DA TERRA LIMON HORT 200ML,suco pronto,0.5600463323547621,accuracy_on_full,maximize
BISC ESTRELA MARIA MINI 350g,biscoito,0.5600463323547621,accuracy_on_full,maximize
FRALDA CREMER HIPER C/52 XG,fralda,0.5600463323547621,accuracy_on_full,maximize
GALINHA PASSARINHO BIG FRANGO CONG Kg,carne de ave,0.5600463323547621,accuracy_on_full,maximize
BISC NESFIT NESTLE 160GR LIMAO/CERAIS,biscoito,0.5600463323547621,accuracy_on_full,maximize
BACTROBAN 20MG/G POMADA 10G GSK,outro farma,0.5600463323547621,accuracy_on_full,maximize
SHAMPOO CLEAR MEN 2X1 GT 70ML   FC 400ML,shampoo,0.5600463323547621,accuracy_on_full,maximize
TEMPERO SABOR AMI TOQ/LOURO     PT  300G,tempero pronto,0.5600463323547621,accuracy_on_full,maximize
BATATA RUFFLES 57GR SAL,aperitivo,0.5600463323547621,accuracy_on_full,maximize
LAMPADA LED ASUS 6500K BW09W BIVOL,lampada,0.5600463323547621,accuracy_on_full,maximize
BEB ENERG MONSTER 473ML PACIFIC PUNCH,energetico,0.5600463323547621,accuracy_on_full,maximize
MARSHMALLOW FINI 200G  TORCAO,bala,0.5600463323547621,accuracy_on_full,maximize
FLOR CRISANTEMO MINI PT11,plantas e sementes,0.5600463323547621,accuracy_on_full,maximize
MACA PINK CRFO KG,maca,0.5600463323547621,accuracy_on_full,maximize
COXAO MOLE BOV KG (BIFE PARIS),carne bovina,0.5600463323547621,accuracy_on_full,maximize
ARROZ AG REI ARTHUR T1 5Kg,arroz,0.5600463323547621,accuracy_on_full,maximize
ABS INTIMUS DAYS SUAVE C/32,absorvente,0.5600463323547621,accuracy_on_full,maximize
"BROWNIE WICKBOLD MINI 30G, AVELA, .",padaria e confeitaria industrializado,0.5600463323547621,accuracy_on_full,maximize
"DESINF PINHO SOL 500ML, LEMON, .",desinfetante,0.5600463323547621,accuracy_on_full,maximize
"GOMA MASCAR TRIDENT 8g, MENT",goma de mascar,0.5600463323547621,accuracy_on_full,maximize
SAB LIQ NIVEA CREME CARE RF 200ML,sabonete,0.5600463323547621,accuracy_on_full,maximize
OLEO SOJA SOYA 900ML-PET,oleo vegetal,0.5600463323547621,accuracy_on_full,maximize
DEO AER OLD SPICE 124G EMB ECON VIP,desodorante,0.5600463323547621,accuracy_on_full,maximize
NECTAR TIAL MARACUJA 1L,suco pronto,0.5600463323547621,accuracy_on_full,maximize
IOG DESN Z/LAC YOBEM 170G MORANGO,iogurte,0.5600463323547621,accuracy_on_full,maximize
BISC NATALINO LEITE STA EDWIGES  100G,biscoito,0.5600463323547621,accuracy_on_full,maximize
COG SHIMEJI BRANCO BDJ 200G,cogumelo,0.5600463323547621,accuracy_on_full,maximize
AL INF FGO/LEG NTLE 170G,alimento pronto de bebe,0.5600463323547621,accuracy_on_full,maximize
BOWL CERAMICA CRFH BCO  650ML HO235562,recipientes,0.5600463323547621,accuracy_on_full,maximize
PAPEL TOALHA CARREFOUR 55FLS 2 UN,papel toalha,0.5600463323547621,accuracy_on_full,maximize
BOLINHO LIGHT RECH CEN CHOC SUAVIPAN 40G,padaria e confeitaria industrializado,0.5600463323547621,accuracy_on_full,maximize
LEITE FERM AMAR MAMAO ACTIVIA 170G,leite fermentado,0.5600463323547621,accuracy_on_full,maximize
"LIMP PREZUNIC PERFUMADO 500ml, FLORAL",multiuso,0.5600463323547621,accuracy_on_full,maximize
AMAC COMFORT 3LT PURO CUIDADO,amaciante,0.5600463323547621,accuracy_on_full,maximize
DESOD AER OLD SPICE PEGADOR 93G,desodorante,0.5600463323547621,accuracy_on_full,maximize
"IOG VIGOR GREG 100G, MGO ZERO, .",iogurte,0.5600463323547621,accuracy_on_full,maximize
PRES SEARA FAT 180g,presunto,0.5600463323547621,accuracy_on_full,maximize
DESINF MEU LAR 2L DELICATO LEITOSO,desinfetante,0.5600463323547621,accuracy_on_full,maximize
"BISC ADRIA WAF MOUSSE 100G, LIMAO",biscoito,0.5600463323547621,accuracy_on_full,maximize
SNACK EQILIBRI PANETINI PC 40G PRESUNTO DEF,aperitivo,0.5600463323547621,accuracy_on_full,maximize
AP PRESTO ULTRAGRIP 3 L4P3,aparelho de barbear e depilatorio,0.5600463323547621,accuracy_on_full,maximize
LIMP YPE M USO CLASS AZUL 500ML,multiuso,0.5600463323547621,accuracy_on_full,maximize
DESOD REXONA FEM POWDER ROLL ON     50ML,desodorante,0.5600463323547621,accuracy_on_full,maximize
PATE PEITO PERU SEARA  BN 100G,pate,0.5600463323547621,accuracy_on_full,maximize
ACUCAR DEMERARA GUARANI 1KG NATURAL,acucar,0.5600463323547621,accuracy_on_full,maximize
2 DESOD AERO NIVEA ORIG MASC 150ML,desodorante,0.5600463323547621,accuracy_on_full,maximize
AZEITE GALLO 250ML EXTR VIRG,azeite de oliva,0.5600463323547621,accuracy_on_full,maximize
COCA COLA LATA 350ml,refrigerante,0.5600463323547621,accuracy_on_full,maximize
TOMATE GRAPE PRIMALTA BJ 180G,tomate,0.5600463323547621,accuracy_on_full,maximize
CORACAO FRANGO RES  500G,carne de ave,0.5600463323547621,accuracy_on_full,maximize
CEREAL MAT KELLOGGS CORN FLAKES 200G,cereal matinal,0.5600463323547621,accuracy_on_full,maximize
QBOA 5LT AGUA SANITARIA,agua sanitaria,0.5600463323547621,accuracy_on_full,maximize
CAFE CAP NESCAFE NESPRE COLOMB 52G 10UN,cafe,0.5600463323547621,accuracy_on_full,maximize
OVO PASCOA ARCOR BONOBON MORANGO 150G,ovo de pascoa,0.5600463323547621,accuracy_on_full,maximize
SHAMPOO ELSEVE LISO LISO 200ML,shampoo,0.5600463323547621,accuracy_on_full,maximize
VHO TTO CHI MANTO BL PINO NOIR 750ML,vinho importado,0.5600463323547621,accuracy_on_full,maximize
"QJ MUS FT AUROR 150G 0,150",queijo,0.5600463323547621,accuracy_on_full,maximize
BISC WAF LIMAO LOWCUCAR 115G,biscoito,0.5600463323547621,accuracy_on_full,maximize
RACAO DOG CHOW RACA MG 101kg,alimento pet,0.5600463323547621,accuracy_on_full,maximize
SPRITE S/ACUCAR 2L,refrigerante,0.5600463323547621,accuracy_on_full,maximize
MIST BOLO ORQUIDEA CHOC 400g,preparo para bolo,0.5600463323547621,accuracy_on_full,maximize
"BISC PIRAQUE LEITE MALTADO 80G, CHOC",biscoito,0.5600463323547621,accuracy_on_full,maximize
BROCOLIS NINJA,brocolis,0.5600463323547621,accuracy_on_full,maximize
CERV HEINEKEN LT 350ML,cerveja,0.5600463323547621,accuracy_on_full,maximize
CHOC GAROTO BR 80G LEITE CORES,chocolate,0.5600463323547621,accuracy_on_full,maximize
BISC WAFER AMORI 80G-PC MOR,biscoito,0.5600463323547621,accuracy_on_full,maximize
"MOLHO TOMATE BONARE SC 300g, PIZZA",molho de tomate,0.5600463323547621,accuracy_on_full,maximize
SARD 88 125G OLEO,proteina em conserva,0.5600463323547621,accuracy_on_full,maximize
LTE SEMIDESN UHT ZERO LACTOSE 6X1L,leite,0.5600463323547621,accuracy_on_full,maximize
LOCAO HID SEIVAS NATUREZA F.VERM 180ml,creme corporal,0.5600463323547621,accuracy_on_full,maximize
MILHO VERDE FUGINI SC 170G,milho verde em conserva,0.5600463323547621,accuracy_on_full,maximize
ORQUIDEA CATLEYA PT15,plantas e sementes,0.5600463323547621,accuracy_on_full,maximize
IND BOLO SN 380G ED ESP CENOURA /CHOC,padaria e confeitaria fresca,0.5600463323547621,accuracy_on_full,maximize
PANET MUFFATO FRUTAS SCH 400G(CESTA),panificacao natal,0.5600463323547621,accuracy_on_full,maximize
"PAO WICKBOLD, 400G QUAD CHIA/MAC",padaria e confeitaria industrializado,0.5600463323547621,accuracy_on_full,maximize
SALS ODERICH VIENA LT 180g,salsicha,0.5600463323547621,accuracy_on_full,maximize
LEITE CONDENSADO PIRACANJUBA TP 395G,leite condensado,0.5600463323547621,accuracy_on_full,maximize
CERVEJA LAGUNITAS IPA          GFA 355ML,cerveja,0.5600463323547621,accuracy_on_full,maximize
COPO NADIR AMER.M.DOSE 45M 2310 AV   1UN,copo,0.5600463323547621,accuracy_on_full,maximize
FARINHA TRIGO LA MOLISANA 1KG TP 1,farinha de trigo,0.5600463323547621,accuracy_on_full,maximize
VINAGRE ALCOOL MINHOTO LV500PG450ML,vinagre,0.5600463323547621,accuracy_on_full,maximize
CHA PRONTO LEAO ICE TEA 450ML -PET GUARANA/ACAI,cha pronto,0.5600463323547621,accuracy_on_full,maximize
ALVEJANTE VANISH WHITE RF 500ml,alvejante,0.5600463323547621,accuracy_on_full,maximize
BEB LACTEA UHT NESTLE ALPINO GF 280ml,bebida lactea,0.5600463323547621,accuracy_on_full,maximize
SALG BACONZITOS                  PCT 55G,aperitivo,0.5600463323547621,accuracy_on_full,maximize
"CAFE SOL LOR 140G, INTENSE, .",cafe,0.5600463323547621,accuracy_on_full,maximize
CAFE EVOLUTTO 500G VAC TRAD,cafe,0.5600463323547621,accuracy_on_full,maximize
NHOQUE C/CAT MEZ 400 NAC 400G,macarrao,0.5600463323547621,accuracy_on_full,maximize
AZEITONA VDE SC VFERTIL 160G-VD,azeitona,0.5600463323547621,accuracy_on_full,maximize
VINHO ARG ORO NEGRO TINTO 1.125L,vinho importado,0.5600463323547621,accuracy_on_full,maximize
SACO ALGODAO ALKLIN ALVEJ.40X60 AV   1UN,pano para limpeza,0.5600463323547621,accuracy_on_full,maximize
KIT HEINZ KETCHUP TRAD PICLES UN,ketchup,0.5600463323547621,accuracy_on_full,maximize
SACO LIXO NOSSO ROLL 50L AZUL,saco de lixo,0.5600463323547621,accuracy_on_full,maximize
BISC CLUB SOCIAL ORIGINAL PCT 144G,biscoito,0.5600463323547621,accuracy_on_full,maximize
PALETA SUINA INT C OSSO SQ KG,carne suina,0.5600463323547621,accuracy_on_full,maximize
PICOLE KIBON KIBONBON MORANGO   PE   50G,picole,0.5600463323547621,accuracy_on_full,maximize
MARGARINA DELICIA SUPREME C/SAL 500G,margarina,0.5600463323547621,accuracy_on_full,maximize
REQUEIJAO STA CLARA ZERO LACT 180g,requeijao,0.5600463323547621,accuracy_on_full,maximize
RISOLI PALMITO 20G,palmito,0.5600463323547621,accuracy_on_full,maximize
TOMATE SALADA ORG 500G,tomate,0.5600463323547621,accuracy_on_full,maximize
ABS INT INTIMUS MINI C/8,absorvente,0.5600463323547621,accuracy_on_full,maximize
GELATINA CEREJA DR OETKER 20G,gelatina,0.5600463323547621,accuracy_on_full,maximize
MORTADELA AURORA DEFUMADA FAT 200G,mortadela,0.5600463323547621,accuracy_on_full,maximize
PIMENTA REINO CHINEZINHO MOIDA 10G,outro condimento,0.5600463323547621,accuracy_on_full,maximize
SAB FRANCIS SUAVE LARANJA 85G,sabonete,0.5600463323547621,accuracy_on_full,maximize
SOBREM BATAVO FLAN 200G-BJ C2 C/FRUTAS VRM,sobremesa pronta resfriada,0.5600463323547621,accuracy_on_full,maximize
COELHO PASCOA NESTLE KITKAT 29g,coelho de chocolate,0.5600463323547621,accuracy_on_full,maximize
ROSA DO DESERTO COM FLOR P11,plantas e sementes,0.5600463323547621,accuracy_on_full,maximize
BEB MISTA SKOL BEATS MOSCOW MULE LT 269ml,bebida mista,0.5600463323547621,accuracy_on_full,maximize
QUEIJO BRIE VIGOR KG FORMA,queijo,0.5600463323547621,accuracy_on_full,maximize
COOKIE INT LIMAO . 150G,biscoito,0.5600463323547621,accuracy_on_full,maximize
"BRILHANTE CUIDADO BG AZUL 1,6KG",lava roupas,0.5600463323547621,accuracy_on_full,maximize
IOG LGT AM ROLF850G 850G,iogurte,0.5600463323547621,accuracy_on_full,maximize
DEL VALLE CAJU SEM ADIC ACUCAR 1L,suco pronto,0.5600463323547621,accuracy_on_full,maximize
P FACIL MBIJU PUREZA AZUL 500ML,passa facil,0.5600463323547621,accuracy_on_full,maximize
