nm_item,nm_product,metric_value,metric_type,optimization_goal
"SABONETE DOVE BABY HIDR 75G, GLIC",sabonete infantil,0.8643540430970783,accuracy_on_full,maximize
SOBRECOXA PIONEIRO CONG BDJ 500g,carne de ave,0.8643540430970783,accuracy_on_full,maximize
KETCHUP HEMMER ZERO           FC   730GR,ketchup,0.8643540430970783,accuracy_on_full,maximize
PAPEL HIG. NEVE 30M L32P28 FD   PE  32UN,papel higienico,0.8643540430970783,accuracy_on_full,maximize
"DESOD R NIVEA 50ML, PEARL/BEAUTY, .",desodorante,0.8643540430970783,accuracy_on_full,maximize
"SALG TORCIDA JR 45G, QUEIJO, .",aperitivo,0.8643540430970783,accuracy_on_full,maximize
"LIMP AJAX L PESADA 500ML, FRESH, .",multiuso,0.8643540430970783,accuracy_on_full,maximize
"IOG BATAVO POLPA BDJ 540G, MGO/PESS, .",iogurte,0.8643540430970783,accuracy_on_full,maximize
CHOC SNICKERS DUAS BARRAS 78G,chocolate,0.8643540430970783,accuracy_on_full,maximize
"PAO QJO VITA MINAS 500G, PADRAO, .",massa de pao de queijo,0.8643540430970783,accuracy_on_full,maximize
MAC INST CUP NOODLES 69G CHEDDAR,macarrao,0.8643540430970783,accuracy_on_full,maximize
SUCO FRUIT SHOOT UVA 150ML,suco pronto,0.8643540430970783,accuracy_on_full,maximize
"LEITE FERM ACTIVIA C MAN 170g, QUI/F VER",iogurte,0.8643540430970783,accuracy_on_full,maximize
"LEITE FERM ACTIVIA C MAN 170g, CHI/MAN",iogurte,0.8643540430970783,accuracy_on_full,maximize
FEIJAO CAMIL BC TIPO1 PCT 500G,feijao,0.8643540430970783,accuracy_on_full,maximize
SIDRA CERESER FRT VERM 660ML,sidra,0.8643540430970783,accuracy_on_full,maximize
BEB CERESER FTS VERM S/ALC 660ML,sidra,0.8643540430970783,accuracy_on_full,maximize
IOG BETANIA MORANGO 1.25KG,iogurte,0.8643540430970783,accuracy_on_full,maximize
"SIDRA CERESER 660ML, PESS, .",sidra,0.8643540430970783,accuracy_on_full,maximize
CEREAL MAT ZERO ADIC ACUCAR NESFIT 220G,cereal matinal,0.8643540430970783,accuracy_on_full,maximize
"BEB CERESER GASEIF 660ML, MGO S/ALC, .",espumante,0.8643540430970783,accuracy_on_full,maximize
MAC INST LAMEN NISSIN CAMARAO ALHO 85G,macarrao,0.8643540430970783,accuracy_on_full,maximize
BB AMENDOA NAT HEART  1L,outra bebida,0.8643540430970783,accuracy_on_full,maximize
DET GOTA LIM LIMAO 1L,detergente,0.8643540430970783,accuracy_on_full,maximize
"GELAT ROYAL Z 12G, UVA, .",gelatina,0.8643540430970783,accuracy_on_full,maximize
"COMPOSTO NINHO FASES LT 800G, 1  , .",formula lactea,0.8643540430970783,accuracy_on_full,maximize
FORMULA INF NESTOGENO 2LT 800G,formula lactea,0.8643540430970783,accuracy_on_full,maximize
"SALG BACONZITOS 55G, BACON, .",aperitivo,0.8643540430970783,accuracy_on_full,maximize
"SAB REXONA 84G, ORCHID FRESH, .",sabonete,0.8643540430970783,accuracy_on_full,maximize
CATCHUP PICANTE MAR VERML 400GR,ketchup,0.8643540430970783,accuracy_on_full,maximize
DESENG CIF GT 500ML,desengordurante,0.8643540430970783,accuracy_on_full,maximize
"CR DENT SORRISO 180G, DENTES BC, .",creme dental,0.8643540430970783,accuracy_on_full,maximize
"SH DOVE 400ML, OL NUTR, .",shampoo,0.8643540430970783,accuracy_on_full,maximize
PAO QUEIJO BRETAS TRAD 1Kg,massa de pao de queijo,0.8643540430970783,accuracy_on_full,maximize
IOG LIQUIDO VIGOR VITAMINAS 1260G,iogurte,0.8643540430970783,accuracy_on_full,maximize
LACTA CACAU ORG 40  85G,chocolate,0.8643540430970783,accuracy_on_full,maximize
MAC INS CARNE RENATA 85G,macarrao,0.8643540430970783,accuracy_on_full,maximize
SALTON SERIES BRUT VERDE 750ML,espumante,0.8643540430970783,accuracy_on_full,maximize
"REFRIG ANTARCTIC 350ML, GUARANA, .",refrigerante,0.8643540430970783,accuracy_on_full,maximize
BISC SALG PORT VIEIRA 200G C-CRACK GERG,biscoito,0.8643540430970783,accuracy_on_full,maximize
CERV BOHEMIA PILSEN LT 473ML,cerveja,0.8643540430970783,accuracy_on_full,maximize
VITAMINA D DROPY D NQ 7.000UI 10 cpr,outro farma,0.8643540430970783,accuracy_on_full,maximize
VITAMINA D DROPY D NQ 50.000UI 8 cpr,outro farma,0.8643540430970783,accuracy_on_full,maximize
"CR DENT SENSODYNE 100G, REPAIR e PROT",creme dental,0.8643540430970783,accuracy_on_full,maximize
TOALHA PAP MILI 200 FOLHAS 2UN,papel toalha,0.8643540430970783,accuracy_on_full,maximize
"CERV BADEN GF 600ML, GOLDEN, .",cerveja,0.8643540430970783,accuracy_on_full,maximize
GEL DEN. COLG. LUM.CARVAO ATIV. TB  70GR,creme dental,0.8643540430970783,accuracy_on_full,maximize
HAMB PERDIGAO MISTO 56 G,hamburguer congelado,0.8643540430970783,accuracy_on_full,maximize
PT FG TR CG IQF 400G  KG,carne de ave,0.8643540430970783,accuracy_on_full,maximize
CB MINI MS ACUCAR  1KG,acucar,0.8643540430970783,accuracy_on_full,maximize
CB MINI MS CAFE  250G,cafe,0.8643540430970783,accuracy_on_full,maximize
FEIJAO CAMIL PRETO TP1 PCT 1KG,feijao,0.8643540430970783,accuracy_on_full,maximize
PT FGO TP CG TR 400G 400G,carne de ave,0.8643540430970783,accuracy_on_full,maximize
PROT SOLAR NIVEA  FPS 50 200 100ML GTS,protetor solar,0.8643540430970783,accuracy_on_full,maximize
FEIJAO CALDO BOM CAVALO TP1 PCT 500G,feijao,0.8643540430970783,accuracy_on_full,maximize
VODKA INTENCION 473ML LT,vodca,0.8643540430970783,accuracy_on_full,maximize
ADOC LIQ LOWCUCAR STEVIA PLUS 80ML,adocante,0.8643540430970783,accuracy_on_full,maximize
"KIT COLG ESC DENT SL SOF L2P1, BLACK, .",escova de dentes,0.8643540430970783,accuracy_on_full,maximize
"CAPSULA DOLCE GUSTO C/16, AU LAIT, .",cafe,0.8643540430970783,accuracy_on_full,maximize
"RACAO ALPO 1KG, AD CNE/VEG, .",alimento pet,0.8643540430970783,accuracy_on_full,maximize
"BISC POLVILHO BRETAS 90G, PARMESAO",biscoito,0.8643540430970783,accuracy_on_full,maximize
CERVEJA BOHEMIA PURO MALT SLEEK LT 350ml,cerveja,0.8643540430970783,accuracy_on_full,maximize
HASTES FLEX JOHNSONS COTON CX 300UN,haste flexivel,0.8643540430970783,accuracy_on_full,maximize
BISC NESFIT INTEG DELICE CACAU/AVEL 140G,biscoito,0.8643540430970783,accuracy_on_full,maximize
MAC NISSIN LAMEN N.SAB CARNE PICANTE 74g,macarrao,0.8643540430970783,accuracy_on_full,maximize
"SABAO LIQ BRILHANTE FC 3L, BRILHO AT, .",lava roupas,0.8643540430970783,accuracy_on_full,maximize
"SABAO LIQ OMO FC 3L, PODER ACELERADOR, .",lava roupas,0.8643540430970783,accuracy_on_full,maximize
AZEITONA PTA ITAL SC FR-ITALIA 200G -PT TEMPD,vegetal em conserva,0.8643540430970783,accuracy_on_full,maximize
CONE CORNETTO 62G MeMS,sorvete,0.8643540430970783,accuracy_on_full,maximize
"REFRIG SUKITA 2L, LJA, .",refrigerante,0.8643540430970783,accuracy_on_full,maximize
POLPETONE GOUMERT 320G,outro congelado,0.8643540430970783,accuracy_on_full,maximize
OVO VM C12 AMAREL,ovo,0.8643540430970783,accuracy_on_full,maximize
FUBA YOKI MIMOSO PCT 1KG,fuba,0.8643540430970783,accuracy_on_full,maximize
CR MINAS LGT REG 250  250G,queijo cremoso,0.8643540430970783,accuracy_on_full,maximize
TAPIOCA YOKI PCT 500G,tapioca,0.8643540430970783,accuracy_on_full,maximize
OVO VM BDJ C30 VERDE 30UND,ovo,0.8643540430970783,accuracy_on_full,maximize
"TORRADA BAUD 142G, TRADICIONAL",torrada,0.8643540430970783,accuracy_on_full,maximize
CR LTE NESTLE LATA 300G,creme de leite,0.8643540430970783,accuracy_on_full,maximize
BISC BAUD CEREAL 141G MACA/UVA,biscoito,0.8643540430970783,accuracy_on_full,maximize
"WAFER BAUDUCCO, NOZES 140G, .",biscoito,0.8643540430970783,accuracy_on_full,maximize
"TORRADA VITARELLA 142g, INTEGRAL",torrada,0.8643540430970783,accuracy_on_full,maximize
REFRIG ANTARCTIC GUARANA RETORN 1L,refrigerante,0.8643540430970783,accuracy_on_full,maximize
FAR MILHO CALDO BOM BCO PCT 1KG,farinha de milho,0.8643540430970783,accuracy_on_full,maximize
"SH CLEAR 200ML, LIMP DIARIA 2X1, .",shampoo,0.8643540430970783,accuracy_on_full,maximize
FITA ADES 3M SCOTCH CORTA FACIL    45X40,fita adesiva,0.8643540430970783,accuracy_on_full,maximize
"SAB JOHNS BABY 80G, REGULAR, .",sabonete infantil,0.8643540430970783,accuracy_on_full,maximize
ESPONJA SCOTCH-BRITE MULTIUSO LV 4 PG 3,esponja,0.8643540430970783,accuracy_on_full,maximize
"FIO DENT JOHNS 50M UN, REGULAR, .",fio dental,0.8643540430970783,accuracy_on_full,maximize
"IOG DANONE POLPA 540G, MIX, .",iogurte,0.8643540430970783,accuracy_on_full,maximize
CAMOMILA KITANO UN 10G,cha por infusao,0.8643540430970783,accuracy_on_full,maximize
ESPONJA SCOTCH-BRITE BANHEIRO UN,esponja,0.8643540430970783,accuracy_on_full,maximize
CURRY KITANO UN 50G,curry,0.8643540430970783,accuracy_on_full,maximize
CEBOLA/ALHO/SALSA KITANO 40GR,tempero pronto,0.8643540430970783,accuracy_on_full,maximize
ESPONJA SCOTCH-BRITE NAO RISCA AZUL C/3,esponja,0.8643540430970783,accuracy_on_full,maximize
"TEMP KITANO MAIS SAB 60G, AVES, .",tempero pronto,0.8643540430970783,accuracy_on_full,maximize
"TEMP KNORR MEU ASSADO 23G, CAIPIRA, .",tempero pronto,0.8643540430970783,accuracy_on_full,maximize
AMAC CONC DOWNY NAT COCO MENTA 900ML,amaciante,0.8643540430970783,accuracy_on_full,maximize
PILHA DURACELL ALC AA4 B4 CT 4 UN,pilha,0.8643540430970783,accuracy_on_full,maximize
PILHA DURACELL AAA PALITO C/4 UN,pilha,0.8643540430970783,accuracy_on_full,maximize
OVO JOVANIL C/10 DONA GEMA VERMELHO,ovo,0.8643540430970783,accuracy_on_full,maximize
CHOC PO GAROTO PT 200G,chocolate em po,0.8643540430970783,accuracy_on_full,maximize
GALINHA CONGELADA CATARINA      AV    KG,carne de ave,0.8643540430970783,accuracy_on_full,maximize
CEREAL OVOMALTINE ROCKS         PE  40GR,cereal matinal,0.8643540430970783,accuracy_on_full,maximize
LEITE FERM ACTIVIA C MANHA 170G QUINOA/F,leite fermentado,0.8643540430970783,accuracy_on_full,maximize
ESPONJA SCOTCH BRITE MULTIUSO L4P3,esponja,0.8643540430970783,accuracy_on_full,maximize
CUSCUZ DE MILHO SINHA 500G,floco de milho,0.8643540430970783,accuracy_on_full,maximize
"CERV BRAHMA LN 355ML, CHOPP, .",cerveja,0.8643540430970783,accuracy_on_full,maximize
CERV STELLA ARTOIS LN 275ML,cerveja,0.8643540430970783,accuracy_on_full,maximize
VIN ARG B-AIRES RSV 750ML-MALBEC,vinho importado,0.8643540430970783,accuracy_on_full,maximize
VIN ARG B-AIRES BIVARIETAL 750ML CABER-MALBEC,vinho importado,0.8643540430970783,accuracy_on_full,maximize
"AP DEP VENUS 2UN, SENSIT, .",aparelho de barbear e depilatorio,0.8643540430970783,accuracy_on_full,maximize
SUCO NECTAR  YUMMY GOIABA MACA TP 1L,suco pronto,0.8643540430970783,accuracy_on_full,maximize
AP BARB GILLETTE PROBACK 2UN,aparelho de barbear e depilatorio,0.8643540430970783,accuracy_on_full,maximize
SUCO NECTAR YUMMY MAN MACA TP 200ML,suco pronto,0.8643540430970783,accuracy_on_full,maximize
PAO HOT DOG TRIGOSTOSO 500G,padaria e confeitaria industrializado,0.8643540430970783,accuracy_on_full,maximize
"CR DENT CLOSE UP GEL 90G, ORIG RED, .",creme dental,0.8643540430970783,accuracy_on_full,maximize
BAR CER NUTRY REG BOLO CHOC 22G,barra alimentar,0.8643540430970783,accuracy_on_full,maximize
PAPEL HIG MILI T.SUAVE FDN P15L16x30M,papel higienico,0.8643540430970783,accuracy_on_full,maximize
PAPEL HIG MILI BIANCO FSN P30L32x60M,papel higienico,0.8643540430970783,accuracy_on_full,maximize
GEL DEN COLGATE INFANT TITANS 60GR,creme dental infantil,0.8643540430970783,accuracy_on_full,maximize
"REFRIG PEPSI 237ML, COLA, .",refrigerante,0.8643540430970783,accuracy_on_full,maximize
"FETTUCINE PERDIGAO 350G, BOLONHESA, .",macarrao,0.8643540430970783,accuracy_on_full,maximize
"CHICLE TRIDENT 5S PCT 32G, HORTELA, .",goma de mascar,0.8643540430970783,accuracy_on_full,maximize
"CHICLE BUBBALOO 60UN, T FRUT, .",goma de mascar,0.8643540430970783,accuracy_on_full,maximize
"IOG DANONE YOPRO 15gPROT 250g, CAF EXP",iogurte,0.8643540430970783,accuracy_on_full,maximize
EXT TOMATE ELEFANTE 850G,extrato de tomate,0.8643540430970783,accuracy_on_full,maximize
PAPEL HIG DUETTO FDN PCT 4x50 M,papel higienico,0.8643540430970783,accuracy_on_full,maximize
BISC PARATI 370G  CREAM CRACKER,biscoito,0.8643540430970783,accuracy_on_full,maximize
POLVILHO DOCE CALDO BOM PCT 500G,polvilho,0.8643540430970783,accuracy_on_full,maximize
SORVETE KIBON CORNETTO MeMS 62G,sorvete,0.8643540430970783,accuracy_on_full,maximize
ERVILHA CALDO BOM PCT 500G,ervilha,0.8643540430970783,accuracy_on_full,maximize
GRAO BICO CALDO BOM PCT 500G,grao de bico,0.8643540430970783,accuracy_on_full,maximize
REQUEIJAO CREM PORTO ALEGRE 400G -PT LIGHT,requeijao,0.8643540430970783,accuracy_on_full,maximize
DEO REXONA CLINICAL S/ PERFUM 150ML,desodorante,0.8643540430970783,accuracy_on_full,maximize
ALFACE CRESPA VERDURA E VIDA      AV 1UN,alface,0.8643540430970783,accuracy_on_full,maximize
DESINF.LYSOFORM LAVANDA          FC   1L,desinfetante,0.8643540430970783,accuracy_on_full,maximize
GEL DENT.CLOSE UP RED HOT L3P2  TB  90GR,creme dental,0.8643540430970783,accuracy_on_full,maximize
BROCOLIS VERDURA E VIDA           AV 1UN,brocolis,0.8643540430970783,accuracy_on_full,maximize
INSET AERO RAID AQUA PROTECT 420ML L P-,inseticida,0.8643540430970783,accuracy_on_full,maximize
FILTRO PAP MELITTA CAF N4 30 UN,coador,0.8643540430970783,accuracy_on_full,maximize
"CAFE MELITTA 500G, SAB DA FAZ VAC",cafe,0.8643540430970783,accuracy_on_full,maximize
ESP ALKLIN ABRASIVO CORES UNID,esponja,0.8643540430970783,accuracy_on_full,maximize
CCHE PHILA BISN 400G AZUL 400G,queijo cremoso,0.8643540430970783,accuracy_on_full,maximize
"CAFE MELITTA 250G, TRAD, .",cafe,0.8643540430970783,accuracy_on_full,maximize
ERVILHA YOKI PARTIDA PCT 500G,vegetal higienizado e processado,0.8643540430970783,accuracy_on_full,maximize
CAF AL EF MELITTA VERDE 250G,cafe,0.8643540430970783,accuracy_on_full,maximize
CCHE LG PHILADEL300G AZUL 300G,queijo cremoso,0.8643540430970783,accuracy_on_full,maximize
"PROT ALWAYS DIARIO 40UN, C/PERFUME, .",absorvente,0.8643540430970783,accuracy_on_full,maximize
"SOPA MAGGI 78G, QUEIJO, .",preparo para sopa,0.8643540430970783,accuracy_on_full,maximize
"MIST BOLO DR OETKER 400G, CHOC CREM, .",preparo para bolo,0.8643540430970783,accuracy_on_full,maximize
"CHOC GAROTO BATON 16G, LTE, .",chocolate,0.8643540430970783,accuracy_on_full,maximize
OVO MATIQUEIRA CODORNA BDJ 30UN,ovo,0.8643540430970783,accuracy_on_full,maximize
"ANTIS LISTERINE 250ML, COOL MINT, .",enxaguante bucal,0.8643540430970783,accuracy_on_full,maximize
OVO MANTIQUEIRA OMEGA BDJ 10UN,ovo,0.8643540430970783,accuracy_on_full,maximize
"TEMP KNORR MEU ASSADO 25G, ALHO/CEB, .",tempero pronto,0.8643540430970783,accuracy_on_full,maximize
SALG YOKITOS BATATA ONDULAD NAT PCT 380G,petisco e salgadinho congelado,0.8643540430970783,accuracy_on_full,maximize
"CALDO ARISCO 57G, CARNE, .",caldo industrializado,0.8643540430970783,accuracy_on_full,maximize
"CAPSULA DOLCE GUSTO C/16, CAFFE LUNGO, .",cafe,0.8643540430970783,accuracy_on_full,maximize
OVO MANTIQ BRANCO GOURMET C/10,ovo,0.8643540430970783,accuracy_on_full,maximize
TORTILHA RAP 10 INTEGRAL CHIA/QUINOA 198g,padaria e confeitaria industrializado,0.8643540430970783,accuracy_on_full,maximize
"AP BARB PRESTO3 2UN, COOL, .",aparelho de barbear e depilatorio,0.8643540430970783,accuracy_on_full,maximize
LTE COND MOCA LT 395G,leite condensado,0.8643540430970783,accuracy_on_full,maximize
LTE PO MOLICO TOTAL CALCIO LT 280G,leite em po,0.8643540430970783,accuracy_on_full,maximize
CACETINHO TOAST MIX INT TRAD 150g,torrada,0.8643540430970783,accuracy_on_full,maximize
VASSOURA BATANIN BRILHUS P/RUA C/CBO,vassoura,0.8643540430970783,accuracy_on_full,maximize
PANO LIMPEZA ESFREBOM MULTIUSO VERDE C/5,pano para limpeza,0.8643540430970783,accuracy_on_full,maximize
FEIJAO JALO DONA DE 1KG,feijao,0.8643540430970783,accuracy_on_full,maximize
PANO LIMPEZA ESFREBOM MULTIUSO VM C/5,pano para limpeza,0.8643540430970783,accuracy_on_full,maximize
"PANET TOMMY 400G, GOTAS CHOC, .",panificacao natal,0.8643540430970783,accuracy_on_full,maximize
ESPONJA ACO BETANIN 60G,palha de aco,0.8643540430970783,accuracy_on_full,maximize
FILETILAPIA S/P RIVELLI 1KG,peixe,0.8643540430970783,accuracy_on_full,maximize
"SAB PHEBO 90G, ROSAS PERF ORIG, .",sabonete,0.8643540430970783,accuracy_on_full,maximize
"SAB PHEBO MEDIT 100G, ALFZEMA, .",sabonete,0.8643540430970783,accuracy_on_full,maximize
BOLO BROWNIE FATIA,padaria e confeitaria fresca,0.8643540430970783,accuracy_on_full,maximize
"COOK TODDY 60G, ORIGINAL, .",biscoito,0.8643540430970783,accuracy_on_full,maximize
DOCE ABACAXI E COCO BIO ASIS,outro doce,0.8643540430970783,accuracy_on_full,maximize
ENGOV C 12 COMP HYPERMARCAS,outro farma,0.8643540430970783,accuracy_on_full,maximize
MORTADELA SEARA TRAD PECA KG,mortadela,0.8643540430970783,accuracy_on_full,maximize
DOCE BOMCACAU DE CASTANHA DO PARA E UVA,outro doce,0.8643540430970783,accuracy_on_full,maximize
"LIMP VEJA PERFUMES 2L, F SONHO, .",multiuso,0.8643540430970783,accuracy_on_full,maximize
LING PERDIGAO SUI CONG PC 900G,linguica,0.8643540430970783,accuracy_on_full,maximize
DOCE YOKI PACOCA TBL 352G,pacoca,0.8643540430970783,accuracy_on_full,maximize
"SUCO MAGUARY 900ML, 83  UVA",suco pronto,0.8643540430970783,accuracy_on_full,maximize
"SUCO M FRUIT SHOOT 150ML, MARACUJA",suco pronto,0.8643540430970783,accuracy_on_full,maximize
"DESINF PINHO SOL 500ML, CITRUS LAV, .",desinfetante,0.8643540430970783,accuracy_on_full,maximize
"SUCO M FRUIT SHOOT 150ML, UVA",suco pronto,0.8643540430970783,accuracy_on_full,maximize
BISC VITORIA WAFFER CHOC 90G,biscoito,0.8643540430970783,accuracy_on_full,maximize
REFRIG SCHWEPPES CITRUS ORIGIN GFA 250ML,refrigerante,0.8643540430970783,accuracy_on_full,maximize
CHA DR OETKER CIDREIRA CX 10G,cha por infusao,0.8643540430970783,accuracy_on_full,maximize
LEITEL V PIRACANJUBA INTEGRAL 1LT,leite,0.8643540430970783,accuracy_on_full,maximize
FERMENTO BIO DR OETKER INSTANT PCT 10G,fermento,0.8643540430970783,accuracy_on_full,maximize
PAO DELICIAS TRIGO FORMA 450G,padaria e confeitaria industrializado,0.8643540430970783,accuracy_on_full,maximize
PAO DELICIAS TRIGO INT 100  380G ORIGINA,padaria e confeitaria industrializado,0.8643540430970783,accuracy_on_full,maximize
"BAR CER NUTRY REG 22G, AVELA/BAN/MEL, .",barra alimentar,0.8643540430970783,accuracy_on_full,maximize
"BAR CER NUTRY REG 22G, MGO/CHOC, .",barra alimentar,0.8643540430970783,accuracy_on_full,maximize
PAO DELICIAS TRIGO FORMA INTEGRAL 400G,padaria e confeitaria industrializado,0.8643540430970783,accuracy_on_full,maximize
"BAR CER NUTRY REG 66G, FRT VERM, .",barra alimentar,0.8643540430970783,accuracy_on_full,maximize
DETERG LIQ LIMPOL 500ML JABUTICABA,detergente,0.8643540430970783,accuracy_on_full,maximize
LEITE PO ITALAC 200G DESNAT INSTANT SACHE,leite em po,0.8643540430970783,accuracy_on_full,maximize
OLEO SALADA CANOLA PET 900ML,oleo vegetal,0.8643540430970783,accuracy_on_full,maximize
QA CHOCOSTICKS MEIO AMARG LARAN 38G,carne bovina,0.8643540430970783,accuracy_on_full,maximize
"AP BARB PRESTO3 L4P3UN, FEMININO, .",aparelho de barbear e depilatorio,0.8643540430970783,accuracy_on_full,maximize
G LAMOTRIGINA 100MG C 30 PSICO MEDLEY,outro farma,0.8643540430970783,accuracy_on_full,maximize
CER MAT NESTLE SNOW FLAKES CX 620G,cereal matinal,0.8643540430970783,accuracy_on_full,maximize
ACTIVIA DANONE MOR.ZEROLAC      CJ 800GR,iogurte,0.8643540430970783,accuracy_on_full,maximize
CHOC NESTLE MOCA BR 38G,chocolate,0.8643540430970783,accuracy_on_full,maximize
"LAV ROUP LIQ OLA 500ML, BEBE, .",lava roupas,0.8643540430970783,accuracy_on_full,maximize
"LAVA ROUP LIQ OLA 1L, ORIG, .",lava roupas,0.8643540430970783,accuracy_on_full,maximize
HOTHIT SEAR BARB 145G,sanduiche congelado,0.8643540430970783,accuracy_on_full,maximize
PEIXE CAVALINHA PLANALTO INT 800g,peixe,0.8643540430970783,accuracy_on_full,maximize
"IOG VIGOR GREG 100G, MGO/BAUN, .",iogurte,0.8643540430970783,accuracy_on_full,maximize
"REQ VIGOR CREMOSO 200G, LIGHT, .",requeijao,0.8643540430970783,accuracy_on_full,maximize
"SUCO PURITY NECTAR 1L, LJA/TANG, .",suco pronto,0.8643540430970783,accuracy_on_full,maximize
SUCO 100  TIAL 330ML-TP UVA,suco pronto,0.8643540430970783,accuracy_on_full,maximize
SUCO MISTO TIAL 330ML-TP MACA /MANGA,suco pronto,0.8643540430970783,accuracy_on_full,maximize
"SUCO PURITY NECTAR 1L, GOIABA, .",suco pronto,0.8643540430970783,accuracy_on_full,maximize
"SH ELSEVE 400ML, REP TOTAL, .",shampoo,0.8643540430970783,accuracy_on_full,maximize
TORRADA ISABELA MULTIGRAOS 142g,torrada,0.8643540430970783,accuracy_on_full,maximize
ATUM 88 RALADO NATURAL 140g,proteina em conserva,0.8643540430970783,accuracy_on_full,maximize
DEL VALLE FRESH UVA PET 200ML,suco pronto,0.8643540430970783,accuracy_on_full,maximize
"ACHOC PO TODDY ECONOMICA, 2KG, .",achocolatado,0.8643540430970783,accuracy_on_full,maximize
LEITE L V PAULISTA 1L ORIGEM,leite,0.8643540430970783,accuracy_on_full,maximize
PAO FORMA PULLMAN 450G GRAO/CAST,padaria e confeitaria industrializado,0.8643540430970783,accuracy_on_full,maximize
OVO BCO GRD C12 UNIDAD,ovo,0.8643540430970783,accuracy_on_full,maximize
BACON SEARA MANTA DEF PECA KG,carne suina,0.8643540430970783,accuracy_on_full,maximize
"LIMP VEJA M USO 500ML, ORIG, .",multiuso,0.8643540430970783,accuracy_on_full,maximize
"AP BARB PRESTO3 2UN, BODY SENSE, .",aparelho de barbear e depilatorio,0.8643540430970783,accuracy_on_full,maximize
"CER INF MUCILON LT 400G, MULT CER, .",cereal matinal,0.8643540430970783,accuracy_on_full,maximize
REFRIG PEPSI 3L PET,refrigerante,0.8643540430970783,accuracy_on_full,maximize
"SORVETE SKIMONI 1,5L, NAPOLITANO",sorvete,0.8643540430970783,accuracy_on_full,maximize
"BISC OREO 144G, BAUN, .",biscoito,0.8643540430970783,accuracy_on_full,maximize
"SOPAO MAGGI 200G, CNE PANELA, .",preparo para sopa,0.8643540430970783,accuracy_on_full,maximize
