nm_item,nm_product,metric_value,metric_type,optimization_goal
BB COCO NAT HEART 1L,leite especial,0.6153194672440986,f1_macro_on_full,maximize
NOVICA VASSOURA MAX ROSA 1UN,vassoura,0.6153194672440986,f1_macro_on_full,maximize
"DESOD AER NIVEA 150ML, PEARLeBEAUTY, .",desodorante,0.6153194672440986,f1_macro_on_full,maximize
CIF CREMOSO LARANJA BCO 250ML,outro produto de limpeza domestica,0.6153194672440986,f1_macro_on_full,maximize
"SNACKS DOGUITOS RODIZ 65G, BIFIN CNE, .",alimento pet,0.6153194672440986,f1_macro_on_full,maximize
MILHO VERDE BDJ,espiga de milho,0.6153194672440986,f1_macro_on_full,maximize
"KIT ESC DENT SORRISO U, XTR WH 5 ESTR, .",escova de dentes,0.6153194672440986,f1_macro_on_full,maximize
PROTETIVO RADIADOR COCKPIT ORG RS 1L,automotivo,0.6153194672440986,f1_macro_on_full,maximize
"CR DENT SORRISO 180G, DENTES BC, .",creme dental,0.6153194672440986,f1_macro_on_full,maximize
"CR DENT SORRISO FRSH 90G, EXT MINT, .",creme dental,0.6153194672440986,f1_macro_on_full,maximize
CREME LEITE DAMARE LEVE 200G,queijo,0.6153194672440986,f1_macro_on_full,maximize
LEITE FERM MINIONS VIGOR TRAD 900G,leite fermentado,0.6153194672440986,f1_macro_on_full,maximize
CHOC NESTLE CHARGE BR 40G,chocolate,0.6153194672440986,f1_macro_on_full,maximize
CEBOLA ECONOMICA 1KG  1KG,cebola,0.6153194672440986,f1_macro_on_full,maximize
"TEMP MAGGI 120G, FONDOR, .",tempero pronto,0.6153194672440986,f1_macro_on_full,maximize
CR DENT COLGATE MPA 180G,creme dental,0.6153194672440986,f1_macro_on_full,maximize
"CR DENT CLOSE UP GEL 90G, EUCALYPTO, .",creme dental,0.6153194672440986,f1_macro_on_full,maximize
MAC INS GALIN RENATA 85G,macarrao,0.6153194672440986,f1_macro_on_full,maximize
LACTA CACAU NUT 60  85G,chocolate,0.6153194672440986,f1_macro_on_full,maximize
AZEITONA VD C C HEMM 180GR,azeitona,0.6153194672440986,f1_macro_on_full,maximize
"CR DENT TANDY 50G, UVA, .",creme dental infantil,0.6153194672440986,f1_macro_on_full,maximize
"REFRIG ANTARCTICA 2L, GUAR DIET, .",refrigerante,0.6153194672440986,f1_macro_on_full,maximize
"REFRIG ANTARCTIC 2L, SODA LIM DIET, .",refrigerante,0.6153194672440986,f1_macro_on_full,maximize
G ACIDO VALPROICO 250MG C  25 CP BIOLAB,outro farma,0.6153194672440986,f1_macro_on_full,maximize
PANETTONE UNISABOR 500G TRUFADO,panificacao natal,0.6153194672440986,f1_macro_on_full,maximize
"BEB GATORADE 500ML, CITRICAS, .",isotonico,0.6153194672440986,f1_macro_on_full,maximize
CB MINI MS ACUCAR  1KG,acucar,0.6153194672440986,f1_macro_on_full,maximize
PRESUNTO REZENDE COZ OVAL MAGRO PEC KG,presunto,0.6153194672440986,f1_macro_on_full,maximize
MORTADELA PERDIGAO BOLOGNELLA FAT KG,mortadela,0.6153194672440986,f1_macro_on_full,maximize
REFR PEPSI COLA 3L,refrigerante,0.6153194672440986,f1_macro_on_full,maximize
INSET.SBP 45 NTS 3UN OF.ESP.     FC 35ML,repelente,0.6153194672440986,f1_macro_on_full,maximize
BISC NESFIT INTEG DELICE CACAU/AVEL 140G,biscoito,0.6153194672440986,f1_macro_on_full,maximize
BISC NESTLE NEGRESCO RECH MOR 140G,biscoito,0.6153194672440986,f1_macro_on_full,maximize
"SABAO LIQ BRILHANTE FC 3L, BRILHO AT, .",lava roupas,0.6153194672440986,f1_macro_on_full,maximize
KIT ESCOLAR BIC DURA 2LAP 2CAN BOR AP,outro papelaria,0.6153194672440986,f1_macro_on_full,maximize
AVE SEARA FIESTA TEMP CONG KG,carne de ave sazonal,0.6153194672440986,f1_macro_on_full,maximize
SABONETE INF GRANADO 90G CAMOMILA,sabonete infantil,0.6153194672440986,f1_macro_on_full,maximize
GRANULADO DR OETKER CHOCOLATE PCT 130G,cobertura pronta,0.6153194672440986,f1_macro_on_full,maximize
MAION HEMMER RECEITA CASEIRA 500g,maionese,0.6153194672440986,f1_macro_on_full,maximize
CERV SKOL ONE WAY GF 300ML,cerveja,0.6153194672440986,f1_macro_on_full,maximize
CR M FRS REGINA 250G  250G,queijo,0.6153194672440986,f1_macro_on_full,maximize
CHC CARANG LT350ML  350ML,cachaca,0.6153194672440986,f1_macro_on_full,maximize
FAROFA MAND YOKI TEMP TRAD 500G,farofa pronta,0.6153194672440986,f1_macro_on_full,maximize
CHC GOSTOSA 480ML  480ML,cachaca,0.6153194672440986,f1_macro_on_full,maximize
CHIKENIT SEAR PR  300G,empanado congelado,0.6153194672440986,f1_macro_on_full,maximize
POLVILHO DOCE YOKI PCT 500G,polvilho,0.6153194672440986,f1_macro_on_full,maximize
TAPIOCA YOKI PCT 500G,tapioca,0.6153194672440986,f1_macro_on_full,maximize
MORT OURO PERD 200G  200G,mortadela,0.6153194672440986,f1_macro_on_full,maximize
LAVA ROUPA OMO CONC DIL GF L PERF 500ml,lava roupas,0.6153194672440986,f1_macro_on_full,maximize
"TORRADA VITARELLA 142g, LIGHT",torrada,0.6153194672440986,f1_macro_on_full,maximize
"SAB DOVE 90G, LTE COCO, .",sabonete,0.6153194672440986,f1_macro_on_full,maximize
CERV GLACIAL PILSEN LT 350ML,cerveja,0.6153194672440986,f1_macro_on_full,maximize
FAR MILHO CALDO BOM BCO PCT 1KG,farinha de milho,0.6153194672440986,f1_macro_on_full,maximize
"ALIM INF NESTLE, GAL/LEG/MAC 115G, .",alimento pronto de bebe,0.6153194672440986,f1_macro_on_full,maximize
ESPONJA SCOTCH-BRITE LIMPA MANCHAS    UN,esponja,0.6153194672440986,f1_macro_on_full,maximize
ESPONJA SCOTCH-BRITE EXTREMA          UN,esponja,0.6153194672440986,f1_macro_on_full,maximize
"ALIM INF NESTLE, CNE/LEG 115G, .",alimento pronto de bebe,0.6153194672440986,f1_macro_on_full,maximize
ROLO ADESIVO SCOTH BRITE PEGA PELO REFIL,outro utensilio de limpeza,0.6153194672440986,f1_macro_on_full,maximize
ESPONJA SCOTCH-BRITE MULTIUSO LV 4 PG 3,esponja,0.6153194672440986,f1_macro_on_full,maximize
FELTRO SCOTCH-BRITE MR RED             P,outro home center,0.6153194672440986,f1_macro_on_full,maximize
"IOG DANONE POLPA 540G, MIX, .",iogurte,0.6153194672440986,f1_macro_on_full,maximize
CAMOMILA KITANO UN 10G,cha por infusao,0.6153194672440986,f1_macro_on_full,maximize
CURRY KITANO UN 50G,curry,0.6153194672440986,f1_macro_on_full,maximize
"TEMP KITANO MAIS SAB 60G, CARNE, .",tempero pronto,0.6153194672440986,f1_macro_on_full,maximize
ESPONJA SCOTCH-BRITE NAO RISCA LARAN C/3,esponja,0.6153194672440986,f1_macro_on_full,maximize
COB SORVETE MORANGO XODO 280G,cobertura pronta,0.6153194672440986,f1_macro_on_full,maximize
PRESUNTO SEARA TENDER BOLINHA PECA KG,presunto,0.6153194672440986,f1_macro_on_full,maximize
OVO JOVANIL C/10 DONA GEMA VERMELHO,ovo,0.6153194672440986,f1_macro_on_full,maximize
BISC NESTLE PASS COB PCT 120G,biscoito,0.6153194672440986,f1_macro_on_full,maximize
MANTEIGA LAC LELO C/SAL         PT  500G,manteiga,0.6153194672440986,f1_macro_on_full,maximize
"SH PALMOLIVE NAT 350ML, CERAMIDAS, .",shampoo,0.6153194672440986,f1_macro_on_full,maximize
SHAMPOO CLEAR DETOX DIARIO L P- FC 400ML,shampoo,0.6153194672440986,f1_macro_on_full,maximize
CERV STELLA ARTOIS LN 275ML,cerveja,0.6153194672440986,f1_macro_on_full,maximize
"BEB NESTLE FAST 280ML, NESTON, .",bebida lactea,0.6153194672440986,f1_macro_on_full,maximize
CERV ESTRELLA GALICIA MEN TEOR GLU 330ML,cerveja,0.6153194672440986,f1_macro_on_full,maximize
"PEDRA SAN HARPIC AR PL 25G, CITRUS, .",pedra sanitaria,0.6153194672440986,f1_macro_on_full,maximize
"CR DENT CLOSE UP 100G, LIQUIFRESH, .",creme dental,0.6153194672440986,f1_macro_on_full,maximize
GELATINA PO DR OETKER ACAI BAN CX 20G,gelatina,0.6153194672440986,f1_macro_on_full,maximize
"BAR FRUTA NUTRY 20G, BAN/CHOC, .",barra alimentar,0.6153194672440986,f1_macro_on_full,maximize
"BAR FRUTA NUTRY 60G, AMEIXA/BAN, .",barra alimentar,0.6153194672440986,f1_macro_on_full,maximize
BAR CER NUTRY REG BOLO CHOC 22G,barra alimentar,0.6153194672440986,f1_macro_on_full,maximize
PAO HAMB S GERGELIM 200GR,padaria e confeitaria industrializado,0.6153194672440986,f1_macro_on_full,maximize
QJ COAL MINI VENT KG KG,queijo,0.6153194672440986,f1_macro_on_full,maximize
"CHICLE BUBBALOO 60UN, UVA, .",goma de mascar,0.6153194672440986,f1_macro_on_full,maximize
"CHICLE TRIDENT 5S 8G, HORTELA, .",goma de mascar,0.6153194672440986,f1_macro_on_full,maximize
PAPEL HIG DUETTO FDN PCT 4x50 M,papel higienico,0.6153194672440986,f1_macro_on_full,maximize
PP WAFER MINUETO 115G  BRIGADEIRO,biscoito,0.6153194672440986,f1_macro_on_full,maximize
"PAPEL HIG DUETTO 4X30M, FD NEUT, .",papel higienico,0.6153194672440986,f1_macro_on_full,maximize
CANJICA CALDO BOM BRANCA PCT 500G,canjica,0.6153194672440986,f1_macro_on_full,maximize
POLVILHO AZEDO CALDO BOM 500G,polvilho,0.6153194672440986,f1_macro_on_full,maximize
REQUEIJAO LAC LELO 180GR TRAD,requeijao,0.6153194672440986,f1_macro_on_full,maximize
"PIPOCA CALDO BOM MICR 100G, NATURAL, .",pipoca para microondas,0.6153194672440986,f1_macro_on_full,maximize
FEIJAO CALDO BOM VERMELHO TP1 PCT 500G,feijao,0.6153194672440986,f1_macro_on_full,maximize
CREME HID. ORIGEM ARGAN         PT   1KG,creme corporal,0.6153194672440986,f1_macro_on_full,maximize
FRANGO SEARA DEFUM KG,carne de ave,0.6153194672440986,f1_macro_on_full,maximize
LACTO LEVE AMEIXA 120ML HYPERMARCAS,outro farma,0.6153194672440986,f1_macro_on_full,maximize
SALSICHA SEARA CONG PCT 5KG,salsicha,0.6153194672440986,f1_macro_on_full,maximize
"RACAO FRISK 1KG, FILH FGO LTE CEN, .",alimento pet,0.6153194672440986,f1_macro_on_full,maximize
SUCO UVA GARIBALDI TINTO 500ML,suco pronto,0.6153194672440986,f1_macro_on_full,maximize
ESPONJA SUPER TEIU ANTIADERENTE 1UN,esponja,0.6153194672440986,f1_macro_on_full,maximize
ESP ALKLIN ABRASIVO CORES UNID,esponja,0.6153194672440986,f1_macro_on_full,maximize
"CAFE MELITTA 250G, DESCAF, .",cafe,0.6153194672440986,f1_macro_on_full,maximize
"LUST MOV POLIFLOR 200ML, LAV, .",lustra moveis,0.6153194672440986,f1_macro_on_full,maximize
QJ PROVOL TIROLEZ 335G PROVOLONETE,queijo,0.6153194672440986,f1_macro_on_full,maximize
BISC CASEIR TACHO CAIPIRA 400G FLORZIN,biscoito,0.6153194672440986,f1_macro_on_full,maximize
ACAFRAO KITANO TERRA PCT 50G,outro condimento,0.6153194672440986,f1_macro_on_full,maximize
PAP TOA ECON 110FLS 110FLS,papel toalha,0.6153194672440986,f1_macro_on_full,maximize
SARDIN OLEO ROBINSON AMAREL 125GR,proteina em conserva,0.6153194672440986,f1_macro_on_full,maximize
DROPS FRUITTELLA MORANGO 40G,bala,0.6153194672440986,f1_macro_on_full,maximize
"CER MAT NESCAU 270G, TRAD, .",cereal matinal,0.6153194672440986,f1_macro_on_full,maximize
PD SAN HARPIC FLORES ROXO 20G,pedra sanitaria,0.6153194672440986,f1_macro_on_full,maximize
MAC IN FJ BAC RENATA 96G,macarrao,0.6153194672440986,f1_macro_on_full,maximize
OVO MANTIQUEIRA VERM GDE PVC C/30 1UN,ovo,0.6153194672440986,f1_macro_on_full,maximize
"CHOC GAROTO BATON 16G, BRANCO, .",chocolate,0.6153194672440986,f1_macro_on_full,maximize
"TORRADA ISABELA PCT 142G, MULTIGRAOS",torrada,0.6153194672440986,f1_macro_on_full,maximize
"LIMP UAU M USO 500ML, ROSAS SEDUCAO, .",multiuso,0.6153194672440986,f1_macro_on_full,maximize
"CALDO ARISCO 114G, CARNE, .",caldo industrializado,0.6153194672440986,f1_macro_on_full,maximize
OVO MANTIQUEIRA CAIPIRA ORG VM BDJ 10UN,ovo,0.6153194672440986,f1_macro_on_full,maximize
"CAPSULA DOLCE GUSTO C/16, MACCHIAATO, .",cafe,0.6153194672440986,f1_macro_on_full,maximize
"IOG ACTIVIA CAFE MANHA 170G, LIN/MRG, .",iogurte,0.6153194672440986,f1_macro_on_full,maximize
BOMBOM ARCOR SORTIDOS 146g,bombom,0.6153194672440986,f1_macro_on_full,maximize
BISC PARATI MARIA 740g,biscoito,0.6153194672440986,f1_macro_on_full,maximize
LTE PO MOLICO TOTAL CALCIO SCH 500G,leite em po,0.6153194672440986,f1_macro_on_full,maximize
CACETINHO TOAST MIX INT CASTANHA 150g,torrada,0.6153194672440986,f1_macro_on_full,maximize
ODORIZ SPRAY SECAR LAVANDA PROVENCE 360M,aromatizador,0.6153194672440986,f1_macro_on_full,maximize
AGUA MINERAL FLORATTA 5L,agua,0.6153194672440986,f1_macro_on_full,maximize
APRES PERDIGAO FATIADO 200G,apresuntado,0.6153194672440986,f1_macro_on_full,maximize
BEB LACTEA BATAVO MORANGO/PESSEGO   540G,iogurte,0.6153194672440986,f1_macro_on_full,maximize
"MIST BOLO D BENTA SCH 450G, BAUN, .",preparo para bolo,0.6153194672440986,f1_macro_on_full,maximize
MOELA FRANGO AVE NOVA CONG PCT 800G,carne de ave,0.6153194672440986,f1_macro_on_full,maximize
"SAB PHEBO 90G, FRESC DA MANHA, .",sabonete,0.6153194672440986,f1_macro_on_full,maximize
"SAB PHEBO 90G, RAIZ ORIENTE, .",sabonete,0.6153194672440986,f1_macro_on_full,maximize
"SAB PHEBO MEDIT 100G, LIM SICIL, .",sabonete,0.6153194672440986,f1_macro_on_full,maximize
CR DENTAL COLGATE 70G LUMIN WHITE CARVAO ATIVADO,creme dental,0.6153194672440986,f1_macro_on_full,maximize
SUCO DEL VALLE FRESH 250ML UVA,suco pronto,0.6153194672440986,f1_macro_on_full,maximize
CERV CONTI ZERO GRAU LT 350ML,cerveja,0.6153194672440986,f1_macro_on_full,maximize
AZEITE ANDORINHA EXT VIRG VD 500ML,azeite de oliva,0.6153194672440986,f1_macro_on_full,maximize
FLANAX 275MG C 08 CP BAYER,outro farma,0.6153194672440986,f1_macro_on_full,maximize
AZEITE GALLO EXT SUAVE LT 500ML,azeite de oliva,0.6153194672440986,f1_macro_on_full,maximize
APRESUNTADO SEARA RETANGULAR PEC KG,apresuntado,0.6153194672440986,f1_macro_on_full,maximize
BALA GELATINA FINI 80G TUBES TWISTER,bala,0.6153194672440986,f1_macro_on_full,maximize
RACAO SHEBA 85G ADULTO ATUM MARINADO,alimento pet,0.6153194672440986,f1_macro_on_full,maximize
"LIMP VEJA PERF 500ML, LAV, .",multiuso,0.6153194672440986,f1_macro_on_full,maximize
"PIPOCA YOKI MICR, TOQ CHEF 100G, .",pipoca para microondas,0.6153194672440986,f1_macro_on_full,maximize
PIPOCA YOKI PREMIUM 500G,pipoca pronta,0.6153194672440986,f1_macro_on_full,maximize
LEITE FERM ACTIVIA CAFE MAN PT 170G AMARANTO/MAMAO,iogurte,0.6153194672440986,f1_macro_on_full,maximize
"DESINF PINHO SOL 500ML, FLORAL, .",desinfetante,0.6153194672440986,f1_macro_on_full,maximize
"BAR CER NUTRY 20G, TRUFA, .",barra alimentar,0.6153194672440986,f1_macro_on_full,maximize
"BAR CER NUTRY 3X20G, TRUFA, .",barra alimentar,0.6153194672440986,f1_macro_on_full,maximize
PAO DELICIAS TRIGO FORMA INTEGRAL 400G,padaria e confeitaria industrializado,0.6153194672440986,f1_macro_on_full,maximize
IND PANETONE SN 500G RECH BRIGAD,panificacao natal,0.6153194672440986,f1_macro_on_full,maximize
QA CHOCOSTICKS BRANC FRUTA VERM 38G,chocolate,0.6153194672440986,f1_macro_on_full,maximize
G HIDROCLOROTIAZIDA 50MG C 20 CP MEDLEY,outro farma,0.6153194672440986,f1_macro_on_full,maximize
"DESOD AER REXONA 150ML, XTRACOOL, .",desodorante,0.6153194672440986,f1_macro_on_full,maximize
G LAMOTRIGINA 100MG C 30 PSICO MEDLEY,outro farma,0.6153194672440986,f1_macro_on_full,maximize
GIN ROCKS STRAWBERRY 1L,gin,0.6153194672440986,f1_macro_on_full,maximize
"DESOD AER REXONA 150ML, ANTIBAC, .",desodorante,0.6153194672440986,f1_macro_on_full,maximize
FILE PEITO FGO. MORGANA CONG.   AV    KG,carne de ave,0.6153194672440986,f1_macro_on_full,maximize
"CAFE SOL NESCAFE VD 100G, MATINAL, .",cafe,0.6153194672440986,f1_macro_on_full,maximize
"LAV ROUP LIQ OLA 500ML, BEBE, .",lava roupas,0.6153194672440986,f1_macro_on_full,maximize
"IOG VIGOR GREG 100G, FTS AMARELA, .",iogurte,0.6153194672440986,f1_macro_on_full,maximize
LEITE PO DAMARE INT SACHE 200g,leite em po,0.6153194672440986,f1_macro_on_full,maximize
"REQ VIGOR CREMOSO 200G, TRAD, .",requeijao,0.6153194672440986,f1_macro_on_full,maximize
SOBR PUDIM LEITE BATAVO 200G,iogurte,0.6153194672440986,f1_macro_on_full,maximize
AGUA COCO KERO COCO TP 330ML,agua de coco,0.6153194672440986,f1_macro_on_full,maximize
LENCOS UMED.NEVE C.48 L4 P3 TQ.SEDA,lenco umedecido,0.6153194672440986,f1_macro_on_full,maximize
CHOC LINEA COOKIE N SCREAM 30G,chocolate,0.6153194672440986,f1_macro_on_full,maximize
"SOBREM DANETTE CHOC AO LTE MULT 1,080KG",iogurte,0.6153194672440986,f1_macro_on_full,maximize
LAVA ROUPAS SURF 800GR PC PO 5X1 ROSAS/FLOR,lava roupas,0.6153194672440986,f1_macro_on_full,maximize
"SUCO PURITY NECTAR 1L, MANGA, .",suco pronto,0.6153194672440986,f1_macro_on_full,maximize
SUCO MISTO TIAL 330ML-TP MACA /GOIABA,suco pronto,0.6153194672440986,f1_macro_on_full,maximize
"BATATA ELMA CH SENSAC 45G, PEITO PERU, .",aperitivo,0.6153194672440986,f1_macro_on_full,maximize
POLENTINA QUAKER PCT 500G,polenta,0.6153194672440986,f1_macro_on_full,maximize
ATUM 88 RALADO OLEO 140g,proteina em conserva,0.6153194672440986,f1_macro_on_full,maximize
MILHARINA QUAKER PCT 500G,farinha de milho,0.6153194672440986,f1_macro_on_full,maximize
DEL VALLE FRESH UVA PET 200ML,suco pronto,0.6153194672440986,f1_macro_on_full,maximize
"ALIM ACHOC TODDYNHO 200ML, CHOC, .",bebida lactea,0.6153194672440986,f1_macro_on_full,maximize
"DEL VALLE FRESH UVA 1,5L",suco pronto,0.6153194672440986,f1_macro_on_full,maximize
LIMP PERFUMADO COALA ALGODAO 120ML,multiuso,0.6153194672440986,f1_macro_on_full,maximize
"CAFE ALVORADA 500G, ALMOF EXT FORTE, .",cafe,0.6153194672440986,f1_macro_on_full,maximize
AMENDOIM YOKI DSCASCADO SALG PCT 150G,amendoim,0.6153194672440986,f1_macro_on_full,maximize
REFRIG. PEPSI COLA              LT 269ML,refrigerante,0.6153194672440986,f1_macro_on_full,maximize
OVO CODORNA BAND C30 UNIDAD,ovo,0.6153194672440986,f1_macro_on_full,maximize
OVO BCO GRD C18  UNIDAD,ovo,0.6153194672440986,f1_macro_on_full,maximize
"SOPAO KITANO 196G, CARNE, .",preparo para sopa,0.6153194672440986,f1_macro_on_full,maximize
MARG CLAYBOM 250G  250G,margarina,0.6153194672440986,f1_macro_on_full,maximize
"SORVETE BRETAS 1.5L, NAPOLITANO",sorvete,0.6153194672440986,f1_macro_on_full,maximize
"LIMP VEJA M USO 500ML, BIO ALCOOL, .",multiuso,0.6153194672440986,f1_macro_on_full,maximize
SORVETE KIBON 4X1 CREMOSSISMO TROP 2L,sorvete,0.6153194672440986,f1_macro_on_full,maximize
LEITE COCO BRETAS TRAD 500ML,leite de coco,0.6153194672440986,f1_macro_on_full,maximize
"LIMP VEJA M USO 500ML, LAV, .",multiuso,0.6153194672440986,f1_macro_on_full,maximize
PAPEL HIG ALPINO NEUTRO F.D 30M L12P11,papel higienico,0.6153194672440986,f1_macro_on_full,maximize
"LIMP VEJA M USO 750ML, ORIG, .",multiuso,0.6153194672440986,f1_macro_on_full,maximize
MIST BOLO DONA BENTA 400G BROWNIE,preparo para bolo,0.6153194672440986,f1_macro_on_full,maximize
"LIMP CIF CREM L PROF 450ML, BC, .",multiuso,0.6153194672440986,f1_macro_on_full,maximize
CATUABA FLOR DA SELVA 500ML,bebida mista,0.6153194672440986,f1_macro_on_full,maximize
"DESOD AER NIVEA 150ML, DRY CONFORT, .",desodorante,0.6153194672440986,f1_macro_on_full,maximize
AMAC DOWNY 900ML CONC COCO/MENTA,amaciante,0.6153194672440986,f1_macro_on_full,maximize
TOALHA CASA IN.ROS.ABILITY BC   AV   1UN,toalha,0.6153194672440986,f1_macro_on_full,maximize
