nm_item,nm_product,metric_value,metric_type,optimization_goal
SHAMPOO PANTENE 2 BAMBU NUTREeCRESCE,shampoo,0.6928484412757374,accuracy_on_full,maximize
BUFFET ALMOCO 02 SL KG,prato pronto,0.6928484412757374,accuracy_on_full,maximize
OVO CAIPIRA LABEL ROUGE C20,ovo,0.6928484412757374,accuracy_on_full,maximize
ALIM GATO SHEBA FILH CARNE MOL SACHE 85G,alimento pet,0.6928484412757374,accuracy_on_full,maximize
POLPA DE ABACAXI CARREFOUR 100G,polpa de fruta congelada,0.6928484412757374,accuracy_on_full,maximize
"SABAO LIQ OMO 5L, LIMP PERF",lava roupas,0.6928484412757374,accuracy_on_full,maximize
BISC PASSATEMPO RECH PC 96G CHOC GALAK,biscoito,0.6928484412757374,accuracy_on_full,maximize
POLPA SERIDO FRUTAS PC 400G ACEROLA,polpa de fruta congelada,0.6928484412757374,accuracy_on_full,maximize
CARNE SECA JERKED BEEF DIANT MARBA 400G,charque e carne seca,0.6928484412757374,accuracy_on_full,maximize
CERV BLUE MOON SLEEK 350ML BELGIAN WHITE,cerveja,0.6928484412757374,accuracy_on_full,maximize
AMENDOIM ARTIJU CASEIRO PC 200G,amendoim,0.6928484412757374,accuracy_on_full,maximize
REFR GUARANA ANTARCTICA 600ML,refrigerante,0.6928484412757374,accuracy_on_full,maximize
LAVA ROUPA PO BRILHANTE LIMP TOT PC 800g,lava roupas,0.6928484412757374,accuracy_on_full,maximize
ARROZ GIASSI BRANCO T-1         PE   5KG,arroz,0.6928484412757374,accuracy_on_full,maximize
SAB PROTEX DUO PROTECT C6 85G,sabonete,0.6928484412757374,accuracy_on_full,maximize
QA ERVILHA CONG QUALITA 300G,vegetal congelado,0.6928484412757374,accuracy_on_full,maximize
BOLO MILHO SAO LUIZ  650G,padaria e confeitaria fresca,0.6928484412757374,accuracy_on_full,maximize
TAPETE HIG ELEGANT DOG C 30UN 56X56CM,tapete higienico,0.6928484412757374,accuracy_on_full,maximize
DADINHO TAPIOCA ART MINEIRA 400G TRAD,petisco e salgadinho congelado,0.6928484412757374,accuracy_on_full,maximize
DESOD AER AXE 150ML APOLLO,desodorante,0.6928484412757374,accuracy_on_full,maximize
PIZZA SL 400G MARGUERITA COM BUFULA,pizza congelada,0.6928484412757374,accuracy_on_full,maximize
COSTELINHA SUINA TEMP SWIFT 800G,carne suina,0.6928484412757374,accuracy_on_full,maximize
IOG NAT WHEY 28 GF 500G MORANGO,iogurte,0.6928484412757374,accuracy_on_full,maximize
FEIJAO CARIOCA BAHAMAS TP1 1KG,feijao,0.6928484412757374,accuracy_on_full,maximize
VITAMINA D DROPY D NQ 50.000UI 4 cpr,outro farma,0.6928484412757374,accuracy_on_full,maximize
LENCO HIG UMED NEVE SUPREME 48UN,lenco umedecido,0.6928484412757374,accuracy_on_full,maximize
MASSA NISSIN LAMEN SALADA CAESARPE   75G,macarrao,0.6928484412757374,accuracy_on_full,maximize
SALAME SEARA FAT PC 100G ITALIANO,salame,0.6928484412757374,accuracy_on_full,maximize
SAB HIDRA NIVEA FLOR LARANJ 85G,sabonete,0.6928484412757374,accuracy_on_full,maximize
SOBREMESA DAN. DANETTE CHOC.BCO CJ 360GR,iogurte,0.6928484412757374,accuracy_on_full,maximize
IND PRESUNTO PERDIGAO KG FAT SN,presunto,0.6928484412757374,accuracy_on_full,maximize
CHA BOLDO CHLE  10GR,cha por infusao,0.6928484412757374,accuracy_on_full,maximize
RODO EVA CONDOR VERMEL 1UN,rodo,0.6928484412757374,accuracy_on_full,maximize
ESC DENT ORAL B STAGES 1,escova de dentes,0.6928484412757374,accuracy_on_full,maximize
SAL DE ANDREWS ENVELOPE 5G C/2 GSK,sal,0.6928484412757374,accuracy_on_full,maximize
VH ARG CAFAYATE MALBEC 750ML,vinho importado,0.6928484412757374,accuracy_on_full,maximize
ALENIA 12 400MCG C/60 CAPS. REFIL ACHE,outro farma,0.6928484412757374,accuracy_on_full,maximize
CR DENT CLOSE UP TRIPLE MENTA 70G L3P2,creme dental,0.6928484412757374,accuracy_on_full,maximize
MIX DE PIMENTA KG,pimenta,0.6928484412757374,accuracy_on_full,maximize
"LAVA ROUPAS PO CT COMFORT 1,6KG HYDRA SERUM",lava roupas,0.6928484412757374,accuracy_on_full,maximize
KIT SPECIALITA SNACKS 25G RAFITOS,aperitivo,0.6928484412757374,accuracy_on_full,maximize
GOMA TAPIOCA NATURAL CONG 500G COCO,tapioca,0.6928484412757374,accuracy_on_full,maximize
RISOLIS FRANGO 130G UND UND,prato pronto,0.6928484412757374,accuracy_on_full,maximize
FILEZINHO CONG IQF NAT 1KG,carne de ave,0.6928484412757374,accuracy_on_full,maximize
SABAO GIRANDO SOL BR 200G NEUTRO,sabao em pedra,0.6928484412757374,accuracy_on_full,maximize
BOLO CHURROS,padaria e confeitaria fresca,0.6928484412757374,accuracy_on_full,maximize
PURIF AR GLADE T F 12ML L3P2  LAV,aromatizador,0.6928484412757374,accuracy_on_full,maximize
BOMBOM SONHO DE VALSA UN,bombom,0.6928484412757374,accuracy_on_full,maximize
BISC RECH PASSATEMPO PC 13 CHOCOLATE,biscoito,0.6928484412757374,accuracy_on_full,maximize
TOALHA PRAT MAIS 56FLS,lenco umedecido,0.6928484412757374,accuracy_on_full,maximize
DES AER ABOVE M SPORT ENERGY 150ml,desodorante,0.6928484412757374,accuracy_on_full,maximize
IOG NAT NESTLE 170G MEL,iogurte,0.6928484412757374,accuracy_on_full,maximize
TORRADA ISABELA INTEGRAL        PE 142GR,torrada,0.6928484412757374,accuracy_on_full,maximize
BISNAGUINHA LEITE BALDINI 300g,padaria e confeitaria fresca,0.6928484412757374,accuracy_on_full,maximize
TORCIDA CEBOLA 100G,aperitivo,0.6928484412757374,accuracy_on_full,maximize
IOG AMX LACFR 500G 500G,iogurte,0.6928484412757374,accuracy_on_full,maximize
AMAC SONHO 2L MAGIC AZUL,amaciante,0.6928484412757374,accuracy_on_full,maximize
MOLHO TOMATE POMAROLA 460G TRADIC,molho de tomate,0.6928484412757374,accuracy_on_full,maximize
SAITHE TIPO BACAL KG . KG,peixe,0.6928484412757374,accuracy_on_full,maximize
SALSICHA FRANGO PERDIGAO 500G,salsicha,0.6928484412757374,accuracy_on_full,maximize
AZEITONA VDE TING VD 500G,vegetal em conserva,0.6928484412757374,accuracy_on_full,maximize
CJ PREGADOR RP PLAS CRFH 24PC HO44339,prendedor de roupa,0.6928484412757374,accuracy_on_full,maximize
PAO FORMA 8 GRAOS LIGHT BELLA VITA 400G,padaria e confeitaria industrializado,0.6928484412757374,accuracy_on_full,maximize
ACEM BV ATENDIMEN KG KG,carne bovina,0.6928484412757374,accuracy_on_full,maximize
BISC INT MAIZENA MARILAN 350G,biscoito,0.6928484412757374,accuracy_on_full,maximize
OVO VM BDJ C30 VERDE 30UND,ovo,0.6928484412757374,accuracy_on_full,maximize
VINAGRE GALO BARCELOS 750ML MACA,vinagre,0.6928484412757374,accuracy_on_full,maximize
IOG FRU CER BATAVO170G,iogurte,0.6928484412757374,accuracy_on_full,maximize
CRISANTEMO REJERS PT13,plantas e sementes,0.6928484412757374,accuracy_on_full,maximize
VIN CO SOLLE TT SVE 750ML,vinho nacional,0.6928484412757374,accuracy_on_full,maximize
PAO MEL BAUDUCCO PCT 30G,outro doce,0.6928484412757374,accuracy_on_full,maximize
VINAGRE CARREFOUR VINHO TINTO 750ML,vinagre,0.6928484412757374,accuracy_on_full,maximize
SALG LAYS RUSTICA 68GR SAL MAR,aperitivo,0.6928484412757374,accuracy_on_full,maximize
OVO CODORNA JUREIA VD 300G,ovo,0.6928484412757374,accuracy_on_full,maximize
DETERG LIQ CARREFOUR MARINE 500ML,detergente,0.6928484412757374,accuracy_on_full,maximize
BEB ENERG MONSTER LT 473ML PEACH,energetico,0.6928484412757374,accuracy_on_full,maximize
ALIVIUM SUSP.ORAL 100ML HYPERA,outro farma,0.6928484412757374,accuracy_on_full,maximize
CAFETEIRA ITALIANA PHETRA,cafeteira,0.6928484412757374,accuracy_on_full,maximize
BOLO NO POTE NINHO 110G,padaria e confeitaria industrializado,0.6928484412757374,accuracy_on_full,maximize
ERVILHA LATA KNNOR VERDE 170G,ervilha em conserva,0.6928484412757374,accuracy_on_full,maximize
MILHO LATA KNNOR VERDE 170G,milho verde em conserva,0.6928484412757374,accuracy_on_full,maximize
IOG TIROL GF 170G MORANGO,iogurte,0.6928484412757374,accuracy_on_full,maximize
CAPPUCCINO 3 CORACOES 150G DIET,cafe,0.6928484412757374,accuracy_on_full,maximize
BISC.PARATI HOT CRACKER PIZZA  PE 150GR,biscoito,0.6928484412757374,accuracy_on_full,maximize
KETCHUP QUERO CX 300G PICANTE,ketchup,0.6928484412757374,accuracy_on_full,maximize
MASSA SEMOLA GALO 500G ARGOLA,macarrao,0.6928484412757374,accuracy_on_full,maximize
CJ COPO CHOPP CRFH 330ML 6PCS HO39228,copo,0.6928484412757374,accuracy_on_full,maximize
CHOC BIBS STICKS 32GR DARK,chocolate,0.6928484412757374,accuracy_on_full,maximize
EXTR TOMATE ELEFANTE 135G,extrato de tomate,0.6928484412757374,accuracy_on_full,maximize
LASANHA SEARA BOLOG MENU  350G,lasanha congelada,0.6928484412757374,accuracy_on_full,maximize
SARDINHA PALMEIRA LT 125G TOMATE,proteina em conserva,0.6928484412757374,accuracy_on_full,maximize
OLEO KALIP CAP 120ML,lustra moveis,0.6928484412757374,accuracy_on_full,maximize
COALHADA ISIS PT 150G INTEGRAL,iogurte,0.6928484412757374,accuracy_on_full,maximize
QUIABO P KG,quiabo,0.6928484412757374,accuracy_on_full,maximize
SOBR DANETTE BJ 180G CHOCOLATE,iogurte,0.6928484412757374,accuracy_on_full,maximize
CIGARRO WINSTON SELECTED CLASSIC,cigarro,0.6928484412757374,accuracy_on_full,maximize
TABUA DE CARNE CRFH 30X20CM HO301328,tabua de corte,0.6928484412757374,accuracy_on_full,maximize
BOLINHO ANA MARIA 42G COBER/CHOC,padaria e confeitaria industrializado,0.6928484412757374,accuracy_on_full,maximize
CR D COLGATE ANTIC 3X180 TOTAL 12 50G,creme dental,0.6928484412757374,accuracy_on_full,maximize
GOIABADA QUIT 300g CB,goiabada,0.6928484412757374,accuracy_on_full,maximize
BATON TAB COOKIE 90G,chocolate,0.6928484412757374,accuracy_on_full,maximize
HASTE FLEX TOPZ C300,haste flexivel,0.6928484412757374,accuracy_on_full,maximize
WHISKY WHITE HORSE 1L,whisky,0.6928484412757374,accuracy_on_full,maximize
BANDEJA PARA SERVIR ACACIA 45X26 CM,outro bazar e departamentos,0.6928484412757374,accuracy_on_full,maximize
ISOTONICO JUNGLE LARANJA 500ML,isotonico,0.6928484412757374,accuracy_on_full,maximize
SAB. POM POM HIDRATANTE L5P4    CX 400GR,sabonete infantil,0.6928484412757374,accuracy_on_full,maximize
KETCHUP PIC BIS PRED 400G,ketchup,0.6928484412757374,accuracy_on_full,maximize
CERV BOHEMIA LN 355ML,cerveja,0.6928484412757374,accuracy_on_full,maximize
MARGARINA QUALY S/SAL 250G,margarina,0.6928484412757374,accuracy_on_full,maximize
CD SORRISO 2 EM 1 120G,creme dental,0.6928484412757374,accuracy_on_full,maximize
KIT SH275ML COND175ML NIELY GOLD NUTRI PODEROSA,kit para cabelos,0.6928484412757374,accuracy_on_full,maximize
ARROZ DO PADRE TP1 5KG,arroz,0.6928484412757374,accuracy_on_full,maximize
IOG GREGO MGO C/ BAUNILHA VIGOR 90G,iogurte,0.6928484412757374,accuracy_on_full,maximize
LEITE FERM ACTIVIA ZERO MOR 800G,leite fermentado,0.6928484412757374,accuracy_on_full,maximize
DOCE ABOB C COC COLON FORN VELHO 250G,outro doce,0.6928484412757374,accuracy_on_full,maximize
REFR CRYSTAL SPARKLING FR VERM 510ml,refrigerante,0.6928484412757374,accuracy_on_full,maximize
LING TOSC NA BRASA PERDIGAO 1KG,linguica,0.6928484412757374,accuracy_on_full,maximize
BISC TARECO ESPEC TROPICAL MASSAS 200G,biscoito,0.6928484412757374,accuracy_on_full,maximize
BATATA PALHA MACTOST TRADIC.    PE 400GR,vegetal em palha,0.6928484412757374,accuracy_on_full,maximize
NEC MAC U JAND 200ML AMARE 200 ML,suco pronto,0.6928484412757374,accuracy_on_full,maximize
INS SBP PAST AP 12H ELETR 1UN,repelente,0.6928484412757374,accuracy_on_full,maximize
BEBIDA LACTEA FRUTILAC SC 800G  FRUTAS,bebida lactea,0.6928484412757374,accuracy_on_full,maximize
BEB SOJA ADES TP 200ML ABACAXI,bebida de soja,0.6928484412757374,accuracy_on_full,maximize
"MIST BOLO FLEISCH SCH, LARANJA 390G, .",preparo para bolo,0.6928484412757374,accuracy_on_full,maximize
CAJUINA OURO DO PIAUI 480ML,suco pronto,0.6928484412757374,accuracy_on_full,maximize
GOMA TAPIOCA IRMAOS FARIAS 1Kg,tapioca,0.6928484412757374,accuracy_on_full,maximize
ABS INCONT GERIAMAX PC C/20,absorvente,0.6928484412757374,accuracy_on_full,maximize
AGUARD PITU LT 710  710ML,cachaca,0.6928484412757374,accuracy_on_full,maximize
OSSO DO PATINHO,carne bovina,0.6928484412757374,accuracy_on_full,maximize
"IOG NESTLE NAT 170G, TRAD, .",iogurte,0.6928484412757374,accuracy_on_full,maximize
LING FRANGO NOBRE 700G,linguica,0.6928484412757374,accuracy_on_full,maximize
MAC INST CUP NOODLES GAL CAIP 69G,macarrao,0.6928484412757374,accuracy_on_full,maximize
ALFACE CRESPA LETTUCE MC,alface,0.6928484412757374,accuracy_on_full,maximize
REFRESCO PO TANG PC 18G GOIABA,preparo para suco,0.6928484412757374,accuracy_on_full,maximize
GERGELIM BCO GRAO INT VEG VITALIN 120G,sementes,0.6928484412757374,accuracy_on_full,maximize
AGUA COCO NATUCOCO 280ML,agua de coco,0.6928484412757374,accuracy_on_full,maximize
PRATO PRON MACN CHEESE SADIA 350G CHEDDAR E CALAB,outro congelado,0.6928484412757374,accuracy_on_full,maximize
VINHO CHI AUTORITAS SAUVIG BLANC 750ML,vinho importado,0.6928484412757374,accuracy_on_full,maximize
VH ESP TTO CUATRO VIENTOS 750ML,vinho importado,0.6928484412757374,accuracy_on_full,maximize
PEITO PERU DF SADIA S/C FAT,peito de peru,0.6928484412757374,accuracy_on_full,maximize
MOLHO 3 EM 1 QUERO,outro molho,0.6928484412757374,accuracy_on_full,maximize
ALIM CAO PEDIGREE 270G DENTASTIX RACAS GDES,alimento pet,0.6928484412757374,accuracy_on_full,maximize
"CR DENT ORAL B 70G, ANT BAC, .",creme dental,0.6928484412757374,accuracy_on_full,maximize
BISC NEGRESCO COOK CHOC GOT BA,biscoito,0.6928484412757374,accuracy_on_full,maximize
MOSTARDA SQZ HELLMANNS 170G,mostarda,0.6928484412757374,accuracy_on_full,maximize
LIMP BRILHOLAC ALC RF 1L FLORAL,multiuso,0.6928484412757374,accuracy_on_full,maximize
CERVEJA B.PRINCESS 355ML GOLD,cerveja,0.6928484412757374,accuracy_on_full,maximize
PACOQUINHA DACOLONIA TRAD AMENDOIM 140G,pacoca,0.6928484412757374,accuracy_on_full,maximize
SHAMPOO COND.N.GOLD POS QUIMICA CJ 450ML,kit para cabelos,0.6928484412757374,accuracy_on_full,maximize
PASSATA TOM POMAROLA SACHET 300g,molho de tomate,0.6928484412757374,accuracy_on_full,maximize
LOURO KODILAR 7G,louro,0.6928484412757374,accuracy_on_full,maximize
MASSA D BOA PASTEL BANANINHA    PE 500GR,massa fresca,0.6928484412757374,accuracy_on_full,maximize
LIMP BANH VEJA ANTIBAC LAVANDA SQZ 500ML,multiuso,0.6928484412757374,accuracy_on_full,maximize
MORTADELA OURO PERDIGAO FATIADA 200G,mortadela,0.6928484412757374,accuracy_on_full,maximize
DESOD REXONA CLINICAL WOMEN 48g,desodorante,0.6928484412757374,accuracy_on_full,maximize
OVOS CAIPIRA ARES DO CAMPO      CX  10UN,ovo,0.6928484412757374,accuracy_on_full,maximize
"BOMB LACTA FAVORITOS 250,6G-CX",bombom,0.6928484412757374,accuracy_on_full,maximize
ACEM BOV RESF C/OSSO NC KG,carne bovina,0.6928484412757374,accuracy_on_full,maximize
HAMB SEARA TEXAS GRANEL 56 G,hamburguer congelado,0.6928484412757374,accuracy_on_full,maximize
ATUM COQUEIRO NAT LGH SOL 170G,proteina em conserva,0.6928484412757374,accuracy_on_full,maximize
CHA MATTE LEAO TRADICIONAL      CX 250GR,cha por infusao,0.6928484412757374,accuracy_on_full,maximize
CAST CAJU TRITURADA,"nozes, castanhas e outras oleaginosas",0.6928484412757374,accuracy_on_full,maximize
REQ CREM ZERO LAC CATUPIRY 180G,requeijao,0.6928484412757374,accuracy_on_full,maximize
MANTEIGA POTE REGATAS 500G,manteiga,0.6928484412757374,accuracy_on_full,maximize
CIGARRO ROTHMANS KS RED UN,cigarro,0.6928484412757374,accuracy_on_full,maximize
OVO PASCOA LACTA LAKA N15 175G,ovo de pascoa,0.6928484412757374,accuracy_on_full,maximize
OVOS JUMBO BCO MANTIQ POLP C/10,ovo,0.6928484412757374,accuracy_on_full,maximize
WRAP FRANGO ATELIE DO SABOR UND,prato pronto,0.6928484412757374,accuracy_on_full,maximize
POLPA LIMAO NUTRICAU VERDE 100GR,polpa de fruta congelada,0.6928484412757374,accuracy_on_full,maximize
CERV SKOL C/18 LT 350ML L P-,cerveja,0.6928484412757374,accuracy_on_full,maximize
AMAC ROUPA DOWNY CONC AGUA FRESCA FR 1L,amaciante,0.6928484412757374,accuracy_on_full,maximize
"ABS MILI CONF C/AB L16 P14UN, SECA, .",absorvente,0.6928484412757374,accuracy_on_full,maximize
FAR TRIGO DONA BENTA PC PL 5KG,farinha de trigo,0.6928484412757374,accuracy_on_full,maximize
CIG ROTHMANS INTER MELAO SQ BRA NIRBOC,cigarro,0.6928484412757374,accuracy_on_full,maximize
BISC ROSQUINHA MARILAN PC 300G LEITE,biscoito,0.6928484412757374,accuracy_on_full,maximize
ARROZ T1 FANTASTICO 5KG,arroz,0.6928484412757374,accuracy_on_full,maximize
CAFE PO NOVA SUISSA 500G-PC EX-FORTE,cafe,0.6928484412757374,accuracy_on_full,maximize
REFRI COCA-COLA MINI PET 200ML,refrigerante,0.6928484412757374,accuracy_on_full,maximize
