nm_item,nm_product,metric_value,metric_type,optimization_goal,l0_indices_str
AGUA M CAXAMBU FT2 C/GAS 500ML,agua,0.3383300381443093,accuracy_on_full,maximize,"134144,9987,216199,89480,164234,198283,116238,211598,109454,191375,213013,200609,91171,93860,201892,91558,5031,21027,150571,143922,77107,49715,101558,244919,36155,73923,109389,240974,115024,30160,106710,70237,94176,52579,9956,56165,225125,137959,114024,57578,148332,116332,228076,31724,102397,96117,214651,127229,134526,200831"
REQUEIJAO CATUPIRY,requeijao,0.3383300381443093,accuracy_on_full,maximize,"134144,9987,216199,89480,164234,198283,116238,211598,109454,191375,213013,200609,91171,93860,201892,91558,5031,21027,150571,143922,77107,49715,101558,244919,36155,73923,109389,240974,115024,30160,106710,70237,94176,52579,9956,56165,225125,137959,114024,57578,148332,116332,228076,31724,102397,96117,214651,127229,134526,200831"
DESINF PERF TRIEX LAVANDA CAMPO 2L,desinfetante,0.3383300381443093,accuracy_on_full,maximize,"134144,9987,216199,89480,164234,198283,116238,211598,109454,191375,213013,200609,91171,93860,201892,91558,5031,21027,150571,143922,77107,49715,101558,244919,36155,73923,109389,240974,115024,30160,106710,70237,94176,52579,9956,56165,225125,137959,114024,57578,148332,116332,228076,31724,102397,96117,214651,127229,134526,200831"
SAB ALMA FLORES 130G,sabonete,0.3383300381443093,accuracy_on_full,maximize,"134144,9987,216199,89480,164234,198283,116238,211598,109454,191375,213013,200609,91171,93860,201892,91558,5031,21027,150571,143922,77107,49715,101558,244919,36155,73923,109389,240974,115024,30160,106710,70237,94176,52579,9956,56165,225125,137959,114024,57578,148332,116332,228076,31724,102397,96117,214651,127229,134526,200831"
AZEITE SABROSO 500ML JARRA EXTR VIRG,azeite de oliva,0.3383300381443093,accuracy_on_full,maximize,"134144,9987,216199,89480,164234,198283,116238,211598,109454,191375,213013,200609,91171,93860,201892,91558,5031,21027,150571,143922,77107,49715,101558,244919,36155,73923,109389,240974,115024,30160,106710,70237,94176,52579,9956,56165,225125,137959,114024,57578,148332,116332,228076,31724,102397,96117,214651,127229,134526,200831"
SACO LIXO MAIS ECON VALBAGS AZ 30L 30UN,saco de lixo,0.3383300381443093,accuracy_on_full,maximize,"134144,9987,216199,89480,164234,198283,116238,211598,109454,191375,213013,200609,91171,93860,201892,91558,5031,21027,150571,143922,77107,49715,101558,244919,36155,73923,109389,240974,115024,30160,106710,70237,94176,52579,9956,56165,225125,137959,114024,57578,148332,116332,228076,31724,102397,96117,214651,127229,134526,200831"
SAB PROTEX OMEGA 3 85G,sabonete,0.3383300381443093,accuracy_on_full,maximize,"134144,9987,216199,89480,164234,198283,116238,211598,109454,191375,213013,200609,91171,93860,201892,91558,5031,21027,150571,143922,77107,49715,101558,244919,36155,73923,109389,240974,115024,30160,106710,70237,94176,52579,9956,56165,225125,137959,114024,57578,148332,116332,228076,31724,102397,96117,214651,127229,134526,200831"
COXA FRANGO SADIA ZIP CONG 1Kg,carne de ave,0.3383300381443093,accuracy_on_full,maximize,"134144,9987,216199,89480,164234,198283,116238,211598,109454,191375,213013,200609,91171,93860,201892,91558,5031,21027,150571,143922,77107,49715,101558,244919,36155,73923,109389,240974,115024,30160,106710,70237,94176,52579,9956,56165,225125,137959,114024,57578,148332,116332,228076,31724,102397,96117,214651,127229,134526,200831"
MAC TALHARIM CASE N2 DE MASSA 500g,macarrao,0.3383300381443093,accuracy_on_full,maximize,"134144,9987,216199,89480,164234,198283,116238,211598,109454,191375,213013,200609,91171,93860,201892,91558,5031,21027,150571,143922,77107,49715,101558,244919,36155,73923,109389,240974,115024,30160,106710,70237,94176,52579,9956,56165,225125,137959,114024,57578,148332,116332,228076,31724,102397,96117,214651,127229,134526,200831"
REFRIGERANTE SCHIN VIVA GUARANA PET 2L,refrigerante,0.3383300381443093,accuracy_on_full,maximize,"134144,9987,216199,89480,164234,198283,116238,211598,109454,191375,213013,200609,91171,93860,201892,91558,5031,21027,150571,143922,77107,49715,101558,244919,36155,73923,109389,240974,115024,30160,106710,70237,94176,52579,9956,56165,225125,137959,114024,57578,148332,116332,228076,31724,102397,96117,214651,127229,134526,200831"
REFR COCA COLA GF 2L,refrigerante,0.3383300381443093,accuracy_on_full,maximize,"134144,9987,216199,89480,164234,198283,116238,211598,109454,191375,213013,200609,91171,93860,201892,91558,5031,21027,150571,143922,77107,49715,101558,244919,36155,73923,109389,240974,115024,30160,106710,70237,94176,52579,9956,56165,225125,137959,114024,57578,148332,116332,228076,31724,102397,96117,214651,127229,134526,200831"
SALG MILHO CHEETOS REQUEIJAO 20G,aperitivo,0.3383300381443093,accuracy_on_full,maximize,"134144,9987,216199,89480,164234,198283,116238,211598,109454,191375,213013,200609,91171,93860,201892,91558,5031,21027,150571,143922,77107,49715,101558,244919,36155,73923,109389,240974,115024,30160,106710,70237,94176,52579,9956,56165,225125,137959,114024,57578,148332,116332,228076,31724,102397,96117,214651,127229,134526,200831"
CAFE BRETAS ALMOF EXTRA FORTE 500g,cafe,0.3383300381443093,accuracy_on_full,maximize,"134144,9987,216199,89480,164234,198283,116238,211598,109454,191375,213013,200609,91171,93860,201892,91558,5031,21027,150571,143922,77107,49715,101558,244919,36155,73923,109389,240974,115024,30160,106710,70237,94176,52579,9956,56165,225125,137959,114024,57578,148332,116332,228076,31724,102397,96117,214651,127229,134526,200831"
COXAO DURO PED KG,carne bovina,0.3383300381443093,accuracy_on_full,maximize,"134144,9987,216199,89480,164234,198283,116238,211598,109454,191375,213013,200609,91171,93860,201892,91558,5031,21027,150571,143922,77107,49715,101558,244919,36155,73923,109389,240974,115024,30160,106710,70237,94176,52579,9956,56165,225125,137959,114024,57578,148332,116332,228076,31724,102397,96117,214651,127229,134526,200831"
ALIM.CAES DOG CHOW 100G CARNE AO MOLHO,alimento pet,0.3383300381443093,accuracy_on_full,maximize,"134144,9987,216199,89480,164234,198283,116238,211598,109454,191375,213013,200609,91171,93860,201892,91558,5031,21027,150571,143922,77107,49715,101558,244919,36155,73923,109389,240974,115024,30160,106710,70237,94176,52579,9956,56165,225125,137959,114024,57578,148332,116332,228076,31724,102397,96117,214651,127229,134526,200831"
CAFE NESCAFE GOLD 8 EQUILIB   SACHE 250G,cafe,0.3383300381443093,accuracy_on_full,maximize,"134144,9987,216199,89480,164234,198283,116238,211598,109454,191375,213013,200609,91171,93860,201892,91558,5031,21027,150571,143922,77107,49715,101558,244919,36155,73923,109389,240974,115024,30160,106710,70237,94176,52579,9956,56165,225125,137959,114024,57578,148332,116332,228076,31724,102397,96117,214651,127229,134526,200831"
G AMOXICILINA 875MG C/14 COMP EURO,outro farma,0.3383300381443093,accuracy_on_full,maximize,"134144,9987,216199,89480,164234,198283,116238,211598,109454,191375,213013,200609,91171,93860,201892,91558,5031,21027,150571,143922,77107,49715,101558,244919,36155,73923,109389,240974,115024,30160,106710,70237,94176,52579,9956,56165,225125,137959,114024,57578,148332,116332,228076,31724,102397,96117,214651,127229,134526,200831"
ABS INTERNO INTIMUS SUPER C/16,absorvente,0.3383300381443093,accuracy_on_full,maximize,"134144,9987,216199,89480,164234,198283,116238,211598,109454,191375,213013,200609,91171,93860,201892,91558,5031,21027,150571,143922,77107,49715,101558,244919,36155,73923,109389,240974,115024,30160,106710,70237,94176,52579,9956,56165,225125,137959,114024,57578,148332,116332,228076,31724,102397,96117,214651,127229,134526,200831"
CHOC LACTA 90G AMARO,chocolate,0.3383300381443093,accuracy_on_full,maximize,"134144,9987,216199,89480,164234,198283,116238,211598,109454,191375,213013,200609,91171,93860,201892,91558,5031,21027,150571,143922,77107,49715,101558,244919,36155,73923,109389,240974,115024,30160,106710,70237,94176,52579,9956,56165,225125,137959,114024,57578,148332,116332,228076,31724,102397,96117,214651,127229,134526,200831"
CALDO MAGGI 114G-CX CARNE,caldo industrializado,0.3383300381443093,accuracy_on_full,maximize,"134144,9987,216199,89480,164234,198283,116238,211598,109454,191375,213013,200609,91171,93860,201892,91558,5031,21027,150571,143922,77107,49715,101558,244919,36155,73923,109389,240974,115024,30160,106710,70237,94176,52579,9956,56165,225125,137959,114024,57578,148332,116332,228076,31724,102397,96117,214651,127229,134526,200831"
MOLHO TOM POMAROLA TRAD SC 300G,molho de tomate,0.3383300381443093,accuracy_on_full,maximize,"134144,9987,216199,89480,164234,198283,116238,211598,109454,191375,213013,200609,91171,93860,201892,91558,5031,21027,150571,143922,77107,49715,101558,244919,36155,73923,109389,240974,115024,30160,106710,70237,94176,52579,9956,56165,225125,137959,114024,57578,148332,116332,228076,31724,102397,96117,214651,127229,134526,200831"
SAB LIQ NIVEA INTIMO NATURAL 250ML,sabonete,0.3383300381443093,accuracy_on_full,maximize,"134144,9987,216199,89480,164234,198283,116238,211598,109454,191375,213013,200609,91171,93860,201892,91558,5031,21027,150571,143922,77107,49715,101558,244919,36155,73923,109389,240974,115024,30160,106710,70237,94176,52579,9956,56165,225125,137959,114024,57578,148332,116332,228076,31724,102397,96117,214651,127229,134526,200831"
SUCO LARANJA 100 TIAL  1L,suco pronto,0.3383300381443093,accuracy_on_full,maximize,"134144,9987,216199,89480,164234,198283,116238,211598,109454,191375,213013,200609,91171,93860,201892,91558,5031,21027,150571,143922,77107,49715,101558,244919,36155,73923,109389,240974,115024,30160,106710,70237,94176,52579,9956,56165,225125,137959,114024,57578,148332,116332,228076,31724,102397,96117,214651,127229,134526,200831"
REFRIG PEPSI PET 200ML  BLACK,refrigerante,0.3383300381443093,accuracy_on_full,maximize,"134144,9987,216199,89480,164234,198283,116238,211598,109454,191375,213013,200609,91171,93860,201892,91558,5031,21027,150571,143922,77107,49715,101558,244919,36155,73923,109389,240974,115024,30160,106710,70237,94176,52579,9956,56165,225125,137959,114024,57578,148332,116332,228076,31724,102397,96117,214651,127229,134526,200831"
