nm_item,nm_product,metric_value,metric_type,optimization_goal
MASSA SOETO 1KG PRONTA P/TAPIOCA,massa fresca,0.7509955465021069,accuracy_on_full,minimize
MAC OVOS LINGUINE D BENTA 500G,macarrao,0.7509955465021069,accuracy_on_full,minimize
CERV ESTRELLA GAL PURO MALTE LT 473ML,cerveja,0.7509955465021069,accuracy_on_full,minimize
"IOG VIGOR 170G, NATURAL, .",iogurte,0.7509955465021069,accuracy_on_full,minimize
SB RAZZO COCO  1KG,coco verde,0.7509955465021069,accuracy_on_full,minimize
"BISC RECH OREO 90G, CHOCOLATE",biscoito,0.7509955465021069,accuracy_on_full,minimize
LIMP LYSOFORM LAVANDA 1L,multiuso,0.7509955465021069,accuracy_on_full,minimize
"SACO LIXO DOVER ROLL RESIST C/10, 100L",saco de lixo,0.7509955465021069,accuracy_on_full,minimize
"DESOD AER REXONA L P- 250ML, INV MEN, .",desodorante,0.7509955465021069,accuracy_on_full,minimize
CAPPUCCINO 3 CORACOES 260ML CLASSIC,cafe,0.7509955465021069,accuracy_on_full,minimize
QUEIJO RAL FAIXA AZUL PARM 100G,queijo,0.7509955465021069,accuracy_on_full,minimize
GELATINA MORANGO SOL 25G,gelatina,0.7509955465021069,accuracy_on_full,minimize
CR DENT COLGATE TOT12 GENG REFOR 90G C3,creme dental,0.7509955465021069,accuracy_on_full,minimize
COCO RALADO COPRA 100GR FINO PURO S/ACUCAR,derivados do coco seco,0.7509955465021069,accuracy_on_full,minimize
COXA FRANGO RESF GRANEL kg,carne de ave,0.7509955465021069,accuracy_on_full,minimize
CHOC NESTLE CLASSIC MEIO AMARGO 80G,chocolate,0.7509955465021069,accuracy_on_full,minimize
CERV ESTRELLA GALICIA LT 473ML PURO MALTE,cerveja,0.7509955465021069,accuracy_on_full,minimize
BISC BAUDUCCO RECHEADINHO PC 65G MORANGO,biscoito,0.7509955465021069,accuracy_on_full,minimize
MORTADELA SEARA T DA MONICA FRANGO 400 G,mortadela,0.7509955465021069,accuracy_on_full,minimize
"CHICKEN SEARA TURMA DA MON 300G, QJO, .",empanado congelado,0.7509955465021069,accuracy_on_full,minimize
"CHICKEN SEARA TURMA DA MON 300G, TRAD, .",empanado congelado,0.7509955465021069,accuracy_on_full,minimize
BEBIDA DEL VALLE FRUTA CITRICA LIGHT  1L,suco pronto,0.7509955465021069,accuracy_on_full,minimize
CERV EISENBAHN IPA LT   350ML,cerveja,0.7509955465021069,accuracy_on_full,minimize
TEMPERO KNORR 48G MEU FEIJAO SABOR CASEIRO,tempero pronto,0.7509955465021069,accuracy_on_full,minimize
PEITO PERU SADIA SOLTISSIMO FATIADO 200G,peito de peru,0.7509955465021069,accuracy_on_full,minimize
BEB MIST SKOL BEATS 269ML ZODIAC ELEM TERRA,bebida mista,0.7509955465021069,accuracy_on_full,minimize
GIN TONICA EASY BOOZE 200ML-LN,gin,0.7509955465021069,accuracy_on_full,minimize
KIT SH 375ML COND 170ML ELSEVE  L  SONHO,kit para cabelos,0.7509955465021069,accuracy_on_full,minimize
GT CHIMARRITA SF 1L 7800 1L,garrafa termica,0.7509955465021069,accuracy_on_full,minimize
SORV CHAMBINHO NESTLE 1L,sorvete,0.7509955465021069,accuracy_on_full,minimize
IOG VCAMPO LACFREE 500G-GF S/LACT GOJI BER/CRANB,iogurte,0.7509955465021069,accuracy_on_full,minimize
PAO MEL BAUDUCCO ESPECIAL PASCOA CX 240G,outro doce,0.7509955465021069,accuracy_on_full,minimize
"INSET SBP 300ML, EUCALIP GTS  150ML, .",inseticida,0.7509955465021069,accuracy_on_full,minimize
AVEIA ORGANICA NATURNES 170G,aveia e seus derivados,0.7509955465021069,accuracy_on_full,minimize
"ALVEJ VANISH LIQ 500ML, S/CLORO, .",alvejante,0.7509955465021069,accuracy_on_full,minimize
PIRULITO FLORESTAL PICOLE NAP.  PE  121G,pirulito,0.7509955465021069,accuracy_on_full,minimize
"KIT TRESEMME SH400 COND200ML, HID PRO, .",kit para cabelos,0.7509955465021069,accuracy_on_full,minimize
IOG GREGO MORG BATAVO 100G,iogurte,0.7509955465021069,accuracy_on_full,minimize
BOLIN SEVE BOYS CHOC 35G,padaria e confeitaria industrializado,0.7509955465021069,accuracy_on_full,minimize
COXA C/SOBRECOXA CONG KG,carne de ave,0.7509955465021069,accuracy_on_full,minimize
POSTA BACALHAU MORHUA BRASMAR 700G,bacalhau congelado,0.7509955465021069,accuracy_on_full,minimize
PAMON BEN DCE RES 300G,prato pronto,0.7509955465021069,accuracy_on_full,minimize
SCH FRSK FHT CRN MOL  85G,alimento pet,0.7509955465021069,accuracy_on_full,minimize
BOMB BELGA PRALINART 180G PRALINES SORT,bombom,0.7509955465021069,accuracy_on_full,minimize
NECTAR TANGERINA MAGUARY 1L,suco pronto,0.7509955465021069,accuracy_on_full,minimize
"ESMALT RISQUE 8ML, NAT RENDA",esmalte,0.7509955465021069,accuracy_on_full,minimize
REFIL SABON LIQ LUX BUQUE JASMIM   200ML,sabonete,0.7509955465021069,accuracy_on_full,minimize
SABON LUX BUQUE DE JASMIM            85G,sabonete,0.7509955465021069,accuracy_on_full,minimize
CAST PARA SEM C 120G  120G,"nozes, castanhas e outras oleaginosas",0.7509955465021069,accuracy_on_full,minimize
CARNE MOIDA IQF CONG MERCADO CRFO 800G,carne bovina,0.7509955465021069,accuracy_on_full,minimize
MAC INST CUP NOODLES 69G CHEDDAR,macarrao,0.7509955465021069,accuracy_on_full,minimize
TALHARIM ITALIA 500G 500G,macarrao,0.7509955465021069,accuracy_on_full,minimize
FERMENTO QUIM DONA BENTA PO TRAD 100G,fermento,0.7509955465021069,accuracy_on_full,minimize
ALCOOL COPERALCOOL 500ML 46A0 BACT LAVANDA,alcool,0.7509955465021069,accuracy_on_full,minimize
"MAC DONA B SEMOLA 500G, ESPAG, .",macarrao,0.7509955465021069,accuracy_on_full,minimize
VODKA SMIRNOFF ICE RED 275ML,bebida mista,0.7509955465021069,accuracy_on_full,minimize
BISC RECH PARATI HOT CRACKER PRES 150g,biscoito,0.7509955465021069,accuracy_on_full,minimize
REFRIG COTUBA 600ML PET GUARANA,refrigerante,0.7509955465021069,accuracy_on_full,minimize
"IOG GREGO DANONE 100G, FRUTAS VERMELHAS",iogurte,0.7509955465021069,accuracy_on_full,minimize
FEIJAO CARIOCA JOAO PEDRO TP1 1KG,feijao,0.7509955465021069,accuracy_on_full,minimize
CAFE ALM PILAO 250G,cafe,0.7509955465021069,accuracy_on_full,minimize
PAPEL HIG FD COTTON NEUTRO 30M L12P11,papel higienico,0.7509955465021069,accuracy_on_full,minimize
FEIJAO PRETO JOAO PEDRO TP1 1KG,feijao,0.7509955465021069,accuracy_on_full,minimize
EMP RECHEADO PRES QJ SEARA 120G,empanado congelado,0.7509955465021069,accuracy_on_full,minimize
REF COCA COLA ORIGINAL 1L,refrigerante,0.7509955465021069,accuracy_on_full,minimize
CAIXA ORGANIZADORA POP 20LTS,caixa organizadora,0.7509955465021069,accuracy_on_full,minimize
FILE PEITO FGO CONG SADIA 1KG,carne de ave,0.7509955465021069,accuracy_on_full,minimize
YAKISSOBA 400G,preparo de alimento,0.7509955465021069,accuracy_on_full,minimize
RAID M BAR GTS 420ML,inseticida,0.7509955465021069,accuracy_on_full,minimize
OLEO PEROBA 100ML  100ML,lustra moveis,0.7509955465021069,accuracy_on_full,minimize
DECONGEX PLUS XAROPE C/120ML ACHE,outro farma,0.7509955465021069,accuracy_on_full,minimize
ACUCAR MASCAVO ORG 500G,acucar,0.7509955465021069,accuracy_on_full,minimize
AVE FIESTA SEARA ORG KG,carne de ave sazonal,0.7509955465021069,accuracy_on_full,minimize
HARPIC 2EM1 PINHO VERDE 3UN,pedra sanitaria,0.7509955465021069,accuracy_on_full,minimize
REFRIG SCHWEPPES 220ML GINGER ALE,refrigerante,0.7509955465021069,accuracy_on_full,minimize
LIMPPANO SAKO FORT BRANCO UNID,pano para limpeza,0.7509955465021069,accuracy_on_full,minimize
SABON LIQ LUX ROSAS FRANCESAS   FR 250ML,sabonete,0.7509955465021069,accuracy_on_full,minimize
CONTRA FILE SWIFT KG,carne bovina,0.7509955465021069,accuracy_on_full,minimize
CORA ALCAT BOV KG,carne bovina,0.7509955465021069,accuracy_on_full,minimize
"SAB REXONA 84G, ACTIVE, .",sabonete,0.7509955465021069,accuracy_on_full,minimize
LINGUICA SADIA TOSCANA 950 G,linguica,0.7509955465021069,accuracy_on_full,minimize
PEITO SADIA PERU DEF LIGHT FAT KG,peito de peru,0.7509955465021069,accuracy_on_full,minimize
BARRA NOZES E CANELA AGTAL 12X30GR,barra alimentar,0.7509955465021069,accuracy_on_full,minimize
PAO DE QJO TRAD SABOR E MINAS 2KG,massa de pao de queijo,0.7509955465021069,accuracy_on_full,minimize
FERMENTO BIO FLEISCHMAN PCT 125G,fermento,0.7509955465021069,accuracy_on_full,minimize
"SH DOVE 400ML, OL NUTR, .",shampoo,0.7509955465021069,accuracy_on_full,minimize
REFESC PO GUARANA MID 20G,preparo para suco,0.7509955465021069,accuracy_on_full,minimize
ALFACE CRESPA VERDE SINVAL UN,alface,0.7509955465021069,accuracy_on_full,minimize
"CHOC NESTLE PRESTIGIO 33G, TRAD, .",chocolate,0.7509955465021069,accuracy_on_full,minimize
REFRESC PO GRAVIOLA MID 20G,preparo para suco,0.7509955465021069,accuracy_on_full,minimize
REFRESCO PO LIMAO MID 20G,preparo para suco,0.7509955465021069,accuracy_on_full,minimize
CAF ALM SANTA CLARA AMAREL 100G,cafe,0.7509955465021069,accuracy_on_full,minimize
AZEITONA VD SC HEMME 140G,azeitona,0.7509955465021069,accuracy_on_full,minimize
FERMENTO BIO FLEISCHMAN PCT 10G,fermento,0.7509955465021069,accuracy_on_full,minimize
REFRESCO PO MELANCIA MID 20G,preparo para suco,0.7509955465021069,accuracy_on_full,minimize
MASSA GNOCCHI SAN FREDIANO 500G,massa fresca,0.7509955465021069,accuracy_on_full,minimize
LACTA CACAU NUT 60  85G,chocolate,0.7509955465021069,accuracy_on_full,minimize
AZUKON MR 30MG C/60 CP TORRENT,outro farma,0.7509955465021069,accuracy_on_full,minimize
OVO PASC TALEN AVELA 350G,ovo de pascoa,0.7509955465021069,accuracy_on_full,minimize
PASSATA TOMATE SAN FREDIANO 680G,polpa de tomate,0.7509955465021069,accuracy_on_full,minimize
"REFRIG ANTARCTIC 350ML, GUAR DIET, .",refrigerante,0.7509955465021069,accuracy_on_full,minimize
MAC INS CAIPI RENATA 85G,macarrao,0.7509955465021069,accuracy_on_full,minimize
FERMENTO BIO FLEISCHMAN L3P2 PCT 3x10G,fermento,0.7509955465021069,accuracy_on_full,minimize
SACO BAIANINHA ALVEJADO BRANCO 40X65CM,pano para limpeza,0.7509955465021069,accuracy_on_full,minimize
"MAIONESE HELLMANNS PT 500G, LIM, .",maionese,0.7509955465021069,accuracy_on_full,minimize
MIST CONDENSADA MOCOCA TP 395G,leite condensado,0.7509955465021069,accuracy_on_full,minimize
MEIA 3/4 6106 NT UNI UNICO,meia,0.7509955465021069,accuracy_on_full,minimize
CESTA SUPREME MACARRAO ESP 200G,cesta basica,0.7509955465021069,accuracy_on_full,minimize
SELETA LEG KNORR 170G,vegetal em conserva,0.7509955465021069,accuracy_on_full,minimize
HAMB PERDIGAO MISTO 56 G,hamburguer congelado,0.7509955465021069,accuracy_on_full,minimize
LIMP PESADA AJAX FUSION MACA VINAG 500ML,multiuso,0.7509955465021069,accuracy_on_full,minimize
MANGA TOMMY GRAN,manga,0.7509955465021069,accuracy_on_full,minimize
KIT SPECIALITA PANET FRUTAS 400G,panificacao natal,0.7509955465021069,accuracy_on_full,minimize
CB MINI MS OLEO SOJA  900ML,oleo vegetal,0.7509955465021069,accuracy_on_full,minimize
PAO MEL BAUDUCCO 240G,outro doce,0.7509955465021069,accuracy_on_full,minimize
PAO FORM TRAD B VIT VERM 450G,padaria e confeitaria industrializado,0.7509955465021069,accuracy_on_full,minimize
FLAN CHOC OETKER 40G,preparo de doce,0.7509955465021069,accuracy_on_full,minimize
ACUCAR CRISTAL DELTA 1KG,acucar,0.7509955465021069,accuracy_on_full,minimize
TOALHA UMED JOHNSONS BABY RN 48UN,lenco umedecido,0.7509955465021069,accuracy_on_full,minimize
ACHOCOL NESCAU L800G P700G,achocolatado,0.7509955465021069,accuracy_on_full,minimize
SABAO PEDRA ASSIM C/5 NEUTRO,sabao em pedra,0.7509955465021069,accuracy_on_full,minimize
CESTA SUPREME BISC AVEIA E MEL 100G,cesta basica,0.7509955465021069,accuracy_on_full,minimize
ABS ALWAYS PR TOTAL C/8 LV  PG- NOTURNO SECA,absorvente,0.7509955465021069,accuracy_on_full,minimize
JG TALHERES INFANTIL ROYAL VKB PT,talher,0.7509955465021069,accuracy_on_full,minimize
P INT 12 GRAOS SEVEN 450G,padaria e confeitaria industrializado,0.7509955465021069,accuracy_on_full,minimize
DESINF LYSOL PUREZA ALGODAO 1.5L,desinfetante,0.7509955465021069,accuracy_on_full,minimize
KIT SPECIALITA PO PARA GELATINA 30G,gelatina,0.7509955465021069,accuracy_on_full,minimize
LING FRESCA FINA KG,linguica,0.7509955465021069,accuracy_on_full,minimize
DESINF BANH VEJA  LAVANDA 500ML SQ 20 DE,desinfetante,0.7509955465021069,accuracy_on_full,minimize
BISC DOCE BAUDUCCO CEREALE CASTANHA 170G,biscoito,0.7509955465021069,accuracy_on_full,minimize
CHOURICO D PARANA MISTO DEF kg (10),linguica,0.7509955465021069,accuracy_on_full,minimize
FERTILIZ D.JARDINS NPK 10.28.20 125g,plantas e sementes,0.7509955465021069,accuracy_on_full,minimize
CAFE EXPRESSO PEQUENO            (LANCH),cafe,0.7509955465021069,accuracy_on_full,minimize
ENROLADINHO SALSICHA PADARIA kg,padaria e confeitaria fresca,0.7509955465021069,accuracy_on_full,minimize
DESINF LYSOL BRISA MANHA RF 500ML,desinfetante,0.7509955465021069,accuracy_on_full,minimize
BONOS CAO ADULTO FRG PT 8KG,alimento pet,0.7509955465021069,accuracy_on_full,minimize
CHA OETKER ERVA CIDREIRA 15G,cha por infusao,0.7509955465021069,accuracy_on_full,minimize
AGUA BONAFONT 330ML S/GAS PERSONAGENS,agua,0.7509955465021069,accuracy_on_full,minimize
GEL FIXADOR NYLOOKS 1 MEDIA 240G,modelador para cabelo,0.7509955465021069,accuracy_on_full,minimize
"CALDO KNORR 57G, CARNE, .",caldo industrializado,0.7509955465021069,accuracy_on_full,minimize
CR M FRS REGINA 250G  250G,queijo,0.7509955465021069,accuracy_on_full,minimize
TREZOR 10MG C.60 COMPRIMIDOS ACHE,outro farma,0.7509955465021069,accuracy_on_full,minimize
CERV SKOL PILSEN  350ML,cerveja,0.7509955465021069,accuracy_on_full,minimize
FUBA YOKI MIMOSO PCT 500G,fuba,0.7509955465021069,accuracy_on_full,minimize
AMACIANTE VIDA MAC GLICERINA/AMENDOA,amaciante,0.7509955465021069,accuracy_on_full,minimize
FAR MILHO YOKI KIMILHO PCT 500G,farinha de milho,0.7509955465021069,accuracy_on_full,minimize
SORV CORNETTO UNICORNIO KIBON 59G,picole,0.7509955465021069,accuracy_on_full,minimize
BARRIGA SU FRESCA KG,carne suina,0.7509955465021069,accuracy_on_full,minimize
POLVILHO AZEDO YOKI PCT 500G,polvilho,0.7509955465021069,accuracy_on_full,minimize
APRESUNTADO PEPERI KG,apresuntado,0.7509955465021069,accuracy_on_full,minimize
"SORBET SPLIT ACAI 1,5L BANANA",acai,0.7509955465021069,accuracy_on_full,minimize
PROTET DIARIO CAREFREE PROTE C/P C/40 L,absorvente,0.7509955465021069,accuracy_on_full,minimize
PROTET DIARIO CAREFREE C/PERFUME    C/15,absorvente,0.7509955465021069,accuracy_on_full,minimize
AMEND  TORR BOTECO SALG DORI 320G,amendoim,0.7509955465021069,accuracy_on_full,minimize
PROTET DIARIO CAREFREE PROTE S/P C/40 L,absorvente,0.7509955465021069,accuracy_on_full,minimize
CR LTE NESTLE TP 200G,creme de leite,0.7509955465021069,accuracy_on_full,minimize
ABS HIG S LIVRE ADAPT NO/DIA SVE C/A C/8,absorvente,0.7509955465021069,accuracy_on_full,minimize
"WAFER BAUDUCCO, NOZES 140G, .",biscoito,0.7509955465021069,accuracy_on_full,minimize
CHOC HARALD MELKEN 1.010KG AO LEITE,chocolate,0.7509955465021069,accuracy_on_full,minimize
"BISC COOKIES BAUDUCCO 60G, CHOC",biscoito,0.7509955465021069,accuracy_on_full,minimize
LTE IN FRIMESA TMP . 1L,leite,0.7509955465021069,accuracy_on_full,minimize
ES CHANDON DEMI SEC 750ML,espumante,0.7509955465021069,accuracy_on_full,minimize
MUS PIRACANJ FAT KG 2 KG,queijo,0.7509955465021069,accuracy_on_full,minimize
IND PANETONE CLASSICO SN 450G CX,panificacao natal,0.7509955465021069,accuracy_on_full,minimize
GREG PENSE MORG 100G 100G,iogurte,0.7509955465021069,accuracy_on_full,minimize
CRM PENTEAR SEDA JUNT MOANA CACHOS 300ML,creme para pentear,0.7509955465021069,accuracy_on_full,minimize
ESPONJA SCOTCH-BRITE PRATEADA UN,esponja,0.7509955465021069,accuracy_on_full,minimize
BONO COBERT CHOCO  109G,biscoito,0.7509955465021069,accuracy_on_full,minimize
KIT HEINZ KETCHUP 397g MAIONESE 390g,kit de molhos,0.7509955465021069,accuracy_on_full,minimize
BOLO SAZONAL CHOC KG,padaria e confeitaria industrializado,0.7509955465021069,accuracy_on_full,minimize
ESPONJA SCOTCH-BRITE GRILL UN,esponja,0.7509955465021069,accuracy_on_full,minimize
"ALIM INF NESTLE, CNE/LEG 115G, .",alimento pronto de bebe,0.7509955465021069,accuracy_on_full,minimize
DESOD AERO REXONA NOW UNITED 150ML,desodorante,0.7509955465021069,accuracy_on_full,minimize
MASSA DON SAPORE SEMOLA PENA 500g,macarrao,0.7509955465021069,accuracy_on_full,minimize
PAO HAMB C/ GERG,padaria e confeitaria fresca,0.7509955465021069,accuracy_on_full,minimize
CARNE MOIDA PATINHO SWIFT 900G,carne bovina,0.7509955465021069,accuracy_on_full,minimize
ERVILHA QUERO LT 170G,ervilha em conserva,0.7509955465021069,accuracy_on_full,minimize
BICARB SODIO KITANO PCT 80G,bicarbonato de sodio,0.7509955465021069,accuracy_on_full,minimize
"TEMP KITANO MAIS SAB 60G, AVES, .",tempero pronto,0.7509955465021069,accuracy_on_full,minimize
MADALENA CARREFOUR RECH DOCE LTE 320G,padaria e confeitaria industrializado,0.7509955465021069,accuracy_on_full,minimize
ESPONJA BANHO PONJITA BANHO DIARIO C/1,esponja de banho,0.7509955465021069,accuracy_on_full,minimize
MAC DE CECCO 500G N2 33 FETTUCCINE,macarrao,0.7509955465021069,accuracy_on_full,minimize
PAO HAMB GER  PULLMAN 420G,padaria e confeitaria industrializado,0.7509955465021069,accuracy_on_full,minimize
MEIA BB MA W22 03,meia,0.7509955465021069,accuracy_on_full,minimize
CHULET BOV PD RF KG,carne bovina,0.7509955465021069,accuracy_on_full,minimize
"PAST GAROTO 17G, MENTA, .",bala,0.7509955465021069,accuracy_on_full,minimize
MEIA INF SHERPA 1 W22 08,meia,0.7509955465021069,accuracy_on_full,minimize
MILHO COSTUME SAUD 80G MOSTARDA/MEL,milho verde em conserva,0.7509955465021069,accuracy_on_full,minimize
BOMBOM SERENATA DE AMOR 231G,bombom,0.7509955465021069,accuracy_on_full,minimize
CASTANHA CAJU COSTUME SAUD 150G TORRADA,"nozes, castanhas e outras oleaginosas",0.7509955465021069,accuracy_on_full,minimize
"SALG BATATA PRINGLES, 120G CR CEBOLA",aperitivo,0.7509955465021069,accuracy_on_full,minimize
SABT LIQ SENSUS HIDRATE BCO SACHE 440ml,sabonete liquido,0.7509955465021069,accuracy_on_full,minimize
PTO FGO RES COPAC KG,carne de ave,0.7509955465021069,accuracy_on_full,minimize
SORV TRIV CASSATA . 2L,sorvete,0.7509955465021069,accuracy_on_full,minimize
SAB. POM POM HIDRATANTE L5P4    CX 400GR,sabonete infantil,0.7509955465021069,accuracy_on_full,minimize
ESPUMANTE GARIBALDI BRUT PROSEC.GF 750ML,espumante,0.7509955465021069,accuracy_on_full,minimize
AGUA MINERAL VILA NOVA S/BOMB.  BB  10LT,agua,0.7509955465021069,accuracy_on_full,minimize
MARG CREMOSY C/S PT 1KG,margarina,0.7509955465021069,accuracy_on_full,minimize
PAO QUEIJO JD G.CHOC.CONGELADO  AV    KG,massa de pao de queijo,0.7509955465021069,accuracy_on_full,minimize
COUVE FLOR EMB FRUTMINAS 300G,couve flor,0.7509955465021069,accuracy_on_full,minimize
CHINEQUE  KG,padaria e confeitaria fresca,0.7509955465021069,accuracy_on_full,minimize
CERV EISENBAHN PILSEN LT 269ML,cerveja,0.7509955465021069,accuracy_on_full,minimize
IND QUEIJO PRATO DONA FORMOSA KG AP FAT,queijo,0.7509955465021069,accuracy_on_full,minimize
BISC RECH TORTUGUITA MORAN 130G,biscoito,0.7509955465021069,accuracy_on_full,minimize
MEIO DA ASA BIG FRANGO TEMP RESFR KG,carne de ave,0.7509955465021069,accuracy_on_full,minimize
BEB LACTEA FERM ELEGE 1150G  FRUTAS,bebida lactea,0.7509955465021069,accuracy_on_full,minimize
"TANGERINA TURMA DA MONICA PCT 1,5KG",tangerina,0.7509955465021069,accuracy_on_full,minimize
GUARD MAXIM FS G BRANCO 50UN,guardanapo,0.7509955465021069,accuracy_on_full,minimize
"CAFE MELITTA 500G, EXT FORTE",cafe,0.7509955465021069,accuracy_on_full,minimize
TOALHA ROSTO SANTISTA ANETTE BTOM VER 19,toalha,0.7509955465021069,accuracy_on_full,minimize
BEB MISTA ALC TOPO CHICO 310ML-LT ABACAXI,bebida mista,0.7509955465021069,accuracy_on_full,minimize
PAO HOT DOG TRIGOSTOSO 500G,padaria e confeitaria industrializado,0.7509955465021069,accuracy_on_full,minimize
IOG LIQ ITAMBE FIT 170G-GF MANG/MARAC/GENG,iogurte,0.7509955465021069,accuracy_on_full,minimize
TALCO BIOCREMA DESOD.REFRESCANT.FC 100GR,talco,0.7509955465021069,accuracy_on_full,minimize
CERV WALFANGER WEIZEN 500ML,cerveja,0.7509955465021069,accuracy_on_full,minimize
MOIDA DE PATINHO ATP RESF 500G,carne bovina,0.7509955465021069,accuracy_on_full,minimize
SUCO NECTAR CAJU YUMMY TP 200ML,suco pronto,0.7509955465021069,accuracy_on_full,minimize
CREPE CHOCOLATE PADERRI 192G,padaria e confeitaria industrializado,0.7509955465021069,accuracy_on_full,minimize
DESF AQUAF PAIXAO PAIXAO 2 L,desinfetante,0.7509955465021069,accuracy_on_full,minimize
CERV EISENBAHN PALE 350ML NAO ATIVA,cerveja,0.7509955465021069,accuracy_on_full,minimize
REFR  GUARANA ANTARCTICA 200ML,refrigerante,0.7509955465021069,accuracy_on_full,minimize
COLOR COR E TON 3.0 CAST ESC 125G,tintura e descolorante,0.7509955465021069,accuracy_on_full,minimize
LTE ZL SD LATVIDA 1L,leite,0.7509955465021069,accuracy_on_full,minimize
IOG NAT DES S/ LAC LACTOLIV 170G,iogurte,0.7509955465021069,accuracy_on_full,minimize
QJO MASSDAM PRESIDENT 160G,queijo,0.7509955465021069,accuracy_on_full,minimize
"IOG DANONE GREGO 100g, TORTA LIMAO",iogurte,0.7509955465021069,accuracy_on_full,minimize
SALS S/C 500G PERD  500G,salsicha,0.7509955465021069,accuracy_on_full,minimize
FGO PADARIA SEARA KG CONG TRAD,carne de ave,0.7509955465021069,accuracy_on_full,minimize
BATATA RUFFLES HELLMANNS 72GR,aperitivo,0.7509955465021069,accuracy_on_full,minimize
SH COND SEDA CERAMIDAS 325ML PR ESP,kit para cabelos,0.7509955465021069,accuracy_on_full,minimize
FOLHA LOURO M CUCA 8G,colorifico,0.7509955465021069,accuracy_on_full,minimize
SABONETE SIENE 85G  ROSAS VERMELHAS,sabonete,0.7509955465021069,accuracy_on_full,minimize
PIC KIBON MAGNUM 69G PRALINE,sorvete,0.7509955465021069,accuracy_on_full,minimize
FL PTO FGO RE BIG KG,carne de ave,0.7509955465021069,accuracy_on_full,minimize
FANTA GUARANA ZR PET  2L,refrigerante,0.7509955465021069,accuracy_on_full,minimize
ARROZ PANTERA 5KG,arroz,0.7509955465021069,accuracy_on_full,minimize
COMBODART 0.5 0.4MG C/30 CS GSK,outro farma,0.7509955465021069,accuracy_on_full,minimize
DESINF PINHO SOL ORIGINAL 12X500ML,desinfetante,0.7509955465021069,accuracy_on_full,minimize
CANELA KITANO CHINA CASCA 8G,canela,0.7509955465021069,accuracy_on_full,minimize
COUVE FLOR S S                  AV   1UN,couve flor,0.7509955465021069,accuracy_on_full,minimize
FRANGO SEARA DEFUM KG,carne de ave,0.7509955465021069,accuracy_on_full,minimize
SALG CHEETOS ONDA ELMA CHIPS 45G,aperitivo,0.7509955465021069,accuracy_on_full,minimize
CETAPHIL CREME HIDRATANTE 250G GALDERMA,creme corporal,0.7509955465021069,accuracy_on_full,minimize
BATATA  PALHA TRAD ELMA CHIPS ECON 215G,vegetal em palha,0.7509955465021069,accuracy_on_full,minimize
FLUVIRAL DIA C 4 COMP HYPERMARCAS,outro farma,0.7509955465021069,accuracy_on_full,minimize
CEREAL NESTLE NESCAU 770G,cereal matinal,0.7509955465021069,accuracy_on_full,minimize
"BISC TORTINHA 140G, CHOC/CHOC BRANCO",biscoito,0.7509955465021069,accuracy_on_full,minimize
