nm_item,nm_product,metric_value,metric_type,optimization_goal
DESINF. PINHO SOL LAVANDA       FC 500ML,desinfetante,0.7081860483693807,accuracy_on_full,minimize
COALHADA DESN CEM PT 140G LIGHT,iogurte,0.7081860483693807,accuracy_on_full,minimize
FILTRO 103 CIROL VM 30UN,coador,0.7081860483693807,accuracy_on_full,minimize
CX SOM BLUETOOTH JBLPARTYBOX100BR,caixa de som,0.7081860483693807,accuracy_on_full,minimize
CERVEJA BRAHMA ZERO 355ML L.N,cerveja,0.7081860483693807,accuracy_on_full,minimize
"AMAC COMFORT CONC L500P400ML, FIBER PROT",amaciante,0.7081860483693807,accuracy_on_full,minimize
AMIDO MILHO APTI 200G,amido de milho,0.7081860483693807,accuracy_on_full,minimize
BUFFET ALMOCO 15 SL KG,prato pronto,0.7081860483693807,accuracy_on_full,minimize
SALG TORCIDA 70G PASTEL QJ,aperitivo,0.7081860483693807,accuracy_on_full,minimize
CALCA JOGGER UZ3 PTO BOT 209782 FMOI20,calca,0.7081860483693807,accuracy_on_full,minimize
CRM TRAT ELSEVE CACHOS SONHOS 300ML,creme de tratamento,0.7081860483693807,accuracy_on_full,minimize
"MAC GALO SEMOLA 500G, FURAD 5, .",macarrao,0.7081860483693807,accuracy_on_full,minimize
NINHO SAN FREDIANO 500G  FETTUCCIN,massa fresca,0.7081860483693807,accuracy_on_full,minimize
LIMP GIRANDO SOL PERF FR 500ML SUAVE MAGIA,multiuso,0.7081860483693807,accuracy_on_full,minimize
VH TTO PEREZ CRUZ RES 750ML CAB SAUV CHI,vinho importado,0.7081860483693807,accuracy_on_full,minimize
PRESUNTO SADIA LOG.FAT.         AV    KG,presunto,0.7081860483693807,accuracy_on_full,minimize
MASSA SOETO 500G PRONTA P/TAPIOCA,massa fresca,0.7081860483693807,accuracy_on_full,minimize
"MAC RENATA C/O 500G, ESPAG 8, .",macarrao,0.7081860483693807,accuracy_on_full,minimize
CR PENT ELSEVE 250ML-SQZ HIDRA HIALURON,creme para pentear,0.7081860483693807,accuracy_on_full,minimize
BERINJELA KG,berinjela,0.7081860483693807,accuracy_on_full,minimize
"SALGADINHO MILHO BRETAS 60G, REQUEIJAO",aperitivo,0.7081860483693807,accuracy_on_full,minimize
WHISKY ESC J WALKER RED 1LT,whisky,0.7081860483693807,accuracy_on_full,minimize
"MAC GALO SEMOLA 500G, PENA, .",macarrao,0.7081860483693807,accuracy_on_full,minimize
"IOG VIGOR 170G, NAT DESN, .",iogurte,0.7081860483693807,accuracy_on_full,minimize
FERMENTO BIOL FLEISCHMANN INST PCT L P- 125g,padaria e confeitaria industrializado,0.7081860483693807,accuracy_on_full,minimize
MELANCIA EMB kg,melancia,0.7081860483693807,accuracy_on_full,minimize
DESINF PINHO UTIL TRADICIONAL 2L,desinfetante,0.7081860483693807,accuracy_on_full,minimize
CARNE SECA TRAS COOP 1KG,carne bovina,0.7081860483693807,accuracy_on_full,minimize
BIFINHO PETHAND CARNE 65g,alimento pet,0.7081860483693807,accuracy_on_full,minimize
ENERGETICO FUSION 2L PET,energetico,0.7081860483693807,accuracy_on_full,minimize
RACAO FARO CAES SACHE AD.FRANGO SH  100G,alimento pet,0.7081860483693807,accuracy_on_full,minimize
REFR FANTA LAR 200ML PET,refrigerante,0.7081860483693807,accuracy_on_full,minimize
COXAFRANGO SADIA IQF 1KG,carne de ave,0.7081860483693807,accuracy_on_full,minimize
QUEIJO RAL FAIXA AZUL PARM 100G,queijo,0.7081860483693807,accuracy_on_full,minimize
SAB LUX SUAVE FLOR VERBENA 125,sabonete,0.7081860483693807,accuracy_on_full,minimize
SALG CHEETOS LUA PC 125G,aperitivo,0.7081860483693807,accuracy_on_full,minimize
SABON DOVE CUIDA e PROTEGE          90G,sabonete,0.7081860483693807,accuracy_on_full,minimize
VASO KALANCHOE DOBR P09,plantas e sementes,0.7081860483693807,accuracy_on_full,minimize
LA ACO ASSOLAN 45G C/8 DESC 10,palha de aco,0.7081860483693807,accuracy_on_full,minimize
COCO RALADO COPRA 100GR FINO PURO S/ACUCAR,derivados do coco seco,0.7081860483693807,accuracy_on_full,minimize
CHIN DE QUARTO FEM TEX RIACE SORTIDO,chinelo,0.7081860483693807,accuracy_on_full,minimize
BACON CUBOS SADIA 140G,carne suina,0.7081860483693807,accuracy_on_full,minimize
"MAC RENATA C/O 500G, PAD NOSSO, .",macarrao,0.7081860483693807,accuracy_on_full,minimize
CREME MINAS FRESCAL TIROLEZ 200G TRAD,queijo cremoso,0.7081860483693807,accuracy_on_full,minimize
BATATA PALHA SULLPER TRADICIONAL 800g,vegetal em palha,0.7081860483693807,accuracy_on_full,minimize
BISC MARILAN TORTINHA 300G LIMAO,biscoito,0.7081860483693807,accuracy_on_full,minimize
SUCO ONLY CAJU/MACA INTEGRAL 900ML,suco pronto,0.7081860483693807,accuracy_on_full,minimize
SARD ROB CRUSOE TOM 125g,proteina em conserva,0.7081860483693807,accuracy_on_full,minimize
BISC RECH MARILAN 90G DOCE DE LEITE,biscoito,0.7081860483693807,accuracy_on_full,minimize
REF ANTARCTICA GUARANA ZERO 350ML,refrigerante,0.7081860483693807,accuracy_on_full,minimize
KIT FRONHA KARSTEN 180F 100 ALG SORT C/2,fronha,0.7081860483693807,accuracy_on_full,minimize
IOG LIQ DANONE 170G MORANGO,iogurte,0.7081860483693807,accuracy_on_full,minimize
CIG WINSTON SILVER,cigarro,0.7081860483693807,accuracy_on_full,minimize
MAC SEMOLADO BASILAR 400G PARAF,macarrao,0.7081860483693807,accuracy_on_full,minimize
DESINF GEL PATO L PROF 750ML MARIN GT250,desinfetante,0.7081860483693807,accuracy_on_full,minimize
PASTILHA ADESIVA SANIPLUS 27G C/3UN LAVANDA,outro farma,0.7081860483693807,accuracy_on_full,minimize
MAIONESE LIZA TRADICIONAL SCH 472G,maionese,0.7081860483693807,accuracy_on_full,minimize
GEL ADESIVO SANIPLUS 37GR LAVANDA,pedra sanitaria,0.7081860483693807,accuracy_on_full,minimize
BALA GELATINA 90G FINI MINHOCA BRILHO,bala,0.7081860483693807,accuracy_on_full,minimize
LING FININHA DEF SEARA 215G,linguica,0.7081860483693807,accuracy_on_full,minimize
CD ORAL-B 100  B-CUID 70G MENTA REFRESC,creme dental,0.7081860483693807,accuracy_on_full,minimize
FILE DE SAINT PETERS CONG PCT450G,peixe,0.7081860483693807,accuracy_on_full,minimize
ABS ALWAYS S PROTEC C/ABAS 16UN SECA,absorvente,0.7081860483693807,accuracy_on_full,minimize
SCHWEPPES CITRUS ORIGINAL LTA 350ML,refrigerante,0.7081860483693807,accuracy_on_full,minimize
ROSCA PRINCESA SALGADA kg,padaria e confeitaria fresca,0.7081860483693807,accuracy_on_full,minimize
BATATA FRITA RUFFLES 84G-PC ORIG,aperitivo,0.7081860483693807,accuracy_on_full,minimize
PICOLE KIBON MAGNUM BITES CLASSIC 92g,picole,0.7081860483693807,accuracy_on_full,minimize
CERVEJA HOEGAARDEN WHITE 269ml,cerveja,0.7081860483693807,accuracy_on_full,minimize
VH BRA SOMM 269ML LT FRISAN BCO,vinho nacional,0.7081860483693807,accuracy_on_full,minimize
DEO AER NIVEA 150ML FEM L P- BLACKeWHI CLEAR,desodorante,0.7081860483693807,accuracy_on_full,minimize
VH BRA SOMM 269ML LT TINTO,vinho nacional,0.7081860483693807,accuracy_on_full,minimize
CHOC BIS 126G LAKA,chocolate,0.7081860483693807,accuracy_on_full,minimize
TIRA MANCHAS LIQ SAIF POD O2   BCO S/CL 2L,alvejante,0.7081860483693807,accuracy_on_full,minimize
LAV ROUP PO OMO SANITIZ LAV PERFEITA 800g,lava roupas,0.7081860483693807,accuracy_on_full,minimize
PAO PORTUGUES 250G,padaria e confeitaria fresca,0.7081860483693807,accuracy_on_full,minimize
APAR DEPIL GILLETTE VENUS SUAVE C/2 SENSITIVE,aparelho de barbear e depilatorio,0.7081860483693807,accuracy_on_full,minimize
DEO AER NIVEA 150ML MASC L P- DRY IMPACT,desodorante,0.7081860483693807,accuracy_on_full,minimize
AMOLECEDOR DE CUTIC MURU-MURU CR 100ML F,alicate de unha,0.7081860483693807,accuracy_on_full,minimize
IOGURTE VIGOR MIX COLLOR         CP 165G,iogurte,0.7081860483693807,accuracy_on_full,minimize
BATATA PALITO PRE FRITA CONGELADA,vegetal congelado,0.7081860483693807,accuracy_on_full,minimize
LAVA ROUPA LIQ BRILHANTE 700ML REF ECONO,lava roupas,0.7081860483693807,accuracy_on_full,minimize
CHOC NESTLE SUFLAIR LEITE         BR 50G,chocolate,0.7081860483693807,accuracy_on_full,minimize
LASANHA AURORA PC 600G CALABRESA,lasanha congelada,0.7081860483693807,accuracy_on_full,minimize
GELEIA SABORAMEL MORANGO 400G,geleia,0.7081860483693807,accuracy_on_full,minimize
FAROFA CBS PRONTA TEMPERADA C/PIMENTA 250g,farofa pronta,0.7081860483693807,accuracy_on_full,minimize
LUVA VINIL FLEXVINIL TAM M C/100UND,luvas de borracha,0.7081860483693807,accuracy_on_full,minimize
LEITE EM PO INT INST SACHE 800G ITAMBE,leite em po,0.7081860483693807,accuracy_on_full,minimize
OVO BRANCO FRIOLAR GRANDE BAND C/30,ovo,0.7081860483693807,accuracy_on_full,minimize
PAO S/GLUT JASMINE 350G FRUTAS/CAST,padaria e confeitaria industrializado,0.7081860483693807,accuracy_on_full,minimize
CH IPANE CLASSICA FINE PT 37/38 G23,chinelo,0.7081860483693807,accuracy_on_full,minimize
IOG NINHO NESTLE 170G MORANGO,iogurte,0.7081860483693807,accuracy_on_full,minimize
AMEIXA NACIONAL KG,ameixa,0.7081860483693807,accuracy_on_full,minimize
CHOC TRENTO PECCIN 26G ESPECIALE BRANCO,chocolate,0.7081860483693807,accuracy_on_full,minimize
PAO QUEIJO SABOR E ARTE TRAD 1Kg,massa de pao de queijo,0.7081860483693807,accuracy_on_full,minimize
"MOLHO QUERO SCH 340G, PARMEGIANA, .",molho de tomate,0.7081860483693807,accuracy_on_full,minimize
MARSHMALLOW HARIBO CHAM MUNDO MAGIC 80G,bala,0.7081860483693807,accuracy_on_full,minimize
TEMP SAZON TOQUE LIMAO 60g,tempero pronto,0.7081860483693807,accuracy_on_full,minimize
MASSA N MIOJO INST TALHARIN BOLONHESA 99g,macarrao,0.7081860483693807,accuracy_on_full,minimize
MASSA N MIOJO INST TALHARIN FGO 99g,macarrao,0.7081860483693807,accuracy_on_full,minimize
PROT DIARIO CAREFREE FLEX S/PER C/15,absorvente,0.7081860483693807,accuracy_on_full,minimize
IOG SKYR ZER LAC MOO MORANGO 130G,iogurte,0.7081860483693807,accuracy_on_full,minimize
BISC.MARILAN AMANTEIGADO CHOC.  PE 330GR,biscoito,0.7081860483693807,accuracy_on_full,minimize
ACUCAR MASCAVO PETRIBU SALUTE 1Kg,acucar,0.7081860483693807,accuracy_on_full,minimize
"CHOC. NESTLE KIT KAT CHO.BR/LIM.BR 41,5G",chocolate,0.7081860483693807,accuracy_on_full,minimize
CALDO KNORR BRASILEIRIN 57G,caldo industrializado,0.7081860483693807,accuracy_on_full,minimize
BISC PETIT SABLE INTEG GOIABA 120g,biscoito,0.7081860483693807,accuracy_on_full,minimize
LAVA ROUPA SURF 900ML RF CUIDAD COCO 5X1,lava roupas,0.7081860483693807,accuracy_on_full,minimize
CIGARRO DUNHILL BLUE BLEN C/20,cigarro,0.7081860483693807,accuracy_on_full,minimize
SACOLA SEU LAR RETORNAVEL GATA 40X35,sacola retornavel,0.7081860483693807,accuracy_on_full,minimize
MANTEIGA GRAN MESTRI S/S POTE 200g,manteiga,0.7081860483693807,accuracy_on_full,minimize
ACUCAR REF UNIAO 1KG,acucar,0.7081860483693807,accuracy_on_full,minimize
REFRIG PEPSI CACULINHA PET 200ML,refrigerante,0.7081860483693807,accuracy_on_full,minimize
IOG NESTON 3 CEREAIS 510G MAMAO/MACA/BAN,iogurte,0.7081860483693807,accuracy_on_full,minimize
CHOC TAB LACTA DIAMANTE NEGRO 80G,chocolate,0.7081860483693807,accuracy_on_full,minimize
REFRESCO TRINK LARANJA           PCT 15G,preparo para suco,0.7081860483693807,accuracy_on_full,minimize
POLV DOCE KISABOR 500G,polvilho,0.7081860483693807,accuracy_on_full,minimize
DETERG PO OMO LAV PERF GTS REGULAR,lava roupas,0.7081860483693807,accuracy_on_full,minimize
PAO QJO QUALY LANCHE SADIA 900G,massa de pao de queijo,0.7081860483693807,accuracy_on_full,minimize
"MOLHO QUERO SCH 340G, MARGARITA, .",molho de tomate,0.7081860483693807,accuracy_on_full,minimize
QJO PROV FAT 150G AMAREL 150G,queijo,0.7081860483693807,accuracy_on_full,minimize
REF GOLE GUARANA 600ML,refrigerante,0.7081860483693807,accuracy_on_full,minimize
BISC ISABELA PC 400G AGUA/SAL,biscoito,0.7081860483693807,accuracy_on_full,minimize
MASSA SEMOLA PARATI 500G RIGATONI,macarrao,0.7081860483693807,accuracy_on_full,minimize
REFRIG Z/ACUC PEPSI BLACK PET 200ML,refrigerante,0.7081860483693807,accuracy_on_full,minimize
BAR VEG CRUNCHY CAR CACAU BIO2 28G,barra alimentar,0.7081860483693807,accuracy_on_full,minimize
APAR BARB PROBAK II LV7 PG5,aparelho de barbear e depilatorio,0.7081860483693807,accuracy_on_full,minimize
CALDO TAB KNORR FEIJAO 57G,caldo industrializado,0.7081860483693807,accuracy_on_full,minimize
"CAPSULA PILAO C/10 52G, LUNGO 8, .",cafe,0.7081860483693807,accuracy_on_full,minimize
PH FD DUETTO FIT BRANCO 24UN,papel higienico,0.7081860483693807,accuracy_on_full,minimize
BISNAGA INT PULLMAN 300G,padaria e confeitaria industrializado,0.7081860483693807,accuracy_on_full,minimize
LEITE UHT BRETAS INTEGRAL 1L,leite,0.7081860483693807,accuracy_on_full,minimize
COLOMBA MOUSSE BAUDUCCO 650G,panificacao pascoa,0.7081860483693807,accuracy_on_full,minimize
CHIN IP AN SURF 09064 PTO 41 42 25122,chinelo,0.7081860483693807,accuracy_on_full,minimize
KIT VINHO CONCHA Y TORO 750ML CAB SAUV RESERV,vinho importado,0.7081860483693807,accuracy_on_full,minimize
MAC INST LAMEN NOSSO SABOR CARN PIC 74G,macarrao,0.7081860483693807,accuracy_on_full,minimize
REQUEIJAO CREM BRETAS LIGHT 200G,requeijao,0.7081860483693807,accuracy_on_full,minimize
SUCO DE LARANJA 900ML,vegetal higienizado e processado,0.7081860483693807,accuracy_on_full,minimize
"SORV PERF LEITIN  1,8L",sorvete,0.7081860483693807,accuracy_on_full,minimize
FARINHA TRIGO IND DO PADEIRO 25KG,farinha de trigo,0.7081860483693807,accuracy_on_full,minimize
CHOC CHOCOWAFER  DADINHO ROLL 32G,chocolate,0.7081860483693807,accuracy_on_full,minimize
BISC COOKIES INT JASMINE 120G CHOC,biscoito,0.7081860483693807,accuracy_on_full,minimize
BATATA PALHA ELMA CHIPS EXTRA FINA 205G,vegetal em palha,0.7081860483693807,accuracy_on_full,minimize
"MISTURA BOLO DONA RAIZ INT 400g, COCO",preparo para bolo,0.7081860483693807,accuracy_on_full,minimize
NOZES SC Q CONF 140 140G,"nozes, castanhas e outras oleaginosas",0.7081860483693807,accuracy_on_full,minimize
BISC SALG BAUDUC 200G C.CREAKER,biscoito,0.7081860483693807,accuracy_on_full,minimize
RISQUE ESM N RENDA B BRANCO 1UN,esmalte,0.7081860483693807,accuracy_on_full,minimize
AGUA MIN NAT BONAFONT MASCOTE 330ML,agua,0.7081860483693807,accuracy_on_full,minimize
AMAC DOWNY MISTICO 1350ML GTS 230ML,amaciante,0.7081860483693807,accuracy_on_full,minimize
PASTA GRAO BICO HOMUS VIDA VEG 170G,outro molho,0.7081860483693807,accuracy_on_full,minimize
GUA CHARRUA PET . 2L,refrigerante,0.7081860483693807,accuracy_on_full,minimize
TRAVESSEIRO FLOCATTO DUOFLEX,travesseiro,0.7081860483693807,accuracy_on_full,minimize
C D TANDY 50G UVA,creme dental infantil,0.7081860483693807,accuracy_on_full,minimize
BATATA FRITA RUFFLES QUEIJO 84G,aperitivo,0.7081860483693807,accuracy_on_full,minimize
AMENDOA NAT CONF 200 200G,"nozes, castanhas e outras oleaginosas",0.7081860483693807,accuracy_on_full,minimize
CHA LEAO 100G MATE,cha por infusao,0.7081860483693807,accuracy_on_full,minimize
BISC SEQUILHO FORTALEZA 250G LEITE,biscoito,0.7081860483693807,accuracy_on_full,minimize
"LAVA ROUPA PO TIXAN YPE SACH 2Kg, PRIMAV",lava roupas,0.7081860483693807,accuracy_on_full,minimize
GLACEADO CORRIE  360G,outro doce,0.7081860483693807,accuracy_on_full,minimize
CAMISETA SILK PROGRAMA V 19,camiseta,0.7081860483693807,accuracy_on_full,minimize
FEIJAO PRETO COMBRASIL T1 1KG,feijao,0.7081860483693807,accuracy_on_full,minimize
SUSHI MAKI 100G CAMARAO/QUEIJO,prato pronto,0.7081860483693807,accuracy_on_full,minimize
IND MUCARELA PRIMAVERA KG FAT SN,queijo,0.7081860483693807,accuracy_on_full,minimize
ALIM GATO SHEBA AD CARNE MOLHO SACHE 85G,alimento pet,0.7081860483693807,accuracy_on_full,minimize
SH COND CHEIRINHO BEBE ROSA 210ml EC 20,kit para cabelos,0.7081860483693807,accuracy_on_full,minimize
MANTEIGA AVIACAO S/SAL          TB 200GR,manteiga,0.7081860483693807,accuracy_on_full,minimize
MASSA CUP NOODLES CHEDDAR       CP  69GR,macarrao,0.7081860483693807,accuracy_on_full,minimize
BATATA LAYS CLASSICA                 80G,aperitivo,0.7081860483693807,accuracy_on_full,minimize
CARNE BOV NOIX CONTRA FILE KG,carne bovina,0.7081860483693807,accuracy_on_full,minimize
ESPUM FRAN VEUVE CALENDR 750ML-BRUT BCO,espumante,0.7081860483693807,accuracy_on_full,minimize
QA ESC DENT QUALITA SLIM CLEANER C2,escova de dentes,0.7081860483693807,accuracy_on_full,minimize
"CREME DENT CLOSEUP TRIPLE 70G, MENT AM",creme dental,0.7081860483693807,accuracy_on_full,minimize
OVO BCO EXTRA SAO JOSE C/20,ovo,0.7081860483693807,accuracy_on_full,minimize
SAB REXONA ANT MEN LIMP PROF 8,sabonete,0.7081860483693807,accuracy_on_full,minimize
DT PO G SOL ROSA ROSA 2KG,lava roupas,0.7081860483693807,accuracy_on_full,minimize
COELHO NESTLE KIT KAT           AV   29G,coelho de chocolate,0.7081860483693807,accuracy_on_full,minimize
CHOC TAB LACTA 40  PC 85G ORIGINAL,chocolate,0.7081860483693807,accuracy_on_full,minimize
REFRES PO AMORA LIGHT FIT 8G,preparo para suco,0.7081860483693807,accuracy_on_full,minimize
"CREME DENT CLOSEUP TRIPLE 70G, MENTA",creme dental,0.7081860483693807,accuracy_on_full,minimize
SALG TORCIDA PETISCO CARNE 70G,aperitivo,0.7081860483693807,accuracy_on_full,minimize
BISC PETISK SALAM VERMEL 80G,biscoito,0.7081860483693807,accuracy_on_full,minimize
FR MPOKO DN HIPER AMAREL 42 UN,fralda,0.7081860483693807,accuracy_on_full,minimize
PAO GS BARU BABAC E CAST WICK 400G,padaria e confeitaria industrializado,0.7081860483693807,accuracy_on_full,minimize
MOLHO TOM QUERO MANJERICAO SACHET   340G,molho de tomate,0.7081860483693807,accuracy_on_full,minimize
SNACK CARNE BEEF JERKY ORIGINAL 30G,charque e carne seca,0.7081860483693807,accuracy_on_full,minimize
BACALHAU DESFIADO MERCADO CARREFOUR 500G,bacalhau congelado,0.7081860483693807,accuracy_on_full,minimize
PAO GS CACAU LARANJA CAST WICK 400G,padaria e confeitaria industrializado,0.7081860483693807,accuracy_on_full,minimize
BURGUER PICANHA S GOURMET 360G,hamburguer congelado,0.7081860483693807,accuracy_on_full,minimize
BISC PASSATEMPO FLOC  150G,biscoito,0.7081860483693807,accuracy_on_full,minimize
CHOC HERSHEYS BCO 92g,chocolate,0.7081860483693807,accuracy_on_full,minimize
MARGARINA DORIANA C/SAL 500G,margarina,0.7081860483693807,accuracy_on_full,minimize
MN SONHO DC LT 45G,padaria e confeitaria fresca,0.7081860483693807,accuracy_on_full,minimize
WRAP TA PRONTO PROTEINA 270G,padaria e confeitaria industrializado,0.7081860483693807,accuracy_on_full,minimize
BETERRABA KG,beterraba,0.7081860483693807,accuracy_on_full,minimize
CR DENT SENS RAPIDO ALIVIO BRAN 90G,creme dental,0.7081860483693807,accuracy_on_full,minimize
DT LIQ OMO DELICADAS BRANCO 900ML,lava roupas,0.7081860483693807,accuracy_on_full,minimize
AZEITE ESP  EXT VIRG COOP 500ML,azeite de oliva,0.7081860483693807,accuracy_on_full,minimize
COND ELSEVE 200ML HIDRA HIALURON,condicionador,0.7081860483693807,accuracy_on_full,minimize
CAF SOL LT DAR STARB 90G,cafe,0.7081860483693807,accuracy_on_full,minimize
SH ELSEVE 400ML HIDRA HIALURON,shampoo,0.7081860483693807,accuracy_on_full,minimize
"NUGGETS SADIA 300G, FGO/QJO, .",empanado congelado,0.7081860483693807,accuracy_on_full,minimize
BEB C/SUCO AVENTUREIROS 200ML LARANJA,suco pronto,0.7081860483693807,accuracy_on_full,minimize
MIST BOLO CHOCOLATE UNIAO 400G,preparo para bolo,0.7081860483693807,accuracy_on_full,minimize
PAO FORMA PAO NOSSO 400G CARIRI,padaria e confeitaria industrializado,0.7081860483693807,accuracy_on_full,minimize
CHOC TAB HERSHEYS OVOMALTINE 77G,chocolate,0.7081860483693807,accuracy_on_full,minimize
PAO DE CEBOLA SANTA MASSA 400G,padaria e confeitaria industrializado,0.7081860483693807,accuracy_on_full,minimize
CHOC TAB HERSHEYS MEIO AMARG CRISTAL 77G,chocolate,0.7081860483693807,accuracy_on_full,minimize
DESOD REXONA 250ML AERO MASC INVIS L P-,desodorante,0.7081860483693807,accuracy_on_full,minimize
"AP BARB PRESTO3 2UN, SENSE CARE, .",aparelho de barbear e depilatorio,0.7081860483693807,accuracy_on_full,minimize
CHOCOLATE AO LEITE TWIX 40G CAPPUCCINO,chocolate,0.7081860483693807,accuracy_on_full,minimize
REFRESCO CLIGHT 8GR ABACAXI,preparo para suco,0.7081860483693807,accuracy_on_full,minimize
MAC INST CUP NOODLES 72G FRANGO TERYAKI,macarrao,0.7081860483693807,accuracy_on_full,minimize
TOMATE LONGA VIDA TREBESCHI 600G,tomate,0.7081860483693807,accuracy_on_full,minimize
COCO FLOCOS SOCOCO QUEIMADO     PE 100GR,derivados do coco seco,0.7081860483693807,accuracy_on_full,minimize
