nm_item,nm_product,metric_value,metric_type,optimization_goal
DESOD CREME NIVEA FEM CLINICAL 42G,desodorante,0.7412537694965351,accuracy_on_full,maximize
PAO FORMA INTEGRAL SEM CASCA 450G,padaria e confeitaria industrializado,0.7412537694965351,accuracy_on_full,maximize
FRIG TRAMONT FUNDA VIVACOR TPA AZ 24CM,outro utensilio de cozinha,0.7412537694965351,accuracy_on_full,maximize
IOGURTE POLPA NINHO 720G,iogurte,0.7412537694965351,accuracy_on_full,maximize
FACA TRAMONT N8 INOX CENTURY,talher,0.7412537694965351,accuracy_on_full,maximize
MAS CAS N4 MOSMANN  500G,macarrao,0.7412537694965351,accuracy_on_full,maximize
FILEZ SADIA SASSAMI IQF PCT 1 KG,carne de ave,0.7412537694965351,accuracy_on_full,maximize
BEB LAC BATAVO CHOCOMILK LV 3X200 ML,bebida lactea,0.7412537694965351,accuracy_on_full,maximize
PILHA ALC PAL AAA C4 PANASONIC,pilha,0.7412537694965351,accuracy_on_full,maximize
FERM BIOL SECO MAURI 125G,fermento,0.7412537694965351,accuracy_on_full,maximize
ESP MULTI LIMPP 1UN VERDE 1UN,esponja,0.7412537694965351,accuracy_on_full,maximize
TYLENOL 750 MG C4 CPR,outro farma,0.7412537694965351,accuracy_on_full,maximize
CARNE MOIDA BOLONHESA SWIFT 500G,carne bovina,0.7412537694965351,accuracy_on_full,maximize
CREME LTE TRIANGULO MINEIRO LEV TP 200G,creme de leite,0.7412537694965351,accuracy_on_full,maximize
AMENDOIM DOCE PRALIN 500G,amendoim,0.7412537694965351,accuracy_on_full,maximize
PIP M O CHOC KISABOR 100G,pipoca pronta,0.7412537694965351,accuracy_on_full,maximize
AGUA TONICA ANTARTICA 3 LIMOES 269ML,agua tonica,0.7412537694965351,accuracy_on_full,maximize
"AMACIANTE YPE L2P1.6L, INTENSO",amaciante,0.7412537694965351,accuracy_on_full,maximize
CERV ANTARCTIC SUB ZERO LT 473ML,cerveja,0.7412537694965351,accuracy_on_full,maximize
AMAC ROUPA CONC DOWNY BRISA VERAO 500ML,amaciante,0.7412537694965351,accuracy_on_full,maximize
"NUGGETS SADIA 300G, FGO TRAD, .",empanado congelado,0.7412537694965351,accuracy_on_full,maximize
BATATA PRINGLES  120G QUEIJO,aperitivo,0.7412537694965351,accuracy_on_full,maximize
"HAMB SEARA CX672G, TEXAS, .",hamburguer congelado,0.7412537694965351,accuracy_on_full,maximize
FRIGID ALUM TRAMONT ANT LORETO 28CM FUND VERMELH,panela,0.7412537694965351,accuracy_on_full,maximize
"SH TRESEMME 670ML GTS 170ML, DETOX, .",shampoo,0.7412537694965351,accuracy_on_full,maximize
BACON PERDIGAO DEFUMADO S/ COST MANTA KG,carne suina,0.7412537694965351,accuracy_on_full,maximize
BISC OREO CHOCOLATE 90GR,biscoito,0.7412537694965351,accuracy_on_full,maximize
"BOLO 400G, AIPIM",padaria e confeitaria fresca,0.7412537694965351,accuracy_on_full,maximize
SAB. REXONA ANTIBAC.LIM.PROF.   PE  84GR,sabonete,0.7412537694965351,accuracy_on_full,maximize
TRENZINHO DO COELHO 55G,ovo de pascoa,0.7412537694965351,accuracy_on_full,maximize
"ABS SEMPRE L ADAPT 8UN, SVE S/AB",absorvente,0.7412537694965351,accuracy_on_full,maximize
"SORV.KIBON 1,3L BROWNIE CAST.PARA INSPIRA??ES",sorvete,0.7412537694965351,accuracy_on_full,maximize
BEB AMENDOA NUTS Z/ACUC ORIGINAL 1L,outra bebida,0.7412537694965351,accuracy_on_full,maximize
IOG LIQ ITAMBE S/LACT 850G  FRUTAS VERM,iogurte,0.7412537694965351,accuracy_on_full,maximize
SORV ZECAS NAPOLITANO 1500ML,sorvete,0.7412537694965351,accuracy_on_full,maximize
MINI BOLO RECH TURMA MONICA CHOC 40G,padaria e confeitaria industrializado,0.7412537694965351,accuracy_on_full,maximize
MELANCIA POLPA AMARELA CRFO KG,melancia,0.7412537694965351,accuracy_on_full,maximize
"PASTA CALCAD NUGGET LT 36G, PRETO, .",sagu,0.7412537694965351,accuracy_on_full,maximize
"CALDO SAZON COSTELA 37,5G",caldo industrializado,0.7412537694965351,accuracy_on_full,maximize
LEITE PO INTEGRAL INST LEITBOM PC 800G,leite em po,0.7412537694965351,accuracy_on_full,maximize
DESOD AERO MONANGE HID INT E OLIVA 150ML,desodorante,0.7412537694965351,accuracy_on_full,maximize
PROTET DIARIO CAREFREE FL S/P C/80 L PG-,absorvente,0.7412537694965351,accuracy_on_full,maximize
SHAMPOO JOHNSONS BABY              200ML,shampoo infantil,0.7412537694965351,accuracy_on_full,maximize
BONO COBERT CHOCO  109G,biscoito,0.7412537694965351,accuracy_on_full,maximize
DESOD AERO GIOVANNA BABY ZERO BLUE 150ML,desodorante,0.7412537694965351,accuracy_on_full,maximize
ESPONJA SCOTCH-BRITE GRILL UN,esponja,0.7412537694965351,accuracy_on_full,maximize
"TALCO JOHNS BABY 200G, REGULAR, .",talco infantil,0.7412537694965351,accuracy_on_full,maximize
CHOC LEITE ZERO LACTOSE LINEA 30G,chocolate,0.7412537694965351,accuracy_on_full,maximize
FINN STEVIA PO 60G,adocante,0.7412537694965351,accuracy_on_full,maximize
MANTEIGA LAC LELO C/SAL         PT  500G,manteiga,0.7412537694965351,accuracy_on_full,maximize
TIRA MANCHAS VANISH S/BARRA 75G  WHITE,alvejante,0.7412537694965351,accuracy_on_full,maximize
BEBIDA ENERG.RED BULL TROPICAL  LT 250ML,energetico,0.7412537694965351,accuracy_on_full,maximize
BISC TORTINHAS CHOC TORTUGUITA 90G,biscoito,0.7412537694965351,accuracy_on_full,maximize
MARG CREMOSY C/S PT 1KG,margarina,0.7412537694965351,accuracy_on_full,maximize
SOBREPALETA SUINA KG,carne suina,0.7412537694965351,accuracy_on_full,maximize
MOELA SEARA RESFRIADA FRANGO BDJ KG,carne de ave,0.7412537694965351,accuracy_on_full,maximize
SAND FORMA FRANG,prato pronto,0.7412537694965351,accuracy_on_full,maximize
PAO BG MN COOP GERG AS,padaria e confeitaria fresca,0.7412537694965351,accuracy_on_full,maximize
SUCO NECTAR YUMMY MAN MACA TP 200ML,suco pronto,0.7412537694965351,accuracy_on_full,maximize
CAFE SOLUVEL VIDRO MATINAL NESCAFE 100G,cafe,0.7412537694965351,accuracy_on_full,maximize
CAFE MELITTA COM LEITE 200G,cafe,0.7412537694965351,accuracy_on_full,maximize
MEL HOLANDA BISNAGA 200G,mel,0.7412537694965351,accuracy_on_full,maximize
LINGUICA PERDIG APIMENTADA 1 KG,linguica,0.7412537694965351,accuracy_on_full,maximize
KETCHUP JALAPENO HEINZ 397G,ketchup,0.7412537694965351,accuracy_on_full,maximize
CREAM CHEESE CATUPIRY          150G,queijo cremoso,0.7412537694965351,accuracy_on_full,maximize
CHOC ARCOR TORTUGUITA AERADO 14G,chocolate,0.7412537694965351,accuracy_on_full,maximize
IOGURTE SALUBI NAT.ZERO ACUC.   GF  750G,iogurte,0.7412537694965351,accuracy_on_full,maximize
EXT TOMATE ELEFANTE 850G,extrato de tomate,0.7412537694965351,accuracy_on_full,maximize
MAS PAST ROLO ML 1KG  1KG,massa fresca,0.7412537694965351,accuracy_on_full,maximize
FAR MAND CALDO BOM AMARRADA PCT 1KG,farinha de mandioca,0.7412537694965351,accuracy_on_full,maximize
NOZ MOSCADA BRETAS MOIDA POTE 50G,outro condimento,0.7412537694965351,accuracy_on_full,maximize
PAO DOCE COM CREME FP KG,padaria e confeitaria fresca,0.7412537694965351,accuracy_on_full,maximize
LA DE ACO ALKLIN C/6 40G,palha de aco,0.7412537694965351,accuracy_on_full,maximize
SALSICHA SEARA CONG PCT 5KG,salsicha,0.7412537694965351,accuracy_on_full,maximize
SUCO CAMPO LARGO LARANJA INT 1.350ML,suco pronto,0.7412537694965351,accuracy_on_full,maximize
ALCOOL GEL BRILUX CORES 500GR,gel antisseptico para maos,0.7412537694965351,accuracy_on_full,maximize
BISC PASSATEMPO WAFFER CHOC 110G,biscoito,0.7412537694965351,accuracy_on_full,maximize
"SABONETE PALMOLIVE NAT SEC 90g, CASTANHA",sabonete,0.7412537694965351,accuracy_on_full,maximize
VASSOURA ALKLIN DENTRO FORA,vassoura,0.7412537694965351,accuracy_on_full,maximize
"SABONETE BIOFLEUR HID 90G, ALFAZEMA",sabonete,0.7412537694965351,accuracy_on_full,maximize
"BISC VITAR SEQUILHO 89G, COCO",biscoito,0.7412537694965351,accuracy_on_full,maximize
AL INF CAR/MAC NESTL SO 170G,alimento pronto de bebe,0.7412537694965351,accuracy_on_full,maximize
SUCO MISTO UVA MACA NAT DA FAZENDA 1.5L,suco pronto,0.7412537694965351,accuracy_on_full,maximize
SOBRECOXA FRANGO COPACOL TEMP 1Kg,carne de ave,0.7412537694965351,accuracy_on_full,maximize
ACHOCOLATADO ALPINO NESCAFE COP(LANCH)UN,achocolatado,0.7412537694965351,accuracy_on_full,maximize
AJI NO MOTO SAL SACO NAC 1KG,tempero pronto,0.7412537694965351,accuracy_on_full,maximize
PH FD FOFINHO C 12 FD NEU 12UN 30M,papel higienico,0.7412537694965351,accuracy_on_full,maximize
COQUETEL ASKOV MARACUJA 900ML,bebida mista,0.7412537694965351,accuracy_on_full,maximize
TRIBOS CRACK ORG GER VERDE 130G,biscoito,0.7412537694965351,accuracy_on_full,maximize
CANETA ESF BIC CELEBRATION 2UN,caneta,0.7412537694965351,accuracy_on_full,maximize
BISC AGUA GERG PIRAQUE 240G,biscoito,0.7412537694965351,accuracy_on_full,maximize
TANGERINA TURMA DA MONICA PACOTE,tangerina,0.7412537694965351,accuracy_on_full,maximize
CRM DENT COLGATE TT12 GENGIV REF 90G 3UN,outro congelado,0.7412537694965351,accuracy_on_full,maximize
IOG FAZENDA BELA VISTA MEL 170G,iogurte,0.7412537694965351,accuracy_on_full,maximize
PETIT  DANONINHO ICE SQUEEZE MORANGO 70G,iogurte,0.7412537694965351,accuracy_on_full,maximize
SALSA LISA UND,salsa,0.7412537694965351,accuracy_on_full,maximize
ESC DENT ORAL-B COMPLETE L2P1 40,escova de dentes,0.7412537694965351,accuracy_on_full,maximize
VINHO SANTA ANA TTO TINTO 700ML,vinho importado,0.7412537694965351,accuracy_on_full,maximize
"ESMALT RISQUE 8ML, BASE FORT, .",esmalte,0.7412537694965351,accuracy_on_full,maximize
APRES PERDIGAO FATIADO 200G,apresuntado,0.7412537694965351,accuracy_on_full,maximize
REF FANTA TUTTI-FRUTTI 2L,refrigerante,0.7412537694965351,accuracy_on_full,maximize
PN VHO CHI SYRAH TTO 750ML,vinho importado,0.7412537694965351,accuracy_on_full,maximize
QUEIJO PRESIDENT MINAS PADRAO 300G,queijo,0.7412537694965351,accuracy_on_full,maximize
CDS ESPUM NAC BRASIL BRUT 750ML,espumante,0.7412537694965351,accuracy_on_full,maximize
ARROZ RAMPINELLI PARB PCT 2KG,arroz,0.7412537694965351,accuracy_on_full,maximize
AZEITE GALLO RESERVA EXT VIRG VD 500ML,azeite de oliva,0.7412537694965351,accuracy_on_full,maximize
GELO GELEI PACOTE  3KG,gelo,0.7412537694965351,accuracy_on_full,maximize
SALONPAS ADESIVO GRANDE C 02 UNIDADES HI,outro farma,0.7412537694965351,accuracy_on_full,maximize
BISC RECH OREO CHOC 36G,biscoito,0.7412537694965351,accuracy_on_full,maximize
CAP CREME BRULEE DOLCE G ITALLE 140G,cafe,0.7412537694965351,accuracy_on_full,maximize
CR DENT COLGATE MPA 144X90G,creme dental,0.7412537694965351,accuracy_on_full,maximize
LEITE FERM AVEIA ACTIVIA 1000G,iogurte,0.7412537694965351,accuracy_on_full,maximize
PAO JD FRANCES KG,padaria e confeitaria fresca,0.7412537694965351,accuracy_on_full,maximize
LASANHA PERDIGAO 600G FGO C/BACON,lasanha congelada,0.7412537694965351,accuracy_on_full,maximize
BEB CAST A TAL DA CASTANHA 1L MIXED NUTS,outra bebida vegetal,0.7412537694965351,accuracy_on_full,maximize
COCO RALADO FINO VERDE 50GR,derivados do coco seco,0.7412537694965351,accuracy_on_full,maximize
CAFE SOLUV NESCAFE 50G SAC L3P2 ORIG TRAD,cafe,0.7412537694965351,accuracy_on_full,maximize
PALMITO BRETAS INTEIRO VD 180g,palmito,0.7412537694965351,accuracy_on_full,maximize
G BACLOFENO 10MG C/20 CP UNIAO QUIMICA,outro farma,0.7412537694965351,accuracy_on_full,maximize
QA CHOCOSTICKS AO LEITE 38G,chocolate,0.7412537694965351,accuracy_on_full,maximize
AREIA SANIT PIPICAT PERF CAMP 4KG,granular higienico,0.7412537694965351,accuracy_on_full,maximize
WAFER BAUD CHOCOLATE 140G,biscoito,0.7412537694965351,accuracy_on_full,maximize
AZEITONA VDE S C DIZA SC 150G,azeitona,0.7412537694965351,accuracy_on_full,maximize
G LAMOTRIGINA 100MG C 30 PSICO MEDLEY,outro farma,0.7412537694965351,accuracy_on_full,maximize
CHOC BR NESTLE CLASSIC LEITE 2,chocolate,0.7412537694965351,accuracy_on_full,maximize
ESPAGUETE INTEGRAL COOP 500G,macarrao,0.7412537694965351,accuracy_on_full,maximize
LEITE GARRAFA DESNATADO JUSSARA 1LT,leite,0.7412537694965351,accuracy_on_full,maximize
PRATO KREA FUNDO CER ROSA 20CM,prato,0.7412537694965351,accuracy_on_full,maximize
PAO AMINNA 340G S/GLUTEN ORIGINAL,padaria e confeitaria industrializado,0.7412537694965351,accuracy_on_full,maximize
BONECA POLLY                          UN,boneca,0.7412537694965351,accuracy_on_full,maximize
"IOG VIGOR 170G, INTEG LJA/CEN/MEL, .",iogurte,0.7412537694965351,accuracy_on_full,maximize
DESOD ROLL NIVEA DRY IMPACT 50ML,desodorante,0.7412537694965351,accuracy_on_full,maximize
CAPSULA CAFE 3CORACOES 50G-CX 10UN INTENSO,cafe,0.7412537694965351,accuracy_on_full,maximize
ALCOOL GEL COPERALCOOL BACTER 500G,gel antisseptico para maos,0.7412537694965351,accuracy_on_full,maximize
IND BOLO SN 300G BAUNILHA,padaria e confeitaria fresca,0.7412537694965351,accuracy_on_full,maximize
SAB LIVY FRESC ERVA BAMBU 85G,sabonete,0.7412537694965351,accuracy_on_full,maximize
PORTA SABONETE COLOR CRFH HO183749,saboneteira,0.7412537694965351,accuracy_on_full,maximize
LEITE DESNATADO MOLICO 1L,leite,0.7412537694965351,accuracy_on_full,maximize
COOKIES MARILAN CHOCO GOTAS 80G,biscoito,0.7412537694965351,accuracy_on_full,maximize
LUVA MAPA DEFENSE TAM. G,luvas de borracha,0.7412537694965351,accuracy_on_full,maximize
BISC MILANO DARK CHOCOLATE 170G,biscoito,0.7412537694965351,accuracy_on_full,maximize
"ENERG RED B LT 250ML, TROPIC EDITION, .",energetico,0.7412537694965351,accuracy_on_full,maximize
REFRESCO  PO FRISCO LARANJA 25G,preparo para suco,0.7412537694965351,accuracy_on_full,maximize
SHA COND PANTENE RESTAURACAO 525ML,kit para cabelos,0.7412537694965351,accuracy_on_full,maximize
BISC CASAREDO ROSCA PC 650G CHOCOLATE,biscoito,0.7412537694965351,accuracy_on_full,maximize
CERV PATAGONIA WEISSE LN 355ml,cerveja,0.7412537694965351,accuracy_on_full,maximize
"ANTENA SMART VIEW CABO COAXIAL 2,5",acessorio de video,0.7412537694965351,accuracy_on_full,maximize
SNACKS DOGUITOS  RODIZIO LINGUICINHA 45G,alimento pet,0.7412537694965351,accuracy_on_full,maximize
AMBROXMEL PED 3MG/ML XPE 120ML CIMED,outro farma,0.7412537694965351,accuracy_on_full,maximize
DESOD. AXE AERO URBAN           FC  89GR,desodorante,0.7412537694965351,accuracy_on_full,maximize
DESOD PES TALCO TENYS PE SEM PERF 100G,desodorante,0.7412537694965351,accuracy_on_full,maximize
FILE PANGA BUONA PESCA CONG PCT 800g,peixe,0.7412537694965351,accuracy_on_full,maximize
SUCO DO BEM LIMON 1L,suco pronto,0.7412537694965351,accuracy_on_full,maximize
SHA E COND PALMOLIVE NATURAL DETOX 350ML,shampoo,0.7412537694965351,accuracy_on_full,maximize
ALGODAO BOLA COOP 50G,algodao,0.7412537694965351,accuracy_on_full,maximize
ALCOOL AERO COPERALCOOL 70 EUCALIP 360ML,alcool,0.7412537694965351,accuracy_on_full,maximize
SABONETE LIQ ANTIBAC FRESH SOFT 250ML,sabonete liquido,0.7412537694965351,accuracy_on_full,maximize
MOLHO POLENGHI 220G QUEIJO CHEDDAR,outro molho,0.7412537694965351,accuracy_on_full,maximize
RACAO WHISKAS 85G GATOS CASTRADOS PEIXE,alimento pet,0.7412537694965351,accuracy_on_full,maximize
NATIFA PRO C/28 COMPRIMIDOS LIBBS,outro farma,0.7412537694965351,accuracy_on_full,maximize
GEL DENT CLOSE UP RED HOT 90G,creme dental,0.7412537694965351,accuracy_on_full,maximize
"CER INF MUCILON SCH 230G, ARROZ/AV, .",cereal matinal,0.7412537694965351,accuracy_on_full,maximize
SUCO NECTAR DEL VALLE UVA 200ML,suco pronto,0.7412537694965351,accuracy_on_full,maximize
STEAK SEARA FRANGO 100G,empanado congelado,0.7412537694965351,accuracy_on_full,maximize
"SORVETE SKIMONI 1,5L, CREME",sorvete,0.7412537694965351,accuracy_on_full,maximize
SUCO DE LARANJA NEAT 3L,suco pronto,0.7412537694965351,accuracy_on_full,maximize
PANETTONE CHOCO LATA 750G,panificacao natal,0.7412537694965351,accuracy_on_full,maximize
"BISC OREO 90G, BAUN, .",biscoito,0.7412537694965351,accuracy_on_full,maximize
MARG BECEL MANT C/SAL PT 250G,margarina,0.7412537694965351,accuracy_on_full,maximize
PIPOCA MO COB CARAM YOKI 160G,pipoca para microondas,0.7412537694965351,accuracy_on_full,maximize
AZEITONA VERDE CAMPO BELO FAT SACH 150g,azeitona,0.7412537694965351,accuracy_on_full,maximize
"SAB PALMOL NAT 150G, TURMALINA, .",sabonete,0.7412537694965351,accuracy_on_full,maximize
"PURIF BOM AR ECONOM 360ML, FRESCOR, .",aromatizador,0.7412537694965351,accuracy_on_full,maximize
TREZOR 40MG C 30 CPR ACHE,outro farma,0.7412537694965351,accuracy_on_full,maximize
SALMAO DEF FAT DAMM 80G,peixe,0.7412537694965351,accuracy_on_full,maximize
ARROZ PARBOILIZADO INT T1 TIO JOAO 1KG,arroz,0.7412537694965351,accuracy_on_full,maximize
CERV BELGA BLUE MOON BELGIAN LT 355ML,cerveja,0.7412537694965351,accuracy_on_full,maximize
MAMAO PAPAYA ESP KG,mamao,0.7412537694965351,accuracy_on_full,maximize
LTE DN TIROL 1L,leite,0.7412537694965351,accuracy_on_full,maximize
IOG POLPA NESTLE MOLICO ZERO MORANGO,iogurte,0.7412537694965351,accuracy_on_full,maximize
VINHO LUNAE BRANCO BRANCO 750ML,vinho nacional,0.7412537694965351,accuracy_on_full,maximize
PACK TORRONE 60GR,outro doce,0.7412537694965351,accuracy_on_full,maximize
G NISTATINA OXIDO DE ZINCO POM 60G NEO Q,outro farma,0.7412537694965351,accuracy_on_full,maximize
SOBRECOXA FGO SEARA IQF 1KG,carne de ave,0.7412537694965351,accuracy_on_full,maximize
"ROLO ALUM BRICOFLEX 45CM X 7,5M",folha de aluminio,0.7412537694965351,accuracy_on_full,maximize
LUVA DELICADA G ROSA G,luvas de borracha,0.7412537694965351,accuracy_on_full,maximize
"SH SEDA COND 325ML PRECO ESP, CERAMIDAS",shampoo,0.7412537694965351,accuracy_on_full,maximize
ATUM RALADO TOMATE VERMEL 170G,proteina em conserva,0.7412537694965351,accuracy_on_full,maximize
FILE DE PEITO DE FRANGO CONG KG,carne de ave,0.7412537694965351,accuracy_on_full,maximize
LAS SEAR FRANGO  600G,lasanha congelada,0.7412537694965351,accuracy_on_full,maximize
DEO AERO ABOVE MAXX HURRIC 250ML,desodorante,0.7412537694965351,accuracy_on_full,maximize
VH MONTESUR RESERVADO CARMENERE,vinho importado,0.7412537694965351,accuracy_on_full,maximize
SACHE CAO DCHOW CARNE RACAO PQ 15X 100G,alimento pet,0.7412537694965351,accuracy_on_full,maximize
AGUA MIN GAS COOP 1.5L,agua,0.7412537694965351,accuracy_on_full,maximize
SBP AERO MULT CRUZ V BRANCO 450ML,inseticida,0.7412537694965351,accuracy_on_full,maximize
SACHE GATO FRISKIE CARNE FILHOTE 15X85G,alimento pet,0.7412537694965351,accuracy_on_full,maximize
ROSQUINHA MARILAN 300G LEITE,biscoito,0.7412537694965351,accuracy_on_full,maximize
KIT ELSEVE REPAR T5 SHAMP375ML COND170ML,kit para cabelos,0.7412537694965351,accuracy_on_full,maximize
REFRIGERANTE IT LIMAO 2L,refrigerante,0.7412537694965351,accuracy_on_full,maximize
ACELGA UNIDADE,acelga,0.7412537694965351,accuracy_on_full,maximize
BISC COOKIES TODDY PC 133G ORIGINAL,biscoito,0.7412537694965351,accuracy_on_full,maximize
CERV IMPERIO PMALTE LAGER L/N 275ML,cerveja,0.7412537694965351,accuracy_on_full,maximize
ESMALTE COLORAMA CREM FRANCA,esmalte,0.7412537694965351,accuracy_on_full,maximize
QJO PRATO FAT IPANEMA 400G,queijo,0.7412537694965351,accuracy_on_full,maximize
AGUA M CAXAMBU S/GAS 300ML,agua,0.7412537694965351,accuracy_on_full,maximize
AP BARB GILLETTE PRE3 SENSECARE 2UN,aparelho de barbear e depilatorio,0.7412537694965351,accuracy_on_full,maximize
"CHA ICE TEA PESSEGO PET 1,5L",cha pronto,0.7412537694965351,accuracy_on_full,maximize
"AMAC.ROUP.CONC.DOWNY 1,35L NAT.COCO MENTA",amaciante,0.7412537694965351,accuracy_on_full,maximize
LIMP BANH VEJA 500ML X14 T LIMO 20  DESC,multiuso,0.7412537694965351,accuracy_on_full,maximize
DESOD AERO REXONA MEN CLINIC SPORT 150ML,desodorante,0.7412537694965351,accuracy_on_full,maximize
G GLICLAZIDA 60MG C 60 COMP EMS,outro farma,0.7412537694965351,accuracy_on_full,maximize
ABOBRINHA,abobrinha,0.7412537694965351,accuracy_on_full,maximize
PIPOCA PIPOLITOS DOCE CARAMELIZADA 15g,pipoca pronta,0.7412537694965351,accuracy_on_full,maximize
MARSHMALLOW MAX DOCILE 250G-PC COLOR T-1,bala,0.7412537694965351,accuracy_on_full,maximize
CX SBCX FGO ECONO KG NAV KG,carne de ave,0.7412537694965351,accuracy_on_full,maximize
SAB LIQ MAOS LUX FLOR CEREJEIRA RF 440ML,sabonete,0.7412537694965351,accuracy_on_full,maximize
BALA GELAT FINI DENTADURAS 15G,bala,0.7412537694965351,accuracy_on_full,maximize
BALA GELAT FINI BEIJOS DE MORANGO 15G,bala,0.7412537694965351,accuracy_on_full,maximize
BACON  SEARA MANTA  EXTRA PALETA KG,carne suina,0.7412537694965351,accuracy_on_full,maximize
LIMP AJAX BOUQUET FLORES 1L,multiuso,0.7412537694965351,accuracy_on_full,maximize
G SINVASTATINA 10MG C/ 30 CP MERCK,outro farma,0.7412537694965351,accuracy_on_full,maximize
PROT SOL NIVEA FPS50 200ML GT FPS60 100M,protetor solar,0.7412537694965351,accuracy_on_full,maximize
MAC OVOS NINHO ADRIA 500G,macarrao,0.7412537694965351,accuracy_on_full,maximize
"HOT POCKET SADIA 145G, X-BURGUER MAION",sanduiche congelado,0.7412537694965351,accuracy_on_full,maximize
IOG POLPA NESTLE 720G-BJ C8 NINHO TAM FAMILIA,iogurte,0.7412537694965351,accuracy_on_full,maximize
MORTADELA SADIA FRANGO 400g,mortadela,0.7412537694965351,accuracy_on_full,maximize
G DESONIDA 0.5MG CR DERM 30G MEDLEY,outro farma,0.7412537694965351,accuracy_on_full,maximize
