nm_item,nm_product,metric_value,metric_type,optimization_goal
KETCHUP HEINZ PICANTE 397G,ketchup,0.2469380177029856,f1_macro_on_full,maximize
ABACAXI PEROLA FAT BD UN,abacaxi,0.2469380177029856,f1_macro_on_full,maximize
CASTANHA CAJU ANGELICA 100G,"nozes, castanhas e outras oleaginosas",0.2469380177029856,f1_macro_on_full,maximize
BISC SPANTOOO WAFER CHOCOLATE 80g,biscoito,0.2469380177029856,f1_macro_on_full,maximize
"COLOMBA PASCAL BAUDUCCO CX 600g, M CHOC",panificacao pascoa,0.2469380177029856,f1_macro_on_full,maximize
LICOR COINTREAU FRANCES 700ML,licor,0.2469380177029856,f1_macro_on_full,maximize
RACAO CAES DOG CHOW FILHOTE FGO MACA,alimento pet,0.2469380177029856,f1_macro_on_full,maximize
ALHO TRITURADO LEAL SABOR 450GR,alho processado,0.2469380177029856,f1_macro_on_full,maximize
CEREAL BARRA RITTER BRIGADEIRO 66g,barra alimentar,0.2469380177029856,f1_macro_on_full,maximize
OVO BCO GDE C 20 UNID,ovo,0.2469380177029856,f1_macro_on_full,maximize
BEBIDA FILTRADA 660ML,espumante,0.2469380177029856,f1_macro_on_full,maximize
FAROFA SAMISEKI MANDIOCA CEBOLA 300G,farofa pronta,0.2469380177029856,f1_macro_on_full,maximize
MAC.ADRIA 1KG ESPAG.SEMOLA 8,macarrao,0.2469380177029856,f1_macro_on_full,maximize
CERVEJA  ESTRELLA GALICIA LATA 473ml,cerveja,0.2469380177029856,f1_macro_on_full,maximize
MOSTARDA BISN RIBS 190g,mostarda,0.2469380177029856,f1_macro_on_full,maximize
TIRA MANCHA OMO 380G-REFIL EX-PODER RPA BCA,alvejante,0.2469380177029856,f1_macro_on_full,maximize
GOMA MASCAR TRIDENT MORANGO      PCT C/4,goma de mascar,0.2469380177029856,f1_macro_on_full,maximize
"MISTURA P/BOLO VILMA 400G, FESTA",preparo para bolo,0.2469380177029856,f1_macro_on_full,maximize
AMAC CONC COMFORT PURO CUIDADO 500ML,amaciante,0.2469380177029856,f1_macro_on_full,maximize
CEREAL SUCRILHOS POWER CHOC.    CX 240GR,cereal matinal,0.2469380177029856,f1_macro_on_full,maximize
CIG MARBORO DOUBLE FUSION KS RBC,cigarro,0.2469380177029856,f1_macro_on_full,maximize
TEMPERO SAZON 60GR AMARELO P/LEGUM,tempero pronto,0.2469380177029856,f1_macro_on_full,maximize
PALMITO PUPUNHA TING PICADO 300G,palmito,0.2469380177029856,f1_macro_on_full,maximize
SAB BARRA ANTIBAC PROTEX PRO HIDR 80G,sabonete,0.2469380177029856,f1_macro_on_full,maximize
ALIM CAES PEDIGREE FILHOT CARNE SC 100G,alimento pet,0.2469380177029856,f1_macro_on_full,maximize
CHOC TALENTO 85G MEIO AMARGO AMENDOAS,chocolate,0.2469380177029856,f1_macro_on_full,maximize
CANELA EM PO SOL DOS ANDES 70G,canela,0.2469380177029856,f1_macro_on_full,maximize
COND PANTENE BAMBU 250ml,condicionador,0.2469380177029856,f1_macro_on_full,maximize
MINI BOLINHA DE REQUEIJAO 15G,padaria e confeitaria fresca,0.2469380177029856,f1_macro_on_full,maximize
SACO LIXO ROLO BAG ROLL 100L C/25,saco de lixo,0.2469380177029856,f1_macro_on_full,maximize
CERV ESTRELLA GALICIA LT 350ML PURO MALTE,cerveja,0.2469380177029856,f1_macro_on_full,maximize
BACON DEF PALETA CRY KG,carne suina,0.2469380177029856,f1_macro_on_full,maximize
ADESIVO UNIPEGA 20G INST BOND 007 SEGUND,cola,0.2469380177029856,f1_macro_on_full,maximize
CHOC ARCOR 80G MORANGO,chocolate,0.2469380177029856,f1_macro_on_full,maximize
BBOM ALPINO NESTLE BAG         195G,chocolate,0.2469380177029856,f1_macro_on_full,maximize
PAPEL HIG NEVE PREM CONF F TRIPLA C/6 UN,papel higienico,0.2469380177029856,f1_macro_on_full,maximize
QUEIJ PRAT ZERO LACTOS FAT LAC LELO 150G,queijo,0.2469380177029856,f1_macro_on_full,maximize
CALDO MAGGI 57GR LEGUMES,caldo industrializado,0.2469380177029856,f1_macro_on_full,maximize
E-MATE MADRUGADA TRADIC 500G,erva mate,0.2469380177029856,f1_macro_on_full,maximize
SUCO DEL VALLE 100  MACA TP 200ML,suco pronto,0.2469380177029856,f1_macro_on_full,maximize
RODO SIMPLES PLASTICO CRF SORTIDO 40CM,rodo,0.2469380177029856,f1_macro_on_full,maximize
TALCO JOHNSONS BABY 200G,talco infantil,0.2469380177029856,f1_macro_on_full,maximize
GELAT OETKER 24G S/SABOR BRANCA,gelatina,0.2469380177029856,f1_macro_on_full,maximize
LENCO DESINF OMO 15UN,lenco umedecido,0.2469380177029856,f1_macro_on_full,maximize
BOXER AD MICR LINK20 M GG SORT,cueca,0.2469380177029856,f1_macro_on_full,maximize
IOG NAT NOLAC INT 170G,iogurte,0.2469380177029856,f1_macro_on_full,maximize
TOALHA DE ROSTO SPA AZUL,toalha,0.2469380177029856,f1_macro_on_full,maximize
CHOC PO GAROTO CX 200G,chocolate em po,0.2469380177029856,f1_macro_on_full,maximize
"INSET SBP RF 45 NOITES GTS AP, ANTIAEDES",repelente,0.2469380177029856,f1_macro_on_full,maximize
"CERV ESTRELLA GAL 0,0 BLACK 250ML",cerveja,0.2469380177029856,f1_macro_on_full,maximize
ALHO SAO FRANCISCO 200GR C/CEBOLA TRITURADO,alho processado,0.2469380177029856,f1_macro_on_full,maximize
CAFE NESCAFE 144GR DOLCE GUSTO MATINAL,cafe,0.2469380177029856,f1_macro_on_full,maximize
BALA 7 BELO 150G FRAMBOESA,bala,0.2469380177029856,f1_macro_on_full,maximize
ARROZ BCO NAMORADO T1 5KG,arroz,0.2469380177029856,f1_macro_on_full,maximize
BALA FLORESTAL CORACAO MORANGO  PE  108G,bala,0.2469380177029856,f1_macro_on_full,maximize
DOCE LEITE COOP 400G,outro doce,0.2469380177029856,f1_macro_on_full,maximize
CHOC TWIX TRIPLE 40G,chocolate,0.2469380177029856,f1_macro_on_full,maximize
NECTAR MISTO TIAL 1L-TP BX CALORIA LAR/ MARACUJA,suco pronto,0.2469380177029856,f1_macro_on_full,maximize
"GRANOLA JASMINE Z/A 250G, FRUTAS TROP, .",granola,0.2469380177029856,f1_macro_on_full,maximize
DESINF OMO 1L FORCA NATUREZA,desinfetante,0.2469380177029856,f1_macro_on_full,maximize
M OVO D BENTA ESPAGUETIN 500G,macarrao,0.2469380177029856,f1_macro_on_full,maximize
BANANA PASSA GORILLA POWER 60G C/CHOC,barra alimentar,0.2469380177029856,f1_macro_on_full,maximize
ALFACE  LISA LINHA AZUL un,alface,0.2469380177029856,f1_macro_on_full,maximize
LAMP LED OUROLUX 15W BIVOLT,lampada,0.2469380177029856,f1_macro_on_full,maximize
MANTEIGA GRAN MESTRI S/S POTE 200g,manteiga,0.2469380177029856,f1_macro_on_full,maximize
DOCE RITTER LIGHT MORANGO       PT 380GR,outro doce,0.2469380177029856,f1_macro_on_full,maximize
MEL ORGANICO 40G APIS  VIDA,mel,0.2469380177029856,f1_macro_on_full,maximize
GELATINA PO DIET DR OETKER FRAM 12g,gelatina,0.2469380177029856,f1_macro_on_full,maximize
ARROZ T1 TIO URBANO 5KG,arroz,0.2469380177029856,f1_macro_on_full,maximize
OVO PASC LACTA N15 277G SONHO VALSA,ovo de pascoa,0.2469380177029856,f1_macro_on_full,maximize
TOALHA PAPEL ABSOLUTO DECOR 60FL C/2,papel toalha,0.2469380177029856,f1_macro_on_full,maximize
SHA COND TRESEMME HID PROF 400ML P ESP,kit para cabelos,0.2469380177029856,f1_macro_on_full,maximize
LT PO DES PIRAC  200G,leite em po,0.2469380177029856,f1_macro_on_full,maximize
BACON PERDIGAO DEF INT,carne suina,0.2469380177029856,f1_macro_on_full,maximize
BOLO BEBEZINHO CHOC SUICO PANCO 35G,padaria e confeitaria industrializado,0.2469380177029856,f1_macro_on_full,maximize
"SARDINHA 88 LT 125G, OLEO, .",proteina em conserva,0.2469380177029856,f1_macro_on_full,maximize
CJ COPO NADIR AMAZON 190ML C/6,copo,0.2469380177029856,f1_macro_on_full,maximize
PIPOCA DA MAGRINHA MICR INT MANT 90G,pipoca para microondas,0.2469380177029856,f1_macro_on_full,maximize
IOGURTE HOLANDES PEDACOS COCO   PT 500GR,iogurte,0.2469380177029856,f1_macro_on_full,maximize
"SALGADINHO MILHO FLITAO 140G, GALINHA",aperitivo,0.2469380177029856,f1_macro_on_full,maximize
OVO PASCOA GAROTO 350GR CAST PARA TALENTO,ovo de pascoa,0.2469380177029856,f1_macro_on_full,maximize
QA OVOS BRANCO EXTRA DZ QUALITA,ovo,0.2469380177029856,f1_macro_on_full,maximize
MORTADELA PERDIGAO OURO FAT         200G,mortadela,0.2469380177029856,f1_macro_on_full,maximize
EMPD BIG SEARA TEKITOS 900G QUEIJO/OREGANO,empanado congelado,0.2469380177029856,f1_macro_on_full,maximize
BRASART 160MG C/30 COMPRIMIDOS SIGMA PHA,outro farma,0.2469380177029856,f1_macro_on_full,maximize
L.FERM FRUTAP 850G C/SUCO LARANJA,leite fermentado,0.2469380177029856,f1_macro_on_full,maximize
CURATIVO BONTRAZ TRANSPARENTE C/40,curativo adesivo,0.2469380177029856,f1_macro_on_full,maximize
CHOC.TOBLERONE 100G BRANCO,chocolate,0.2469380177029856,f1_macro_on_full,maximize
PACOCA ROLHA STA HELENA 350G,pacoca,0.2469380177029856,f1_macro_on_full,maximize
QJO CREAM CHEESE PRESIDENT POTE 150G,queijo,0.2469380177029856,f1_macro_on_full,maximize
FILTRO PAPEL MELITTA CAFETEIRA ELETR N 2,coador,0.2469380177029856,f1_macro_on_full,maximize
SAB. LUX LIQ.REFIL BOT.O NEGRA  SH 200ML,sabonete,0.2469380177029856,f1_macro_on_full,maximize
BUCHA VEG NATUS PED,esponja de banho,0.2469380177029856,f1_macro_on_full,maximize
"SORV GAROTO NEGRESCO 1,5 L",sorvete,0.2469380177029856,f1_macro_on_full,maximize
ALIM.CAES DOGUITOS 45G LINGUICINHA,alimento pet,0.2469380177029856,f1_macro_on_full,maximize
ROSQUINHA DE COCO RANCHEIRO 700G,biscoito,0.2469380177029856,f1_macro_on_full,maximize
PIZZA SEARA 460G  CALABRESA,pizza congelada,0.2469380177029856,f1_macro_on_full,maximize
BIPACK CCOMA FTAGUA,refrigerante,0.2469380177029856,f1_macro_on_full,maximize
ACHOC PO NESCAU 2.0 ACTIGEN SACH 550G,achocolatado,0.2469380177029856,f1_macro_on_full,maximize
MOLHO SALADA HELLMANNS LIM ERV FIN 210ML,molho para salada,0.2469380177029856,f1_macro_on_full,maximize
RACAO WHISKAS TEMPTATI SALMAO40G,alimento pet,0.2469380177029856,f1_macro_on_full,maximize
MISTURA LACT COND SABOROSO 395G,leite condensado,0.2469380177029856,f1_macro_on_full,maximize
FARINHA LACTEA NESTLE ZERO ACUC 160G,cereal infantil ou farinha lactea,0.2469380177029856,f1_macro_on_full,maximize
PEDRA SANIT GOTA LIM AZUL 35GR,pedra sanitaria,0.2469380177029856,f1_macro_on_full,maximize
SUCO DE UVA 300ML,suco pronto,0.2469380177029856,f1_macro_on_full,maximize
BOLINHO CASA SUICA T MONI CHOCOLATE,padaria e confeitaria industrializado,0.2469380177029856,f1_macro_on_full,maximize
TORRADA BASILICO CASA VITORIA 150G,torrada,0.2469380177029856,f1_macro_on_full,maximize
IOG INF NINHO 170G MACA/BANANA,iogurte,0.2469380177029856,f1_macro_on_full,maximize
LINGUICA FININHA GUANABARA 500G,linguica,0.2469380177029856,f1_macro_on_full,maximize
BATATA LISA MC Kg,aperitivo,0.2469380177029856,f1_macro_on_full,maximize
VODKA NAC SMIRNOFF RED 998ML,vodca,0.2469380177029856,f1_macro_on_full,maximize
PICOLE KIBON MAGNUN CHOCOLATE BELGA  69G,picole,0.2469380177029856,f1_macro_on_full,maximize
CREME DE LEITE NOTMILK 200G,creme de leite,0.2469380177029856,f1_macro_on_full,maximize
SABON PALMOLIVE NATUR 85G OLEO NUTR CAMEL,sabonete,0.2469380177029856,f1_macro_on_full,maximize
"BISC MARILAN TORT 140G, LIMAO, .",biscoito,0.2469380177029856,f1_macro_on_full,maximize
HAMBURGUER SADIA BOV CHURR 672g HBTC,hamburguer congelado,0.2469380177029856,f1_macro_on_full,maximize
"SNACK MARILAN TEENS 80G, QUEIJO, .",aperitivo,0.2469380177029856,f1_macro_on_full,maximize
COMPOSTO LACT MOLICO S/LACTOSE 260G,formula lactea,0.2469380177029856,f1_macro_on_full,maximize
ACHOCOLATADO NESCAU ACTIV-GO LV PG- 730G,achocolatado,0.2469380177029856,f1_macro_on_full,maximize
ARROZ T1 SOLITO 5KG,arroz,0.2469380177029856,f1_macro_on_full,maximize
C MOIDA TILAPIA NETUNO 500GR,peixe,0.2469380177029856,f1_macro_on_full,maximize
BEB MISTA MAGUARY F-SHOOT 150ML-TP MOR,suco pronto,0.2469380177029856,f1_macro_on_full,maximize
CR DENT COLGATE NEUTRACUCAR 70G,creme dental,0.2469380177029856,f1_macro_on_full,maximize
"RC PEDIG CAO AD RP  10,1KG",alimento pet,0.2469380177029856,f1_macro_on_full,maximize
IOG VIGOR GREGO ZERO MARACUJA 100g,iogurte,0.2469380177029856,f1_macro_on_full,maximize
FOLHA LOURO KISABOR 4G,louro,0.2469380177029856,f1_macro_on_full,maximize
LINGUICINHA FRANGO CHURRAS 30G,linguica,0.2469380177029856,f1_macro_on_full,maximize
DUNHILL RED BOX BC,cigarro,0.2469380177029856,f1_macro_on_full,maximize
"CALDO SAZON 37.5G, COSTELA",caldo industrializado,0.2469380177029856,f1_macro_on_full,maximize
IOGURTE VIGOR GREGO TRADICIONAL PT 100G,iogurte,0.2469380177029856,f1_macro_on_full,maximize
DESOD AER REXONA AP INVIS 250ml LE PG-,desodorante,0.2469380177029856,f1_macro_on_full,maximize
CAFE RANCHEIRO TRAD 500G,cafe,0.2469380177029856,f1_macro_on_full,maximize
"BISC CLUB SOCIAL, 141G PRESUNTO",biscoito,0.2469380177029856,f1_macro_on_full,maximize
GEL DENTAL CLOSE-UP 100GR LIQUIDO FRESH ICE,creme dental,0.2469380177029856,f1_macro_on_full,maximize
PAPEL HIG FD MIMMO L24P21,papel higienico,0.2469380177029856,f1_macro_on_full,maximize
BOLO MILHO SAO LUIZ  650G,padaria e confeitaria fresca,0.2469380177029856,f1_macro_on_full,maximize
ABS MILI INTENSO NOT C/ABAS L16P14 SUAVE,absorvente,0.2469380177029856,f1_macro_on_full,maximize
ERVILHA ODERICH LT 200G,ervilha em conserva,0.2469380177029856,f1_macro_on_full,maximize
PANO MICROFRIBRA UNI C4 SORTIDOS,pano para limpeza,0.2469380177029856,f1_macro_on_full,maximize
SELETA SUAVE BONDUELLE 4X200GR,vegetal em conserva,0.2469380177029856,f1_macro_on_full,maximize
PACK 6SAB REXONA ANT FRESH 504G,sabonete,0.2469380177029856,f1_macro_on_full,maximize
"BEB SOJA ADES 1L, UVA",bebida de soja,0.2469380177029856,f1_macro_on_full,maximize
ABACAXI PEROLA UND,abacaxi,0.2469380177029856,f1_macro_on_full,maximize
ABS S LIVRE ADAPT P C/ABAS C16 L P- SUAVE,absorvente,0.2469380177029856,f1_macro_on_full,maximize
EXT TOM ELEFANTE 300G,extrato de tomate,0.2469380177029856,f1_macro_on_full,maximize
ODORIZ GLADE 269ML RF AUT FRUT/FL OF ESP,aromatizador,0.2469380177029856,f1_macro_on_full,maximize
FARINHA TRIGO MARIA INES 5KG,farinha de trigo,0.2469380177029856,f1_macro_on_full,maximize
"REFRIG ANTARCTIC 350ML, SODA LIM DIET, .",refrigerante,0.2469380177029856,f1_macro_on_full,maximize
MOLHO PIMENTA TCHETTO 150ML CASEIRO,molho de pimenta,0.2469380177029856,f1_macro_on_full,maximize
KIT APARELHO SBP   REFIL 35ML REFIL ELETRICO,repelente,0.2469380177029856,f1_macro_on_full,maximize
RODO BRILHUS PLASTICO C/CABO    AV   1UN,rodo,0.2469380177029856,f1_macro_on_full,maximize
SAB LIQ  JOHNSONS BABY HORA SONO 200ML,sabonete infantil,0.2469380177029856,f1_macro_on_full,maximize
PEPINO COMUM Kg,pepino,0.2469380177029856,f1_macro_on_full,maximize
BON GOUTER SUICO 100G,aperitivo,0.2469380177029856,f1_macro_on_full,maximize
VIN TTO RAVANAL GF 750ML CAB SAUVIG,vinho importado,0.2469380177029856,f1_macro_on_full,maximize
OVOS VERMELHO FABIANY           CX   1DZ,ovo,0.2469380177029856,f1_macro_on_full,maximize
ESFIHA FECHADA DE CARNE ARTESANAL 100g,prato pronto,0.2469380177029856,f1_macro_on_full,maximize
AMAC BARBAREX 2L PREMIUM LA FEMME,amaciante,0.2469380177029856,f1_macro_on_full,maximize
CR DENTAL COLGATE T 60G TEEN TITANS GO,creme dental,0.2469380177029856,f1_macro_on_full,maximize
COOKIE INT AVEIAMEL PROLEV 150G,biscoito,0.2469380177029856,f1_macro_on_full,maximize
BANANA MACA KG,banana,0.2469380177029856,f1_macro_on_full,maximize
SCH PUR ONE CAO NUTR 85GR,alimento pet,0.2469380177029856,f1_macro_on_full,maximize
ALHO FRITO TEMPERATTA PUCHE 20G,tempero pronto,0.2469380177029856,f1_macro_on_full,maximize
MOLHO TOM TRAD HEINZ SC 250G,molho de tomate,0.2469380177029856,f1_macro_on_full,maximize
GELATINA OETKER ZERO LIMAaO      CX  12GR,gelatina,0.2469380177029856,f1_macro_on_full,maximize
"AMAC DOWNY 1,350ML CONC ADORAVEL",amaciante,0.2469380177029856,f1_macro_on_full,maximize
HAMB PERDIGAO FRANGO 56 G,hamburguer congelado,0.2469380177029856,f1_macro_on_full,maximize
MASSA PARA PIZZA BUONA  C/2  400G,massa de pizza,0.2469380177029856,f1_macro_on_full,maximize
FAROFA PRON CHAO PRETO 350G ARTESAN TRAD,farofa pronta,0.2469380177029856,f1_macro_on_full,maximize
LIMPA VIDROS VIDREX 500ML DESC 30,limpa vidros,0.2469380177029856,f1_macro_on_full,maximize
SELETA LEGUMES ODERICH LTA 200G,vegetal em conserva,0.2469380177029856,f1_macro_on_full,maximize
"GELATINA PO OETKER 24g, VERM",gelatina,0.2469380177029856,f1_macro_on_full,maximize
CAFE NESCAFE 256G DOLCE GUSTO CHOCOCINO,cafe,0.2469380177029856,f1_macro_on_full,maximize
IOG FUNC ACTIVIA ZERO AMEIXA 800G,iogurte,0.2469380177029856,f1_macro_on_full,maximize
TOMATE SECO AICA 100G,vegetal em conserva,0.2469380177029856,f1_macro_on_full,maximize
QUEIJO MUSSARELA PROMO PEDACO KG,queijo,0.2469380177029856,f1_macro_on_full,maximize
"PANET BAUDUCCO 80G, FRUTAS",panificacao natal,0.2469380177029856,f1_macro_on_full,maximize
REQUEIJAO ELEGE LIGHT 400g,requeijao,0.2469380177029856,f1_macro_on_full,maximize
"DESOD AXE 152ML AERO MASC, APOLLO",desodorante,0.2469380177029856,f1_macro_on_full,maximize
CERVEJA BLACK PRINCESS GOLD LT 350ML,cerveja,0.2469380177029856,f1_macro_on_full,maximize
"BISC VITARELLA TRAD 350G, MAIZENA, .",biscoito,0.2469380177029856,f1_macro_on_full,maximize
BACON PERDIGAO DEFUMADO S/ COST MANTA KG,carne suina,0.2469380177029856,f1_macro_on_full,maximize
LING TOSC SADIA 950G,linguica,0.2469380177029856,f1_macro_on_full,maximize
CONHAQUE DOMECQ 1L,conhaque,0.2469380177029856,f1_macro_on_full,maximize
VICK  PYRENA MEL/LIMAO C/01 SAC  PROCTER,outro farma,0.2469380177029856,f1_macro_on_full,maximize
PEITO PERU DEF.SADIA PC.KG,peito de peru,0.2469380177029856,f1_macro_on_full,maximize
COOKIES LACTA SHOT               PE  80G,biscoito,0.2469380177029856,f1_macro_on_full,maximize
FLOCUSCUZ CORINGA  500G,floco de milho,0.2469380177029856,f1_macro_on_full,maximize
MUSCULO FRIBOI RESERVA BAND KG,carne bovina,0.2469380177029856,f1_macro_on_full,maximize
BARRA PROT.LINEA COOKIESA N CRE  AV   32G,barra alimentar,0.2469380177029856,f1_macro_on_full,maximize
TOALHAS UMED UNI BABY C50 HORA SONO,lenco umedecido,0.2469380177029856,f1_macro_on_full,maximize
GUARDANAPO BOB FOLHA SIMPLES 20X23 C/100,guardanapo,0.2469380177029856,f1_macro_on_full,maximize
TV 55 LG UN7100PSA PRETA 1UN,televisao,0.2469380177029856,f1_macro_on_full,maximize
DESOD NIVEA FEM PEARL BEA EMB ECON 200ML,desodorante,0.2469380177029856,f1_macro_on_full,maximize
LAVA ROUPAS LIQ OMO SACHE 900ML SPORTS,lava roupas,0.2469380177029856,f1_macro_on_full,maximize
LAVA ROUPAS OMO 900ML REFIL CUIDADO INTENS,lava roupas,0.2469380177029856,f1_macro_on_full,maximize
AVE FIESTA SEARA KG,carne de ave sazonal,0.2469380177029856,f1_macro_on_full,maximize
BEB ENERG MONSTER LT 473ML MANGO LOCO,energetico,0.2469380177029856,f1_macro_on_full,maximize
ARROZ SCOTTI 1KG RISOTO,arroz,0.2469380177029856,f1_macro_on_full,maximize
BATATA PLT MAIS BATA  2KG,batata congelada,0.2469380177029856,f1_macro_on_full,maximize
CAFEZINHO UND PND,padaria e confeitaria fresca,0.2469380177029856,f1_macro_on_full,maximize
ALECRIM DESID KITANO NAC 6G,alecrim,0.2469380177029856,f1_macro_on_full,maximize
BISC PAPAGUARA MINI CRACKER 200g,biscoito,0.2469380177029856,f1_macro_on_full,maximize
RUFFLES CEBOLA E SALSA 84G,aperitivo,0.2469380177029856,f1_macro_on_full,maximize
PANELA AVUL TURIM AA TRAMONTINA GRAF,panela,0.2469380177029856,f1_macro_on_full,maximize
REFR GUARANITA GUARANA CIBAL 290ML,refrigerante,0.2469380177029856,f1_macro_on_full,maximize
NECTAR MIST ABAX/MACA BRFRUIT 200ML,suco pronto,0.2469380177029856,f1_macro_on_full,maximize
CERV CATARINA LAGER GF 500ML PURO MALTE,cerveja,0.2469380177029856,f1_macro_on_full,maximize
MOLHO TOM POMAROLA SC 320G,molho de tomate,0.2469380177029856,f1_macro_on_full,maximize
ADOCANTE LIQ ZERO CAL 200ML,adocante,0.2469380177029856,f1_macro_on_full,maximize
BISNAGUINHA INTEGRAL MARROM 300G,padaria e confeitaria industrializado,0.2469380177029856,f1_macro_on_full,maximize
CR DENT COLGATE TRIPLA ACAO 90G HORTELA,creme dental,0.2469380177029856,f1_macro_on_full,maximize
HOT HIT X FRANGO 145G,sanduiche congelado,0.2469380177029856,f1_macro_on_full,maximize
"CALDO SAZON BACON 37,5G",caldo industrializado,0.2469380177029856,f1_macro_on_full,maximize
LIMPA VIDRO VITREO              FC 500ML,limpa vidros,0.2469380177029856,f1_macro_on_full,maximize
BOLO MARMORE SEVEN BOYS 250G,padaria e confeitaria industrializado,0.2469380177029856,f1_macro_on_full,maximize
CYSTEX DRAGEAS EMS,outro farma,0.2469380177029856,f1_macro_on_full,maximize
CEREAL CORN FLAKES NESTLE 190G,cereal matinal,0.2469380177029856,f1_macro_on_full,maximize
G PARACETAMOL 750MG C/20 COMP TEUTO,outro farma,0.2469380177029856,f1_macro_on_full,maximize
LEITE UHT SEMI BETANIA 1L TP ROSCA,leite,0.2469380177029856,f1_macro_on_full,maximize
CONHAQUE DREHER 900ML,conhaque,0.2469380177029856,f1_macro_on_full,maximize
SALG TORCIDA.CEBOLA 100G,aperitivo,0.2469380177029856,f1_macro_on_full,maximize
DET LIQ LIMPOL NEUTRO 500ML,detergente,0.2469380177029856,f1_macro_on_full,maximize
MORANGO ESPECIAL 250 VERMEL 250G,morango,0.2469380177029856,f1_macro_on_full,maximize
BEB LACT YOPRO 25HIGH 250ML CHOCOLATE,bebida lactea,0.2469380177029856,f1_macro_on_full,maximize
COND ELSEVE REP TOT 5 EXT PROF 400ML,condicionador,0.2469380177029856,f1_macro_on_full,maximize
AMENDOIM SEM PELE SALGADO AGTAL 400G,amendoim,0.2469380177029856,f1_macro_on_full,maximize
OVO ARCOR BON 150G MORANGO,ovo de pascoa,0.2469380177029856,f1_macro_on_full,maximize
RISQUE ESM CREMS NUD NUDE 1UN,esmalte,0.2469380177029856,f1_macro_on_full,maximize
"SALAMITO SADIA SNACK 36g, SWEET CHILLI",salame,0.2469380177029856,f1_macro_on_full,maximize
FILME BOMPACK CHURRASCO 45X5M,saco para assar,0.2469380177029856,f1_macro_on_full,maximize
PTAO REI BEN AMA 150G,pimentao,0.2469380177029856,f1_macro_on_full,maximize
ATUM G.COSTA 170G PED AO NAT,proteina em conserva,0.2469380177029856,f1_macro_on_full,maximize
ENERG RED BULL LT 250ML  MELANCIA,energetico,0.2469380177029856,f1_macro_on_full,maximize
OLEO MARIA 500ML PET ERVAS FINAS,oleo vegetal,0.2469380177029856,f1_macro_on_full,maximize
TABLETE ROCKLETS ARCOR BCO 80G,chocolate,0.2469380177029856,f1_macro_on_full,maximize
LIMP PERF COALA CITRIODORA 120ML,multiuso,0.2469380177029856,f1_macro_on_full,maximize
REMOVEDOR CARREFOUR LAVA 500ML,outro produto de limpeza domestica,0.2469380177029856,f1_macro_on_full,maximize
BL ZL CHOC NESCAU  200ML,bebida lactea,0.2469380177029856,f1_macro_on_full,maximize
FL PANGA CG 800G  800G,peixe,0.2469380177029856,f1_macro_on_full,maximize
JILO HORTMIX 200G,jilo,0.2469380177029856,f1_macro_on_full,maximize
"ABS INTIMUS FEM IGEL NOT 8UN, SECA C/AB",absorvente,0.2469380177029856,f1_macro_on_full,maximize
