nm_item,nm_product,metric_value,metric_type,optimization_goal
CREAM CHEESE VIGOR 300G-PT LIGHT,queijo cremoso,0.0652408747220465,f1_macro_on_full,minimize
"CAPSULA PILAO C/10 52G, EXPRESSO 10, .",cafe,0.0652408747220465,f1_macro_on_full,minimize
AZEITE SABROSO 500ML EXTR VIRG,azeite de oliva,0.0652408747220465,f1_macro_on_full,minimize
FJ SE CAV CALDO BOM 500GR,feijao,0.0652408747220465,f1_macro_on_full,minimize
SABAO VANISH 75G TIRA MANCHAS WHITE BARRA,sabao em pedra,0.0652408747220465,f1_macro_on_full,minimize
G CEFADROXILA 500MG C/8 COMP EUROFARMA,outro farma,0.0652408747220465,f1_macro_on_full,minimize
VH TT FINCA PREMIADA CABERNET 750ML,vinho importado,0.0652408747220465,f1_macro_on_full,minimize
IOG LIQUIDO DANONE MORANGO 1350G,iogurte,0.0652408747220465,f1_macro_on_full,minimize
MASSA ISABELA C/OVOS TORTILHONE     500G,macarrao,0.0652408747220465,f1_macro_on_full,minimize
REFR PEPSI PET 2L,refrigerante,0.0652408747220465,f1_macro_on_full,minimize
AMENDOIM DORI JAPONES 320G,amendoim,0.0652408747220465,f1_macro_on_full,minimize
LTE FERM BOB ESPONJA MOR C/6 480GR,leite fermentado,0.0652408747220465,f1_macro_on_full,minimize
CORACAO ALCATRA BOV MATURATTA FRIBOI,carne bovina,0.0652408747220465,f1_macro_on_full,minimize
ALIM CAO BAW WAW 1KG RPM CARNE FGO,alimento pet,0.0652408747220465,f1_macro_on_full,minimize
BLAC MGO QUACK150G PTM 150G,iogurte,0.0652408747220465,f1_macro_on_full,minimize
NOTCHICKEN PARA GRELHAR,empanado congelado,0.0652408747220465,f1_macro_on_full,minimize
PICOLE KIBON MAGNUM MULHER MARAVILHA 74G,picole,0.0652408747220465,f1_macro_on_full,minimize
MAMINHA BOV FRIBOI PC KG,carne bovina,0.0652408747220465,f1_macro_on_full,minimize
CERVEJA BRAHMA D.MALT 310ML LT C/15 PR ESP,cerveja,0.0652408747220465,f1_macro_on_full,minimize
ALCOOL HIGIENIZ AZULIM 500ML GAT,alcool,0.0652408747220465,f1_macro_on_full,minimize
MAC INST LAMEN VILMA GALINHA PC 80G,macarrao,0.0652408747220465,f1_macro_on_full,minimize
LOC HIDRAT PAIXAO 400ML INSPIRADORA,creme corporal,0.0652408747220465,f1_macro_on_full,minimize
LIMP PERF VEJA EMB ECON 2LT FLOR/MED,multiuso,0.0652408747220465,f1_macro_on_full,minimize
VINAGRE ROSANI ERVAS FINAS      FC 500ML,vinagre,0.0652408747220465,f1_macro_on_full,minimize
ALIM CAES PEDIGREE CARNE FGO CER 1KG,alimento pet,0.0652408747220465,f1_macro_on_full,minimize
PALETA BOV BEST BEEF (PEDACO)(P)      KG,carne bovina,0.0652408747220465,f1_macro_on_full,minimize
BISC MAIZENA NINFA 185G,biscoito,0.0652408747220465,f1_macro_on_full,minimize
AP BARBA GILLETTE PRESTO UG2 MOVE 12X2UN,aparelho de barbear e depilatorio,0.0652408747220465,f1_macro_on_full,minimize
OVO BRANCO KATAYAMA C 20 EXTRA,ovo,0.0652408747220465,f1_macro_on_full,minimize
CHOC TWIX ORIG  40GR,chocolate,0.0652408747220465,f1_macro_on_full,minimize
CAFE BRASILEIRO TRADIC STAND PACK 250g,cafe,0.0652408747220465,f1_macro_on_full,minimize
QA SALG BACON PELLET QUALITA 100G,aperitivo,0.0652408747220465,f1_macro_on_full,minimize
PASSATA CASA RINALDI            VD 690GR,prato pronto,0.0652408747220465,f1_macro_on_full,minimize
VINHO CAFAYATE VAR.MALBEC       GF 750ML,vinho importado,0.0652408747220465,f1_macro_on_full,minimize
BOLO STA EDWIGES CHOCOLATE 33G,padaria e confeitaria industrializado,0.0652408747220465,f1_macro_on_full,minimize
MORTADELA COPACOL DEF BOLINHA KG,mortadela,0.0652408747220465,f1_macro_on_full,minimize
SNACK CROCANTISSIMO PC 40G SALAME/LIMAO,aperitivo,0.0652408747220465,f1_macro_on_full,minimize
BOMBOM CONHAQUE 04X50G PAN,bombom,0.0652408747220465,f1_macro_on_full,minimize
PAO FILAO C GERGELIM 400g,padaria e confeitaria fresca,0.0652408747220465,f1_macro_on_full,minimize
MAC INT PARAFUSO VILMA 500G,macarrao,0.0652408747220465,f1_macro_on_full,minimize
MINI CHICKEN PERDIGAO CX 275G QUEIJO,empanado congelado,0.0652408747220465,f1_macro_on_full,minimize
PANETTONE UNISABOR 400G CHOC,panificacao natal,0.0652408747220465,f1_macro_on_full,minimize
"BEB LAC VIGOR POLPA BDJ 540G, MGO, .",iogurte,0.0652408747220465,f1_macro_on_full,minimize
LIMP PESADA AJAX FUSION MACA VINAG 500ML,multiuso,0.0652408747220465,f1_macro_on_full,minimize
SANDUICHE SADIA H-POCKET 145G-PC CHEDDAR CREM,sanduiche congelado,0.0652408747220465,f1_macro_on_full,minimize
RC BONOS CAO AD FGO 8KG,alimento pet,0.0652408747220465,f1_macro_on_full,minimize
FAROFA PRON CHAO PRETO 350G ARTESAN TRAD,farofa pronta,0.0652408747220465,f1_macro_on_full,minimize
IND PRESUNTO PERDIGAO KG FAT SN,presunto,0.0652408747220465,f1_macro_on_full,minimize
BISC RECH NESTLE BONO 90G-COCO,biscoito,0.0652408747220465,f1_macro_on_full,minimize
"PAO NUTRELLA INT 350g, SEMEN AB/LIN/CEN",padaria e confeitaria industrializado,0.0652408747220465,f1_macro_on_full,minimize
BALA FINI TUBES 80G ARCO IRIS,bala,0.0652408747220465,f1_macro_on_full,minimize
LUMINARIA NATALINA PRESEPIO,artigo de natal,0.0652408747220465,f1_macro_on_full,minimize
ARR PBO BURITI . 1KG,arroz,0.0652408747220465,f1_macro_on_full,minimize
CAM CZ COZ INT 80/100 MARIS 200G,fruto do mar,0.0652408747220465,f1_macro_on_full,minimize
BISC BELVITA INT LEITE/AVEIA 75G,biscoito,0.0652408747220465,f1_macro_on_full,minimize
KIT LIS MAG EICO SH COND 450ML MASC GRAT,kit para cabelos,0.0652408747220465,f1_macro_on_full,minimize
BISC.RECH.TRAKINAS CHOC/CHO.BCO PE 126GR,biscoito,0.0652408747220465,f1_macro_on_full,minimize
"LASANHA REZENDE 600G, BOLONHESA, .",suspiro,0.0652408747220465,f1_macro_on_full,minimize
GRANOLA JASMINE INT CAST CAJU VEG    1KG,granola,0.0652408747220465,f1_macro_on_full,minimize
CERV BUDWEISER MULTPACK C/15 LT 410ML UN,cerveja,0.0652408747220465,f1_macro_on_full,minimize
MEIA INFANTIL COLORIDA 16 20 MASC,meia,0.0652408747220465,f1_macro_on_full,minimize
AGUA SMART WATER 591ML,agua,0.0652408747220465,f1_macro_on_full,minimize
CHA REAL 15G SUAVE NOITE,cha por infusao,0.0652408747220465,f1_macro_on_full,minimize
ALIM GATO FRISKIES PERU MOLHO SACHET 85G,alimento pet,0.0652408747220465,f1_macro_on_full,minimize
"BATATA YOKI ONDUL 90G, CEB/SALS, .",aperitivo,0.0652408747220465,f1_macro_on_full,minimize
CERV POLAR EXP LATAO  473ML,cerveja,0.0652408747220465,f1_macro_on_full,minimize
PAO NUTRELLA 450G GRAO/CAST,padaria e confeitaria industrializado,0.0652408747220465,f1_macro_on_full,minimize
"SALG TORCIDA 45G, PIM MEXIC",aperitivo,0.0652408747220465,f1_macro_on_full,minimize
ALIM CAO PEDIGREE RACAS PEQ PCT 1KG,alimento pet,0.0652408747220465,f1_macro_on_full,minimize
BAGGIO CAF  AROMAS CHOC AVEIA 250G,cafe,0.0652408747220465,f1_macro_on_full,minimize
MAC OVO PENNE RENATA 500G,macarrao,0.0652408747220465,f1_macro_on_full,minimize
CR DENTAL COLGATE T12 180G  CARVAO ATIVA,creme dental,0.0652408747220465,f1_macro_on_full,minimize
BEB LACTEA POLPA COCO MORG PAULISTA 540G,iogurte,0.0652408747220465,f1_macro_on_full,minimize
ANTI SEP BUCAL LISTERINE SUAV LV500PG350,enxaguante bucal,0.0652408747220465,f1_macro_on_full,minimize
BISC SALG PIRAQUE 138G INT,biscoito,0.0652408747220465,f1_macro_on_full,minimize
CR QJO M/FRESCAL TIROLEZ 200G  LIGHT,queijo,0.0652408747220465,f1_macro_on_full,minimize
LAYS CLASSICA 153 153G,aperitivo,0.0652408747220465,f1_macro_on_full,minimize
FILE COPACOL PEITO MET IQF CONG 800G,carne de ave,0.0652408747220465,f1_macro_on_full,minimize
AMENDOIM SALGADINHO SEM PELE 450G,amendoim,0.0652408747220465,f1_macro_on_full,minimize
"BISC COOKIE TODDY 60G, MALHADO",biscoito,0.0652408747220465,f1_macro_on_full,minimize
REFRI FANTA PET 200ML LARANJA,refrigerante,0.0652408747220465,f1_macro_on_full,minimize
ISCAS FGO SWIFT 300G,inativo,0.0652408747220465,f1_macro_on_full,minimize
SH NIELY GOLD 275ML COND 175ML QUERATINA,shampoo,0.0652408747220465,f1_macro_on_full,minimize
PAO QUEIJO GULA LANCHE KG,padaria e confeitaria fresca,0.0652408747220465,f1_macro_on_full,minimize
CROQUETE DE CARNE RQJ UNI,padaria e confeitaria fresca,0.0652408747220465,f1_macro_on_full,minimize
SPAGHETTI GRANO DURO PAGANINI 500G,macarrao,0.0652408747220465,f1_macro_on_full,minimize
HAMBURGUER DE CARNE 100G,prato pronto,0.0652408747220465,f1_macro_on_full,minimize
PO P/GELATINA 20g CB,gelatina,0.0652408747220465,f1_macro_on_full,minimize
REF LT 350ML COCA COLA ZERO,refrigerante,0.0652408747220465,f1_macro_on_full,minimize
SOBREMESA NESTLE FLAN CARAMELO  CJ 200GR,sobremesa pronta resfriada,0.0652408747220465,f1_macro_on_full,minimize
OLEO DESO HIDRAMAIS ROSA MOSQ 120ML,oleo corporal,0.0652408747220465,f1_macro_on_full,minimize
DESOD AERO DOVE MEN CUIDADO TOTAL 250ML,desodorante,0.0652408747220465,f1_macro_on_full,minimize
"MUMU KIDS BANANA 4X374,4G",chocolate,0.0652408747220465,f1_macro_on_full,minimize
CO CLEAR HIDRATACAO HIDRAT 200ML,condicionador,0.0652408747220465,f1_macro_on_full,minimize
"CR D SORRISO 90G FRESH, HORTELA",creme dental,0.0652408747220465,f1_macro_on_full,minimize
QUEIJO LASAROLI MUS RAL PC 1KG,queijo,0.0652408747220465,f1_macro_on_full,minimize
"CHOC LOWCUCAR 22G, AO LTE, .",chocolate,0.0652408747220465,f1_macro_on_full,minimize
IOG POLPA DANONE MORANGO 540g,iogurte,0.0652408747220465,f1_macro_on_full,minimize
"PAPEL MANTEIGA PRATSY 30X7,5M",papel manteiga,0.0652408747220465,f1_macro_on_full,minimize
TAB ARCOR BRIGADEIRO AZUL 80GR,chocolate,0.0652408747220465,f1_macro_on_full,minimize
CERV AMSTEL PURO MALTE LT 269ML,cerveja,0.0652408747220465,f1_macro_on_full,minimize
QJO MUSSARELA LIGHT SLACTOSE TIROLEZ150G,queijo,0.0652408747220465,f1_macro_on_full,minimize
CAFE PRIMA QUALITA 250G GOURMET,cafe,0.0652408747220465,f1_macro_on_full,minimize
VINAGRE ROSANI MANJERICAO       FC 500ML,vinagre,0.0652408747220465,f1_macro_on_full,minimize
TORRESMO FRITO GUIGUI 180G-PC,petisco e salgadinho congelado,0.0652408747220465,f1_macro_on_full,minimize
MASSA PENNE BRETAS SEMOLA 500G,macarrao,0.0652408747220465,f1_macro_on_full,minimize
QA ACAI COM BANANA QUALITA 1.02KG,acai,0.0652408747220465,f1_macro_on_full,minimize
CHA MATE SUCO LIMA DO BEM 1L,cha pronto,0.0652408747220465,f1_macro_on_full,minimize
VINHO CASTILLO DEL LAGO 750ML ROSE,vinho importado,0.0652408747220465,f1_macro_on_full,minimize
MOLHO TOM POMAROLA RECEITAS 300G PIZZA,molho de tomate,0.0652408747220465,f1_macro_on_full,minimize
"DET LIQ ODD 500ML, MACA, .",detergente,0.0652408747220465,f1_macro_on_full,minimize
BARRA BOLD PROT BOMBOM DE COCO 40G,barra alimentar,0.0652408747220465,f1_macro_on_full,minimize
BEPANTOL BABY LENCOS UMEDECIDOS C  48,outro farma,0.0652408747220465,f1_macro_on_full,minimize
PANQUECA CARNE DAVO BJ KG,prato pronto,0.0652408747220465,f1_macro_on_full,minimize
BISC MAIZENA PIRAQUE PCT 175g,biscoito,0.0652408747220465,f1_macro_on_full,minimize
BACIA PLASUTIL BOWL DUO 520ML,recipientes,0.0652408747220465,f1_macro_on_full,minimize
TEMP ARROZ TRAD KISA 40G,tempero pronto,0.0652408747220465,f1_macro_on_full,minimize
LAVA ROUPA BRILHANTE 500ML LIQ LIMP CONCENTRADO,lava roupas,0.0652408747220465,f1_macro_on_full,minimize
BIFE DE PATINHO RESF,carne bovina,0.0652408747220465,f1_macro_on_full,minimize
REQUEIJAO CATUPIRY CREM CHEDDAR 250G,requeijao,0.0652408747220465,f1_macro_on_full,minimize
PANETTONE CASA SUICA GOT CHOC ZERO 400g,panificacao natal,0.0652408747220465,f1_macro_on_full,minimize
COQUETEL ALC.COROTE BLUBERRY    FC 500ML,bebida mista,0.0652408747220465,f1_macro_on_full,minimize
"CONF YOKI AMENDOIM 150G, DESC SALGADO",amendoim,0.0652408747220465,f1_macro_on_full,minimize
LAV ELEC LES11 2 BRANCA 220V,maquina de lavar,0.0652408747220465,f1_macro_on_full,minimize
FR PERS BABY MG M MG M54,fralda,0.0652408747220465,f1_macro_on_full,minimize
PEIXE LUZITANIA PALOMBETA INT 1Kg,peixe,0.0652408747220465,f1_macro_on_full,minimize
MASSA FORTALEZA NINHO SEMOLA 400G,macarrao,0.0652408747220465,f1_macro_on_full,minimize
MOLHO TOM POMAROLA 340G SC TRADICIONAL,molho de tomate,0.0652408747220465,f1_macro_on_full,minimize
SAB LIQ GLIC CALLAMARYS ERVA DOCE 2L,sabonete,0.0652408747220465,f1_macro_on_full,minimize
"PAST ICE SOUR  24,00",bala,0.0652408747220465,f1_macro_on_full,minimize
SORVETE KIBON CORNETTO MeMS 62G,sorvete,0.0652408747220465,f1_macro_on_full,minimize
LEVISSIMO SEARA FATIADO 180GR,presunto,0.0652408747220465,f1_macro_on_full,minimize
PALETA SUINA SULITA KG COZ DEFUMADA,carne suina,0.0652408747220465,f1_macro_on_full,minimize
BATATA FRITA SENS PREM LAYS 40G PTO PERU,aperitivo,0.0652408747220465,f1_macro_on_full,minimize
SUSHI SOMAKI 100G SALMAO,prato pronto,0.0652408747220465,f1_macro_on_full,minimize
RC BALANCE AD RMG 3KG,alimento pet,0.0652408747220465,f1_macro_on_full,minimize
ACTIMEL PROMOCIONAL LEITE FERMENT 6,iogurte,0.0652408747220465,f1_macro_on_full,minimize
SAB FRANCIS LUXO CX 90G BRANCO,sabonete,0.0652408747220465,f1_macro_on_full,minimize
VH PRIMITIVO N VERGA 750ML,vinho importado,0.0652408747220465,f1_macro_on_full,minimize
CHA ERVA DOCE MEL REAL 20G,cha por infusao,0.0652408747220465,f1_macro_on_full,minimize
MAC SEMOL PARAF GALO 500G,macarrao,0.0652408747220465,f1_macro_on_full,minimize
ABS SLUVR SLIN 8UN,absorvente,0.0652408747220465,f1_macro_on_full,minimize
CAFE TOR MOI DESCA 3 CORACOES VACUO 250G,cafe,0.0652408747220465,f1_macro_on_full,minimize
MIST PAO QUEIJO YOKI 250g,preparo de alimento,0.0652408747220465,f1_macro_on_full,minimize
CANFORA REFINADA 8 PEDRAS BRAVIR,outro farma,0.0652408747220465,f1_macro_on_full,minimize
SOBREMESA CHANDELLE CHOC BJ 360G LV PG-,iogurte,0.0652408747220465,f1_macro_on_full,minimize
BATATA MONALISA 1KG,batata,0.0652408747220465,f1_macro_on_full,minimize
DESOD ROLL-ON REXONA WOMEN 50 COTTON,desodorante,0.0652408747220465,f1_macro_on_full,minimize
AZEITE CHI E V O-LIVE 450ML,azeite de oliva,0.0652408747220465,f1_macro_on_full,minimize
LEITE FERM ACTIVIA CAFE MAN LINHACA 170G,iogurte,0.0652408747220465,f1_macro_on_full,minimize
CR DENT ORAL B 150GR EXTRA BRANCO,creme dental,0.0652408747220465,f1_macro_on_full,minimize
OVO P ARC TO L 120G,ovo de pascoa,0.0652408747220465,f1_macro_on_full,minimize
BOLINHO QJO KIM 500G,petisco e salgadinho congelado,0.0652408747220465,f1_macro_on_full,minimize
BISC WAFER BONO 110G CHOCOLATE,biscoito,0.0652408747220465,f1_macro_on_full,minimize
P SUISSE DANONINHO MULTI 320G,iogurte,0.0652408747220465,f1_macro_on_full,minimize
CHOC HERSHEYS SPECIAL DARK 60  85G CRANB,chocolate,0.0652408747220465,f1_macro_on_full,minimize
LAVA ROUPA PO BRILHANTE LIMP TTTTT 800G,lava roupas,0.0652408747220465,f1_macro_on_full,minimize
PROT SOLAR NIVEA T SEC FAC F30 C/2 DESC,protetor solar,0.0652408747220465,f1_macro_on_full,minimize
AMEND OVINH ELMA  400G,amendoim,0.0652408747220465,f1_macro_on_full,minimize
MAC.KNORR 500G SEMOLA INTEGRAL. SPAGHETTI,macarrao,0.0652408747220465,f1_macro_on_full,minimize
CR DENT COLGATE SENSITIVE 103G BRANQ,creme dental,0.0652408747220465,f1_macro_on_full,minimize
AZEITE EXTRA VIRGEM DELEYDA 1LT,azeite de oliva,0.0652408747220465,f1_macro_on_full,minimize
OVOS VERM JUMBO SUNNYEGGS C/20,ovo,0.0652408747220465,f1_macro_on_full,minimize
PH NEVE PREMIUM COMF FT C18,papel higienico,0.0652408747220465,f1_macro_on_full,minimize
RISOTO COZ SABOR CARRETEIRO TIO JOAO 175g,preparo de alimento,0.0652408747220465,f1_macro_on_full,minimize
CERV IPA GOOSE ISLAND LN 355ML,cerveja,0.0652408747220465,f1_macro_on_full,minimize
SEMENTE GIRASSOL C/CASCA KANTY  PE 250GR,sementes,0.0652408747220465,f1_macro_on_full,minimize
QUEIJO G.MESTRI PARMESAO INT.   AV    KG,queijo,0.0652408747220465,f1_macro_on_full,minimize
VH CARMENERE 750ML,vinho importado,0.0652408747220465,f1_macro_on_full,minimize
BALA GELAT DORI YOGURTE ACIDO 70G,bala,0.0652408747220465,f1_macro_on_full,minimize
"BISC ROSQUINHA PETYAN 300g, LEITE",biscoito,0.0652408747220465,f1_macro_on_full,minimize
OREO CHOCOLATE ECON 3X90GR,biscoito,0.0652408747220465,f1_macro_on_full,minimize
BEB LAC GOODY 850G-GF SALADA FRUTAS,bebida lactea,0.0652408747220465,f1_macro_on_full,minimize
CREAM CHEESE DANUBIO LIGHT      CP 220GR,queijo cremoso,0.0652408747220465,f1_macro_on_full,minimize
MARG QUALY S/SAL                 PT 500G,margarina,0.0652408747220465,f1_macro_on_full,minimize
RACAO WHISKAS LT PATE PEIXE     LT 290GR,alimento pet,0.0652408747220465,f1_macro_on_full,minimize
MORD PELUCIA ANIMAIS CRF 20CM GD86349,brinquedo pet,0.0652408747220465,f1_macro_on_full,minimize
PAPAS FRITAS CARREFOUR CREME CEBO 140G,aperitivo,0.0652408747220465,f1_macro_on_full,minimize
CHOC SUICO LINDT CLASSIC 100G MILK,chocolate,0.0652408747220465,f1_macro_on_full,minimize
VITA 50,outro farma,0.0652408747220465,f1_macro_on_full,minimize
"OVO PASCOA TALENTO 350G, CAST PARA",ovo de pascoa,0.0652408747220465,f1_macro_on_full,minimize
CD SORRISO AZUL 120G,creme dental,0.0652408747220465,f1_macro_on_full,minimize
LIMP CON AJAX FRESH 500ML,multiuso,0.0652408747220465,f1_macro_on_full,minimize
SOBREMESA BATAVO NAT CHOC S/LAC BJ 180G,iogurte,0.0652408747220465,f1_macro_on_full,minimize
CHOC KINDER JOY T2 40G,chocolate,0.0652408747220465,f1_macro_on_full,minimize
SAB PROTEX MACADAMIA MACADA 85G,sabonete,0.0652408747220465,f1_macro_on_full,minimize
IOG INTEGRAL FAZENDA 3X170G,iogurte,0.0652408747220465,f1_macro_on_full,minimize
LAVA ROUPA LIQ OMO SPORTS RF 900ML,lava roupas,0.0652408747220465,f1_macro_on_full,minimize
AMENDOIM CRU CAMPO BELO 500G,amendoim,0.0652408747220465,f1_macro_on_full,minimize
IOG FRU CER BATAVO170G,iogurte,0.0652408747220465,f1_macro_on_full,minimize
LAVA ROUPA LIQ OMO FINAS E DELI COCO,lava roupas,0.0652408747220465,f1_macro_on_full,minimize
BISC C GERGEL ISABEL  400G,biscoito,0.0652408747220465,f1_macro_on_full,minimize
AZEITE OLIVA ANDORINHA ORGANICO VD 500ML,azeite de oliva,0.0652408747220465,f1_macro_on_full,minimize
AGUA MINERAL VIVA S/GAS GF 1.5l,agua,0.0652408747220465,f1_macro_on_full,minimize
PQ CANAST NORIG 300G 300G,outro congelado,0.0652408747220465,f1_macro_on_full,minimize
MASSA ITAL SFREDIANO 500GPC LONGA SPAGHETTI,macarrao,0.0652408747220465,f1_macro_on_full,minimize
ENXAG COLGATE LUMIN WHITE CARVAO 500ML,enxaguante bucal,0.0652408747220465,f1_macro_on_full,minimize
ISCAS FGO LAR 700g,empanado congelado,0.0652408747220465,f1_macro_on_full,minimize
"CHOC LACTA 90g, AMARO",chocolate,0.0652408747220465,f1_macro_on_full,minimize
SALG CHEEZ-IT PROVOLONE         PCT 115G,aperitivo,0.0652408747220465,f1_macro_on_full,minimize
KIT 3 CD.COLGATE MPA 180G  CD.TOT.12 50G,creme dental,0.0652408747220465,f1_macro_on_full,minimize
TORRADA SL TOST INTEGRAL 110GR,torrada,0.0652408747220465,f1_macro_on_full,minimize
SH SEDA PRETOS LUMINOSOS 325ML,shampoo,0.0652408747220465,f1_macro_on_full,minimize
PACK MAIONESE HELLMANNS 500G 2UN,maionese,0.0652408747220465,f1_macro_on_full,minimize
FILE TILAPIA CONG NETUNO 250G,peixe,0.0652408747220465,f1_macro_on_full,minimize
"CAFE SOL NESCAFE 40G REF, SUAVE",cafe,0.0652408747220465,f1_macro_on_full,minimize
