nm_item,nm_product,metric_value,metric_type,optimization_goal
EMATE XIMANGO GROSSA 500G,erva mate,0.535045247284404,f1_macro_on_full,maximize
PAO FORMA NOBRE KIM 500G  INTEGRAL,padaria e confeitaria industrializado,0.535045247284404,f1_macro_on_full,maximize
TOMATE SAL SENS 300G  G,tomate,0.535045247284404,f1_macro_on_full,maximize
PIPOCA MAGITLEC 40G  CHOCOLATE,pipoca pronta,0.535045247284404,f1_macro_on_full,maximize
PAO FORMA PULLMAN 450G S/CASCA,padaria e confeitaria industrializado,0.535045247284404,f1_macro_on_full,maximize
COPO WHEATON VD APERITIVO BARROCO,copo,0.535045247284404,f1_macro_on_full,maximize
KT PLT BENA SUCUL P11,plantas e sementes,0.535045247284404,f1_macro_on_full,maximize
KIT COOKIES,biscoito,0.535045247284404,f1_macro_on_full,maximize
"BEB NESTLE FAST 280ML, NESTON, .",bebida lactea,0.535045247284404,f1_macro_on_full,maximize
CERVEJA BRAHMA 269ML LT,cerveja,0.535045247284404,f1_macro_on_full,maximize
CHOC BIBS BR 12.3G 40  CACAU,chocolate,0.535045247284404,f1_macro_on_full,maximize
PAPRICA DOCE TB VERMEL CHELLI 30G,outro condimento,0.535045247284404,f1_macro_on_full,maximize
PAPEL HIG MILI BIANCO FSN P30L32x60M,papel higienico,0.535045247284404,f1_macro_on_full,maximize
MOIDA DE ACEM ATP RESF 500G,carne bovina,0.535045247284404,f1_macro_on_full,maximize
LINGUICA PERDIG APIMENTADA 1 KG,linguica,0.535045247284404,f1_macro_on_full,maximize
"BISC PIRAQUE SALG 138G, ORIG, .",biscoito,0.535045247284404,f1_macro_on_full,maximize
"CHICLE TRIDENT 5S PCT 32G, HORTELA, .",goma de mascar,0.535045247284404,f1_macro_on_full,maximize
TOMATE EM CUBOS POMAROLA  400G,tomate,0.535045247284404,f1_macro_on_full,maximize
BISC FERNANDES 200G S/GLU S/LAC POLVILHO,biscoito,0.535045247284404,f1_macro_on_full,maximize
CHOC ARCOR TORTUGUITA AERADO 14G,chocolate,0.535045247284404,f1_macro_on_full,maximize
PILHA ZINCO PEQ AA C4 PANASONIC,pilha,0.535045247284404,f1_macro_on_full,maximize
"PAPEL HIG PALOMA 4X30M, FS PERF, .",papel higienico,0.535045247284404,f1_macro_on_full,maximize
"PAPEL HIG DUETTO 4X30M, FD NEUT, .",papel higienico,0.535045247284404,f1_macro_on_full,maximize
REFRIG. PEPSI ZERO              FC   2LT,refrigerante,0.535045247284404,f1_macro_on_full,maximize
BOMBOM SORTID GAROTO 250G,bombom,0.535045247284404,f1_macro_on_full,maximize
REFRESCO PO MID PC 20G ABACAXI,preparo para suco,0.535045247284404,f1_macro_on_full,maximize
CHOC BATON EXTRA MILK 16G,chocolate,0.535045247284404,f1_macro_on_full,maximize
ARROZ VIVA MARIA PREMIUM TP1 5KG,arroz,0.535045247284404,f1_macro_on_full,maximize
HAMB FRIME BOVINO  672G,hamburguer congelado,0.535045247284404,f1_macro_on_full,maximize
CR DENT CLOSE UP 130G FRESH ACT RED HOT,creme dental,0.535045247284404,f1_macro_on_full,maximize
PIM REINO MOIDA M. CUCA 40G,outro condimento,0.535045247284404,f1_macro_on_full,maximize
CERAVE CREME HIDRATANTE 200G,creme corporal,0.535045247284404,f1_macro_on_full,maximize
MORTADELA OURO PERDIGAO FATIADA 200G,mortadela,0.535045247284404,f1_macro_on_full,maximize
"PIPOCA CALDO BOM MICR 100G, MANTEIGA, .",pipoca para microondas,0.535045247284404,f1_macro_on_full,maximize
FANTA GUARANA ZR PET  2L,refrigerante,0.535045247284404,f1_macro_on_full,maximize
CEBOLINHA VERDURA E VIDA          AV 1UN,cebolinha,0.535045247284404,f1_macro_on_full,maximize
FEIJAO CALDO BOM VERMELHO TP1 PCT 500G,feijao,0.535045247284404,f1_macro_on_full,maximize
CANELA CASCA KITANO 20G,canela,0.535045247284404,f1_macro_on_full,maximize
PIMENTA CALABRESA BRETAS FLOCOS POTE 40G,pimenta,0.535045247284404,f1_macro_on_full,maximize
DEO AER REXONA 148G FEM L P- COTTON,desodorante,0.535045247284404,f1_macro_on_full,maximize
SABON PALMOLIVE NATUR 85G L6 PG MENOS ALOE,sabonete,0.535045247284404,f1_macro_on_full,maximize
PAO SCHAR FORMA TRAD. S/GLUTEN  PE 200GR,padaria e confeitaria industrializado,0.535045247284404,f1_macro_on_full,maximize
MASSA ISABELA 500G BOM GOSTO PENA,macarrao,0.535045247284404,f1_macro_on_full,maximize
SALG CHEETOS ONDA ELMA CHIPS 45G,aperitivo,0.535045247284404,f1_macro_on_full,maximize
TORRADINHA  KG,prato pronto,0.535045247284404,f1_macro_on_full,maximize
CREME DENTAL SORRISO 120G TRIPLA LIMP COMPLETA,creme dental,0.535045247284404,f1_macro_on_full,maximize
BIFE DE CHORIZO STEAKHOUSE KG PORCIONAD,carne bovina,0.535045247284404,f1_macro_on_full,maximize
ABS HIG S LIVRE ADAPT PLUS SECA C/AB C/8,absorvente,0.535045247284404,f1_macro_on_full,maximize
CHICKEN CRISPY SEARA 300G SUPREME,empanado congelado,0.535045247284404,f1_macro_on_full,maximize
CHC CARANG 473ML  473 ML,cachaca,0.535045247284404,f1_macro_on_full,maximize
"GELATINA SANTA AMALIA 20G, CEREJA",gelatina,0.535045247284404,f1_macro_on_full,maximize
AG OF JR SG  500ML,agua,0.535045247284404,f1_macro_on_full,maximize
LUVA MULTI ESFREB G AMARE G,luvas de borracha,0.535045247284404,f1_macro_on_full,maximize
TAMPA P MICROONDAS 27 5CM CRFH HO142901,outro utensilio de cozinha,0.535045247284404,f1_macro_on_full,maximize
VHO TOCADO GARNACHA 750ML,vinho importado,0.535045247284404,f1_macro_on_full,maximize
"MAC ADRIA INST 74,3G CARNE",macarrao,0.535045247284404,f1_macro_on_full,maximize
"BISC ADRIA PLUGADO QUA 130, CHOCOLATE",biscoito,0.535045247284404,f1_macro_on_full,maximize
MAC ADRIA INST 74.3G GAL CAI,macarrao,0.535045247284404,f1_macro_on_full,maximize
SALSICHA H DOG CONG SEARA,salsicha,0.535045247284404,f1_macro_on_full,maximize
AL INF CAR/MAC NESTL SO 170G,alimento pronto de bebe,0.535045247284404,f1_macro_on_full,maximize
CR LEITE ITALAC ZERO LACTOSE 200g,creme de leite,0.535045247284404,f1_macro_on_full,maximize
CR DENT COLGATE TOT12 CLEAN MINT 12X90G,creme dental,0.535045247284404,f1_macro_on_full,maximize
ACAFRAO KITANO TERRA PCT 50G,outro condimento,0.535045247284404,f1_macro_on_full,maximize
COLORIFICO KODILAR SC 80G,outro condimento,0.535045247284404,f1_macro_on_full,maximize
"ALVEJ VANISH PINK 1,5  WHITE 1.5L OF IM",alvejante,0.535045247284404,f1_macro_on_full,maximize
PIMENTA CALABRESA KODILAR SC 30G,outro condimento,0.535045247284404,f1_macro_on_full,maximize
TRAVESSEIRO RELAX BRA 1UN,travesseiro,0.535045247284404,f1_macro_on_full,maximize
REFRI FANTA UVA PET 2L GT 250ML,refrigerante,0.535045247284404,f1_macro_on_full,maximize
PLAY DOH POTE INDIV UNICO,massa de modelar,0.535045247284404,f1_macro_on_full,maximize
SUCO NATURAL ONE DA FAZENDA UVA/MACA,suco pronto,0.535045247284404,f1_macro_on_full,maximize
"SUCOINT PLENO UVA 1,5LT",suco pronto,0.535045247284404,f1_macro_on_full,maximize
PHIG MILI F/T 20MT C/12,papel higienico,0.535045247284404,f1_macro_on_full,maximize
UVA ISIS DOCURA DO VALE         BD 500GR,uva,0.535045247284404,f1_macro_on_full,maximize
REF ITUBAINA RET 350ML,refrigerante,0.535045247284404,f1_macro_on_full,maximize
"CAPSULA DOLCE GUSTO C/16, CAFFE LUNGO, .",cafe,0.535045247284404,f1_macro_on_full,maximize
ALIM CAO PEDIGREE 100G AD FGO,alimento pet,0.535045247284404,f1_macro_on_full,maximize
SH TRESEMME DETOX CAPILAR 400ML,shampoo,0.535045247284404,f1_macro_on_full,maximize
